"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
34,4305,65.08,Fedrick DACRES,28 FEB 1994,JAM,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1154
35,4336,65.07,Michael MÖLLENBECK,12 DEC 1969,GER,6,"Olympiastadion, Berlin (GER)",07 SEP 1999,1154
36,4336,65.07,Róbert FAZEKAS,18 AUG 1975,HUN,1,Budapest (HUN),29 JUL 2000,1154
37,4336,65.07,Gerd KANTER,06 MAY 1979,EST,1,Tallinn (EST),03 MAR 2005,1154
38,4336,65.07,Gerd KANTER,06 MAY 1979,EST,1,Pretoria (RSA),27 JAN 2006,1154
39,4336,65.07,Gábor MÁTÉ,09 FEB 1979,HUN,2,Warszawa (POL),17 JUN 2007,1154
40,4336,65.07,Robert URBANEK,29 APR 1987,POL,2,"Stadion OPO Cetniewo, Władysławowo (POL)",12 JUL 2016,1154
41,4336,65.07,Viktor BUTENKO,10 MAR 1993,RUS,1,"Adler, Sochi (RUS)",07 FEB 2017,1154
42,4336,65.07,Philip MILANOV,06 JUL 1991,BEL,1,Bruxelles (BEL),02 JUL 2017,1154
43,4336,65.07,Traves SMIKLE,07 MAY 1992,JAM,1,"National Stadium, Kingston (JAM)",26 MAR 2022,1154
44,4345,65.06,Norbert THIEDE,03 APR 1949,GER,3,Halle (GER),15 MAY 1976,1153
45,4345,65.06,Wayne MARTIN,26 FEB 1955,AUS,1,Melbourne (AUS),03 JAN 1979,1153
46,4345,65.06,Wayne MARTIN,26 FEB 1955,AUS,1,Newcastle (AUS),03 JAN 1979,1153
47,4345,65.06,Vladimir SEROV,1947,URS,2,Yerevan (ARM),11 OCT 1980,1153
48,4345,65.06,Vladimir SEROV,1947,URS,3,Yerevan (ARM),17 OCT 1980,1153
49,4345,65.06,Vitaliy SOKOLOV,01 SEP 1955,URS,1,Grodno (BLR),07 JUL 1985,1153
50,4345,65.06,Volodimir ZINCHENKO,28 MAY 1959,URS,1,Krivoy Rog (URS),05 JUL 1987,1153
51,4345,65.06,Rolf DANNEBERG,01 MAR 1953,FRG,1,München (GER),09 SEP 1987,1153
52,4345,65.06,József FICSOR,29 JUL 1965,HUN,1,Nyíregyháza (HUN),05 MAY 1990,1153
53,4345,65.06,Rolf DANNEBERG,01 MAR 1953,FRG,1,Recklinghausen (GER),09 JUN 1990,1153
54,4345,65.06,Mike BUNCIC,25 JUL 1962,USA,2,"Los Gatos, CA (USA)",05 JUL 1990,1153
55,4345,65.06,Wolfgang SCHMIDT,16 JAN 1954,FRG,1,Ingolstadt (GER),10 JUL 1990,1153
56,4345,65.06,Olaf TÖBBEN,19 DEC 1962,FRG,1,Flensburg (GER),18 JUL 1990,1153
57,4345,65.06,Lars RIEDEL,28 JUN 1967,GER,3,Stuttgart (GER),06 JUN 1999,1153
58,4345,65.06,Michael MÖLLENBECK,12 DEC 1969,GER,2,Kassel (GER),13 JUN 2001,1153
59,4345,65.06,Piotr MAŁACHOWSKI,07 JUN 1983,POL,2,Yalta (UKR),18 MAR 2007,1153
60,4345,65.06,Rutger SMITH,09 JUL 1981,NED,1f3,"San Diego, CA (USA)",26 APR 2012,1153
61,4345,65.06,Erik CADÉE,15 FEB 1984,NED,6,"Olympiastadion, Berlin (GER)",02 SEP 2012,1153
62,4345,65.06,Frank CASANAS,18 OCT 1978,ESP,1,Vila Nova de Cerveira (POR),23 JUL 2014,1153
63,4345,65.06,Mauricio ORTEGA,04 AUG 1994,COL,3,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",18 JUN 2016,1153
64,4365,65.05,Vaclavas KIDYKAS,17 OCT 1961,LTU,5,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1153
65,4365,65.05,Frantz KRUGER,22 MAY 1975,RSA,1,Roodeport (RSA),13 MAR 2000,1153
66,4365,65.05,Gábor MÁTÉ,09 FEB 1979,HUN,1,"Columbus, OH (USA)",30 MAY 2003,1153
67,4365,65.05,Aleksander TAMMERT,02 FEB 1973,EST,4,"Olympiastadion, Berlin (GER)",12 SEP 2004,1153
68,4365,65.05,Virgilijus ALEKNA,13 FEB 1972,LTU,1,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1153
69,4365,65.05,Martin WIERIG,10 JUN 1987,GER,4,"Olympiastadion, Berlin (GER)",11 SEP 2011,1153
70,4365,65.05,Alin Alexandru FIRFIRICA,03 NOV 1995,ROU,2q1,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1153
71,4365,65.05,Sam MATTIS,19 MAR 1994,USA,3,"Triton Stadium, San Diego, CA (USA)",09 APR 2022,1153
72,4373,65.04,Wolfgang SCHMIDT,16 JAN 1954,GDR,1,Köln (GER),22 JUN 1977,1153
73,4373,65.04,Knut HJELTNES,08 DEC 1951,NOR,2,Oslo (NOR),05 JUL 1979,1153
74,4373,65.04,Ken STADEL,19 FEB 1952,USA,3,"Long Beach, CA (USA)",23 MAY 1981,1153
75,4373,65.04,Georgiy KOLNOOTCHENKO,07 MAY 1959,URS,3,Moskva (URS),09 AUG 1986,1153
76,4373,65.04,Yevgeniy BURIN,04 MAR 1964,URS,1,Leningrad (URS),09 AUG 1987,1153
77,4373,65.04,Anthony WASHINGTON,16 JAN 1966,USA,1,La Habana (CUB),10 AUG 1991,1153
78,4373,65.04,Romas UBARTAS,26 MAY 1960,LTU,2,Zürich (SUI),19 AUG 1992,1153
79,4373,65.04,Adewale OLUKOJU,27 JUL 1968,NGR,1,"Walnut, CA (USA)",17 APR 1993,1153
80,4373,65.04,Mike GRAVELLE,13 APR 1965,USA,1,"Salinas, CA (USA)",25 MAY 1994,1153
81,4373,65.04,Jürgen SCHULT,11 MAY 1960,GER,2,Halle (GER),13 MAY 1995,1153
82,4373,65.04,Vladimir DUBROVSHCHIK,07 JAN 1972,BLR,4,Zürich (SUI),16 AUG 1995,1153
83,4373,65.04,Vasiliy KAPTYUKH,27 JUN 1967,BLR,2,Linz (AUT),22 AUG 1995,1153
84,4373,65.04,Virgilijus ALEKNA,13 FEB 1972,LTU,4,Köln (GER),24 AUG 1997,1153
85,4373,65.04,Jason TUNKS,07 MAY 1975,CAN,1,"Walnut, CA (USA)",22 APR 2001,1153
86,4373,65.04,Michael LISCHKA,23 DEC 1973,GER,1,Wiesbaden (GER),13 MAY 2001,1153
87,4373,65.04,Michael MÖLLENBECK,12 DEC 1969,GER,5,Zagreb (CRO),02 JUL 2001,1153
88,4373,65.04,Frantz KRUGER,22 MAY 1975,RSA,3q1,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1153
89,4373,65.04,Jason TUNKS,07 MAY 1975,CAN,3,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1153
90,4373,65.04,Mario PESTANO,08 APR 1978,ESP,3q2,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1153
91,4373,65.04,Virgilijus ALEKNA,13 FEB 1972,LTU,3q2,"Olympiastadion, Berlin (GER)",18 AUG 2009,1153
92,4373,65.04,Lois Maikel MARTÍNEZ,03 JUN 1981,CUB,1,Donnas (ITA),10 JUL 2010,1153
93,4373,65.04,Carl MYERSCOUGH,21 OCT 1979,GBR,2,"Chula Vista, CA (USA)",16 JUN 2011,1153
94,4373,65.04,Julian WRUCK,06 JUL 1991,AUS,1f2,"San Marcos, TX (USA)",23 MAR 2013,1153
95,4373,65.04,Apostolos PARELLIS,24 JUL 1985,CYP,4f1,Leiria (POR),14 MAR 2015,1153
96,4373,65.04,Rodney BROWN,21 MAY 1993,USA,1f1,"Philadelphia, PA (USA)",25 APR 2015,1153
97,4373,65.04,Piotr MAŁACHOWSKI,07 JUN 1983,POL,2,"Letzigrund, Zürich (SUI)",03 SEP 2015,1153
98,4373,65.04,Robert URBANEK,29 APR 1987,POL,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1153
99,4373,65.04,Brian WILLIAMS,18 DEC 1994,USA,1,"Long Beach, CA (USA)",20 APR 2019,1153
0,4373,65.04,Robert URBANEK,29 APR 1987,POL,5,"Olympiastadion, Berlin (GER)",13 SEP 2020,1153
1,4402,65.03,Roland VARGA,22 OCT 1977,HUN,3,Budapest (HUN),02 JUL 2000,1153
2,4402,65.03,Zoltán KŐVÁGÓ,10 APR 1979,HUN,2,"FBK Stadium, Hengelo (NED)",04 JUN 2001,1153
3,4402,65.03,Ian WINCHESTER,27 MAY 1973,NZL,2,"Salinas, CA (USA)",21 MAY 2002,1153
4,4402,65.03,Piotr MAŁACHOWSKI,07 JUN 1983,POL,3,Warszawa (POL),17 JUN 2007,1153
5,4402,65.03,Märt ISRAEL,23 SEP 1983,EST,2f1,"Salinas, CA (USA)",08 MAY 2008,1153
6,4402,65.03,Mario PESTANO,08 APR 1978,ESP,4q1,"Olympiastadion, Berlin (GER)",18 AUG 2009,1153
7,4402,65.03,Lois Maikel MARTÍNEZ,03 JUN 1981,CUB,1,Donnas (ITA),03 JUL 2011,1153
8,4402,65.03,Martin KUPPER,31 MAY 1989,EST,1,Paunkula (EST),23 AUG 2013,1153
9,4402,65.03,Robert URBANEK,29 APR 1987,POL,2,Amsterdam (NED),31 AUG 2013,1153
10,4402,65.03,Frank CASANAS,18 OCT 1978,ESP,1,Vigo (ESP),19 JUL 2014,1153
11,4402,65.03,Chad WRIGHT,25 MAR 1991,JAM,2,"San Diego, CA (USA)",25 APR 2015,1153
12,4402,65.03,Alin Alexandru FIRFIRICA,03 NOV 1995,ROU,1f1,Leiria (POR),23 JUL 2016,1153
13,4402,65.03,Sam MATTIS,19 MAR 1994,USA,2,"Chula Vista, CA (USA)",11 APR 2019,1153
14,4402,65.03,Simon PETTERSSON,03 JAN 1994,SWE,1f1,Leiria (POR),03 AUG 2019,1153
15,4416,65.02,Géza FEJÉR,20 APR 1945,HUN,1,Budapest (HUN),29 OCT 1970,1153
16,4416,65.02,Mike WEEKS,06 FEB 1954,USA,1,"Oakland, CA (USA)",05 MAR 1977,1153
17,4416,65.02,Mac WILKINS,15 NOV 1950,USA,1,Västerås (SWE),30 JUN 1978,1153
18,4416,65.02,John POWELL,25 JUN 1947,USA,1,"Colorado Springs, CO (USA)",03 JUL 1983,1153
19,4416,65.02,John POWELL,25 JUN 1947,USA,1,Västerås (SWE),23 JUL 1983,1153
20,4416,65.02,Luis Mariano DELIS,06 DEC 1957,CUB,1,Volgograd (URS),11 JUN 1989,1153
21,4416,65.02,Knut HJELTNES,08 DEC 1951,NOR,1,Spikkestad (NOR),08 SEP 1989,1153
22,4416,65.02,Wenge YU,18 FEB 1966,CHN,1,Nanjing (CHN),20 MAY 1992,1153
23,4416,65.02,Jürgen SCHULT,11 MAY 1960,GER,2,München (GER),20 JUN 1992,1153
24,4416,65.02,Attila HORVÁTH,28 JUL 1967,HUN,1,Budapest (HUN),17 MAY 1996,1153
25,4416,65.02,Vaclavas KIDYKAS,17 OCT 1961,LTU,4,Jena (GER),25 MAY 1996,1153
26,4416,65.02,Adam SETLIFF,15 DEC 1969,USA,3,Rüdlingen (SUI),17 AUG 1997,1153
27,4416,65.02,Lars RIEDEL,28 JUN 1967,GER,2,Lisboa (POR),20 JUN 1998,1153
28,4416,65.02,Jürgen SCHULT,11 MAY 1960,GER,1,Cottbus (GER),26 MAY 1999,1153
29,4416,65.02,Dmitriy SHEVCHENKO,13 MAY 1968,RUS,3,Madrid (ESP),19 JUL 2003,1153
30,4416,65.02,Frantz KRUGER,22 MAY 1975,RSA,5,Sheffield (GBR),21 AUG 2005,1153
31,4416,65.02,Gerd KANTER,06 MAY 1979,EST,1,Rakvere (EST),22 MAY 2006,1153
32,4416,65.02,Mario PESTANO,08 APR 1978,ESP,1,Mataró (ESP),15 JUL 2009,1153
33,4416,65.02,Bogdan PISHCHALNIKOV,26 AUG 1982,RUS,7,"Olympiastadion, Berlin (GER)",19 AUG 2009,1153
34,4416,65.02,Jorge FERNÁNDEZ,02 OCT 1987,CUB,1,Huelva (ESP),09 JUN 2010,1153
35,4416,65.02,Märt ISRAEL,23 SEP 1983,EST,2,Hendon (GBR),28 JUL 2012,1153
36,4416,65.02,Gerd KANTER,06 MAY 1979,EST,1,Tallinn (EST),18 AUG 2012,1153
37,4416,65.02,Martin WIERIG,10 JUN 1987,GER,4,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1153
38,4416,65.02,Reggie JAGERS III,13 AUG 1994,USA,2,"Long Beach, CA (USA)",20 APR 2019,1153
39,4416,65.02,Traves SMIKLE,07 MAY 1992,JAM,2,Lima (PER),06 AUG 2019,1153
40,4416,65.02,Chad WRIGHT,25 MAR 1991,JAM,1,Schifflange (LUX),18 AUG 2019,1153
41,4416,65.02,Simon PETTERSSON,03 JAN 1994,SWE,3,"CVEATC, Chula Vista, CA (USA)",07 APR 2022,1153
42,4443,65.01,Zoltán KŐVÁGÓ,10 APR 1979,HUN,6,Sevilla (ESP),08 JUN 2001,1152
43,4443,65.01,Piotr MAŁACHOWSKI,07 JUN 1983,POL,1f2,Tel Aviv (ISR),19 MAR 2006,1152
44,4443,65.01,Lars RIEDEL,28 JUN 1967,GER,3,Rethymno (GRE),21 JUL 2006,1152
45,4443,65.01,Hannes KIRCHLER,22 DEC 1978,ITA,1,Bolzano (ITA),04 JUN 2007,1152
46,4443,65.01,Märt ISRAEL,23 SEP 1983,EST,6,"Stade Louis II, Monaco (MON)",22 JUL 2010,1152
47,4443,65.01,Julian WRUCK,06 JUL 1991,AUS,2f1,"Austin, TX (USA)",29 MAR 2014,1152
48,4443,65.01,Niklas ARRHENIUS,10 SEP 1982,SWE,1,"Orem, UT (USA)",16 MAY 2017,1152
49,4443,65.01,Robert URBANEK,29 APR 1987,POL,2,"Stadion OPO Cetniewo, Władysławowo (POL)",29 JUL 2017,1152
50,4443,65.01,Matthew DENNY,02 JUN 1996,AUS,1,Adelaide (AUS),04 JUN 2019,1152
51,4452,65.0,Wolfgang SCHMIDT,16 JAN 1954,GDR,1,Berlin (GDR),05 APR 1978,1152
52,4452,65.0,John POWELL,25 JUN 1947,USA,1,San José (USA),16 APR 1983,1152
53,4452,65.0,Wolfgang WARNEMÜNDE,08 MAY 1953,GDR,2,Neubrandenburg (GDR),21 MAY 1983,1152
54,4452,65.0,Imrich BUGÁR,14 APR 1955,TCH,1q2,"Olympiastadion, Helsinki (FIN)",13 AUG 1983,1152
55,4452,65.0,Jürgen SCHULT,11 MAY 1960,GDR,1,Berlin (GER),09 JUN 1984,1152
56,4452,65.0,Vitaliy PISHCHALNIKOV,01 APR 1958,URS,3,Leselidze (URS),18 MAY 1986,1152
57,4452,65.0,Gejza VALENT,03 OCT 1953,TCH,5,"Neckarstadion, Stuttgart (GER)",31 AUG 1986,1152
58,4452,65.0,Luis Mariano DELIS,06 DEC 1957,CUB,1,Madrid (ESP),09 JUN 1989,1152
59,4452,65.0,Jürgen SCHULT,11 MAY 1960,GER,2,Straelen (GER),23 MAY 1992,1152
60,4452,65.0,Virgilijus ALEKNA,13 FEB 1972,LTU,5,Berlin (GER),30 AUG 1996,1152
61,4452,65.0,Adam SETLIFF,15 DEC 1969,USA,3,"Olympiastadion, Berlin (GER)",26 AUG 1997,1152
62,4452,65.0,Alexis ELIZALDE,19 SEP 1967,CUB,1,Maracaibo (VEN),15 AUG 1998,1152
63,4452,65.0,Anthony WASHINGTON,16 JAN 1966,USA,3,"La Jolla, CA (USA)",27 MAR 1999,1152
64,4452,65.0,John GODINA,31 MAY 1972,USA,1,"Walnut, CA (USA)",18 APR 1999,1152
65,4452,65.0,Vladimir DUBROVSHCHIK,07 JAN 1972,BLR,2,Milano (ITA),07 JUN 2000,1152
66,4452,65.0,Vasiliy KAPTYUKH,27 JUN 1967,BLR,1,Staiki (BLR),18 AUG 2000,1152
67,4452,65.0,Róbert FAZEKAS,18 AUG 1975,HUN,1,Novo Mesto (SLO),13 JUN 2001,1152
68,4452,65.0,Zoltán KŐVÁGÓ,10 APR 1979,HUN,3,Vilnius (LTU),11 JUN 2006,1152
69,4452,65.0,Frantz KRUGER,22 MAY 1975,RSA,1,Jalasjärvi (FIN),07 JUL 2006,1152
70,4452,65.0,Frank CASANAS,18 OCT 1978,CUB,2,La Laguna (ESP),08 JUL 2006,1152
71,4452,65.0,Niklas ARRHENIUS,10 SEP 1982,SWE,5,"Chula Vista, CA (USA)",28 APR 2009,1152
72,4452,65.0,Mahmoud SAMIMI,18 SEP 1988,IRI,1,Szombathely (HUN),16 APR 2016,1152
73,4452,65.0,Robert URBANEK,29 APR 1987,POL,1,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1152
74,4452,65.0,Traves SMIKLE,07 MAY 1992,JAM,1,Kingston (JAM),11 JUN 2017,1152
75,4452,65.0,Nicholas PERCY,05 DEC 1994,GBR,1,"Manchester Regional Arena, Manchester (GBR)",26 JUN 2022,1152
76,4477,64.99,Lars RIEDEL,28 JUN 1967,GER,1,Cuxhaven (GER),22 JUL 1998,1152
77,4477,64.99,Anthony WASHINGTON,16 JAN 1966,USA,1,Zagreb (CRO),05 JUL 1999,1152
78,4477,64.99,Mario PESTANO,08 APR 1978,ESP,1,Jaén (ESP),23 FEB 2003,1152
79,4477,64.99,Frantz KRUGER,22 MAY 1975,RSA,5,"Olympiastadion, Berlin (GER)",12 SEP 2004,1152
80,4477,64.99,Aleksander TAMMERT,02 FEB 1973,EST,4,Tallinn (EST),15 AUG 2006,1152
81,4477,64.99,John GODINA,31 MAY 1972,USA,3f1,"Salinas, CA (USA)",08 MAY 2008,1152
82,4477,64.99,Frank CASANAS,18 OCT 1978,ESP,2q2,"National Stadium, Beijing (CHN)",16 AUG 2008,1152
83,4477,64.99,Casey MALONE,06 APR 1977,USA,1f2,"Eugene, OR (USA)",26 JUN 2009,1152
84,4477,64.99,Christoph HARTING,10 APR 1990,GER,1f1,Halle (GER),25 MAY 2013,1152
85,4477,64.99,Robert HARTING,18 OCT 1984,GER,1,Rehlingen (GER),05 JUN 2017,1152
86,4477,64.99,Ola STUNES ISENE,29 JAN 1995,NOR,2,Thum (GER),30 AUG 2019,1152
87,4477,64.99,Lawrence OKOYE,06 OCT 1991,GBR,2,"Alexander Stadium, Birmingham (GBR)",04 AUG 2022,1152
88,4477,64.99,Lawrence OKOYE,06 OCT 1991,GBR,4,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022,1152
89,4477,64.99,Claudio ROMERO,10 JUL 2000,CHI,1,Asunción (PAR),15 OCT 2022,1152
90,4491,64.98,Wolfgang SCHMIDT,16 JAN 1954,GDR,1,Split (CRO),02 MAY 1976,1152
91,4491,64.98,Mac WILKINS,15 NOV 1950,USA,1,Ahlen (GER),03 SEP 1976,1152
92,4491,64.98,Aleksandr NAZHIMOV,16 FEB 1952,URS,1,Chelyabinsk (URS),08 JUL 1978,1152
93,4491,64.98,Yuriy DUMCHEV,05 AUG 1958,URS,1,Leselidze (URS),28 APR 1983,1152
94,4491,64.98,Art BURNS,19 JUL 1954,USA,5,"Memorial Coliseum, Los Angeles, CA (USA)",10 AUG 1984,1152
95,4491,64.98,Marco MARTINO,21 FEB 1960,ITA,2,Torino (ITA),28 MAY 1987,1152
96,4491,64.98,Mike BUNCIC,25 JUL 1962,USA,2,San José (USA),01 MAY 1988,1152
97,4491,64.98,Valerijus MURASOVAS,05 MAY 1964,URS,3,Smalininkai (URS),08 MAY 1988,1152
98,4491,64.98,Costel GRASU,05 JUL 1967,ROU,1,Bucureşti (ROU),24 JUN 1992,1152
99,4491,64.98,Vitaliy SIDOROV,23 MAR 1970,UKR,1,Kyiv (UKR),10 MAY 1996,1152
0,4491,64.98,Virgilijus ALEKNA,13 FEB 1972,LTU,1,Wanganui (NZL),08 MAR 1998,1152
1,4491,64.98,Jason TUNKS,07 MAY 1975,CAN,2,"Abilene, TX (USA)",07 MAY 1998,1152
2,4491,64.98,Roland VARGA,22 OCT 1977,HUN,3,Sevilla (ESP),08 JUN 2002,1152
3,4491,64.98,Frantz KRUGER,22 MAY 1975,RSA,3,Zürich (SUI),16 AUG 2002,1152
4,4491,64.98,Róbert FAZEKAS,18 AUG 1975,HUN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1152
5,4491,64.98,Abbas SAMIMI,09 JUN 1977,IRI,1,Manila (PHI),01 JUL 2004,1152
6,4491,64.98,Michael MÖLLENBECK,12 DEC 1969,GER,2,Schönebeck (GER),16 JUN 2006,1152
7,4491,64.98,Adam KUEHL,19 JAN 1984,USA,3,"Salinas, CA (USA)",17 MAY 2007,1152
8,4491,64.98,Mario PESTANO,08 APR 1978,ESP,7,"Stade Louis II, Monaco (MON)",22 JUL 2010,1152
9,4491,64.98,Benn HARRADINE,14 OCT 1982,AUS,5,Paris (FRA),08 JUL 2011,1152
10,4491,64.98,Gerd KANTER,06 MAY 1979,EST,3,"Stade Louis II, Monaco (MON)",18 JUL 2014,1152
11,4491,64.98,Piotr MAŁACHOWSKI,07 JUN 1983,POL,1q2,"Letzigrund, Zürich (SUI)",12 AUG 2014,1152
12,4491,64.98,Piotr MAŁACHOWSKI,07 JUN 1983,POL,2,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1152
13,4491,64.98,Martin KUPPER,31 MAY 1989,EST,2,Tallinn (EST),17 SEP 2014,1152
14,4491,64.98,Daniel STÅHL,27 AUG 1992,SWE,4,"La Jolla, CA (USA)",14 APR 2018,1152
15,4491,64.98,Guðni Valur GUÐNASON,11 OCT 1995,ISL,1,Borgarnes (ISL),19 JUL 2018,1152
16,4491,64.98,Martin WIERIG,10 JUN 1987,GER,8,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1152
17,4491,64.98,Roje STONA,26 FEB 1999,JAM,1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2022,1152
18,4491,64.98,Turner WASHINGTON,10 FEB 1999,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",29 APR 2023,1152
19,4520,64.97,John VAN REENEN,26 MAR 1947,RSA,1,"Modesto, CA (USA)",27 MAY 1972,1152
20,4520,64.97,Zoltán KŐVÁGÓ,10 APR 1979,HUN,1,Leverkusen (GER),20 AUG 2000,1152
21,4520,64.97,Leonid CHEREVKO,21 APR 1974,BLR,1q2,Beijing (CHN),28 AUG 2001,1152
22,4520,64.97,Jason TUNKS,07 MAY 1975,CAN,1,Hoorn (NED),18 MAY 2002,1152
23,4520,64.97,Mario PESTANO,08 APR 1978,ESP,1,Los Realejos (ESP),04 MAR 2006,1152
24,4520,64.97,Zoltán KŐVÁGÓ,10 APR 1979,HUN,2,Turnov (CZE),23 MAY 2006,1152
25,4520,64.97,Frantz KRUGER,22 MAY 1975,FIN,3,Zaragoza (ESP),28 JUL 2007,1152
26,4520,64.97,Jarred ROME,21 DEC 1976,USA,1,"Chula Vista, CA (USA)",17 MAY 2009,1152
27,4520,64.97,Benn HARRADINE,14 OCT 1982,AUS,1,Lugano (SUI),12 JUN 2009,1152
28,4520,64.97,Erik CADÉE,15 FEB 1984,NED,1,"La Jolla, CA (USA)",23 APR 2011,1152
29,4520,64.97,Brett MORSE,11 FEB 1989,GBR,1f1,Lee Valley (GBR),11 MAY 2013,1152
30,4520,64.97,Robert URBANEK,29 APR 1987,POL,3,"Olympiastadion, Berlin (GER)",01 SEP 2013,1152
31,4520,64.97,Philip MILANOV,06 JUL 1991,BEL,2,"Olympiastadion, Stockholm (SWE)",30 JUL 2015,1152
32,4520,64.97,Hannes KIRCHLER,22 DEC 1978,ITA,1,Tarquinia (ITA),15 JUN 2016,1152
33,4520,64.97,Piotr MAŁACHOWSKI,07 JUN 1983,POL,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1152
34,4520,64.97,Mauricio ORTEGA,04 AUG 1994,COL,1,Leiria (POR),09 AUG 2020,1152
35,4520,64.97,Mykolas ALEKNA,28 SEP 2002,LTU,1,"Edwards Stadium, Berkeley, CA (USA)",09 APR 2022,1152
36,4537,64.96,Heinz-Direck NEU,13 FEB 1944,FRG,1,Bremen (GER),14 MAY 1976,1152
37,4537,64.96,Jim MCGOLDRICK,1953,USA,1,"Cupertino, CA (USA)",31 MAR 1977,1152
38,4537,64.96,Jürgen SCHULT,11 MAY 1960,GDR,1,London (GBR),20 AUG 1983,1152
39,4537,64.96,Rickard BRUCH,02 JUL 1946,SWE,1,Helsingborg (SWE),15 OCT 1983,1152
40,4537,64.96,Imrich BUGÁR,14 APR 1955,TCH,2,London (GBR),08 JUL 1988,1152
41,4537,64.96,Georgi TAUSHANSKI,26 DEC 1958,BUL,1,Sofia (BUL),24 JUL 1988,1152
42,4537,64.96,Mac WILKINS,15 NOV 1950,USA,2,Hengelo (NED),14 AUG 1988,1152
43,4537,64.96,Werner REITERER,27 JAN 1968,AUS,1,Perth (AUS),22 FEB 1992,1152
44,4537,64.96,Adam SETLIFF,15 DEC 1969,USA,1q1,"Sacramento, CA (USA)",14 JUN 1995,1152
45,4537,64.96,Lars RIEDEL,28 JUN 1967,GER,1,Bitburg (GER),25 AUG 1995,1152
46,4537,64.96,Michael MÖLLENBECK,12 DEC 1969,GER,2,Köln (GER),23 JUN 1996,1152
47,4537,64.96,Marco JAKOBS,30 MAY 1974,GER,2,Halle (GER),18 MAY 1997,1152
48,4537,64.96,Kevin FITZPATRICK,26 SEP 1969,USA,5,"La Jolla, CA (USA)",06 JUN 1998,1152
49,4537,64.96,Lars RIEDEL,28 JUN 1967,GER,1,Doha (QAT),13 MAY 1999,1152
50,4537,64.96,Frantz KRUGER,22 MAY 1975,RSA,6,Zürich (SUI),11 AUG 1999,1152
51,4537,64.96,Anthony WASHINGTON,16 JAN 1966,USA,2,Rüdlingen (SUI),12 AUG 2000,1152
52,4537,64.96,Ian WINCHESTER,27 MAY 1973,NZL,1,"San Diego, CA (USA)",07 JUN 2002,1152
53,4537,64.96,Mario PESTANO,08 APR 1978,ESP,1,Almada (POR),12 JUN 2002,1152
54,4537,64.96,Vikas GOWDA,05 JUL 1983,IND,4,"Salinas, CA (USA)",17 MAY 2007,1152
55,4537,64.96,Mario PESTANO,08 APR 1978,ESP,1,Bilbao (ESP),18 JUN 2011,1152
56,4537,64.96,Piotr MAŁACHOWSKI,07 JUN 1983,POL,2,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1152
57,4537,64.96,Irfan YILDIRIM,26 JUL 1988,UKR,1,Donetsk (UKR),02 AUG 2011,1152
58,4537,64.96,Piotr MAŁACHOWSKI,07 JUN 1983,POL,4,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1152
59,4537,64.96,Lawrence OKOYE,06 OCT 1991,GBR,1,Hendon (GBR),21 JUL 2012,1152
60,4537,64.96,Philip MILANOV,06 JUL 1991,BEL,1,Merksem (BEL),29 JUL 2017,1152
61,4537,64.96,Aleksey KHUDYAKOV,31 MAR 1995,ANA,1,"Adler, Sochi (RUS)",13 FEB 2019,1152
62,4563,64.95,Carl BROWN,11 FEB 1970,USA,4,"San Diego, CA (USA)",23 APR 2005,1151
63,4563,64.95,Michael MÖLLENBECK,12 DEC 1969,GER,1,"Wattenscheid, Bochum (GER)",05 JUN 2005,1151
64,4563,64.95,Robert HARTING,18 OCT 1984,GER,3,Halle (GER),19 MAY 2007,1151
65,4563,64.95,Bogdan PISHCHALNIKOV,26 AUG 1982,RUS,1,Tula (RUS),03 AUG 2007,1151
66,4563,64.95,Benn HARRADINE,14 OCT 1982,AUS,4f2,"Salinas, CA (USA)",08 MAY 2008,1151
67,4563,64.95,Omar Ahmed EL GHAZALY,09 FEB 1984,EGY,4,"Chula Vista, CA (USA)",05 MAY 2009,1151
68,4563,64.95,Gerd KANTER,06 MAY 1979,EST,4,Tallinn (EST),25 AUG 2009,1151
