"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
40,239,32.52,Iwan THOMAS,05 JAN 1974,GBR,5,London (GBR),11 AUG 1996,1114
41,239,32.52,Erik WIJMEERSCH,23 JAN 1970,BEL,1,Oordegem (BEL),19 MAY 1997,1114
42,239,32.52,Obakeng NGWIGWA,09 MAY 1985,BOT,2,Liège (BEL),05 JUL 2012,1114
43,239,32.52,Karol ZALEWSKI,07 AUG 1993,POL,1f1,Sosnowiec (POL),01 MAY 2014,1114
44,245,32.53,Michael FRANKS,23 SEP 1963,USA,3,Gateshead (GBR),06 JUL 1984,1113
45,245,32.53,Mark RICHARDSON,26 JUL 1972,GBR,1,London (GBR),14 JUL 1991,1113
46,245,32.53,Sofiane LABIDI,29 SEP 1977,TUN,1,Namur (BEL),17 AUG 2001,1113
47,245,32.53,Cédric VAN BRANTEGHEM,13 MAR 1979,BEL,1,Woluwé (BEL),14 JUN 2003,1113
48,245,32.53,Milton CAMPBELL,15 MAY 1976,USA,2,"Eugene, OR (USA)",27 MAY 2007,1113
49,245,32.53,Calvin SMITH,10 DEC 1987,USA,1,Naimette-Xhovémont (BEL),16 JUL 2008,1113
50,245,32.53,Ofentse MOGAWANE,20 FEB 1982,RSA,2f2,Berlin (GER),05 AUG 2009,1113
51,245,32.53,Yuzo KANEMARU,18 SEP 1987,JPN,3f1,Izumo (JPN),20 APR 2014,1113
52,245,32.53,Yasmani COPELLO,15 APR 1987,TUR,2f4,Ankara (TUR),18 JUL 2020,1113
53,254,32.54,Michael FRANKS,23 SEP 1963,USA,2,Belfast (GBR),24 JUN 1985,1112
54,254,32.54,Michael FRANKS,23 SEP 1963,USA,4,London (GBR),22 AUG 1987,1112
55,256,32.55,Bert CAMERON,16 NOV 1959,JAM,3,Gateshead (GBR),09 AUG 1985,1111
56,256,32.55,Radek ZACHOVAL,06 JUL 1978,CZE,1,Praha (CZE),29 JUN 2002,1111
57,256,32.55,Renny QUOW,25 AUG 1987,TTO,6,"Eugene, OR (USA)",07 JUN 2009,1111
58,256,32.55,Aldrich BAILEY JR,06 FEB 1994,USA,3,"Atlanta, GA (USA)",01 AUG 2015,1111
59,256,32.55,Jermaine GAYLE,23 JUL 1991,JAM,5,Liège (BEL),19 JUL 2017,1111
60,256,32.55,Asa GUEVARA,20 DEC 1995,TTO,2f1,"Santa Fe High School Track, Alachua, FL (USA)",27 JUN 2020,1111
61,256,32.55,Zakithi NENE,02 APR 1998,RSA,1f2,"Kings Park Athletics Stadium, Durban (RSA)",05 DEC 2020,1111
62,256,32.55,Ammar Ismail YAHIA IBRAHIM,18 SEP 1996,QAT,1,"McArthur Stadium, Potchefstroom (RSA)",16 FEB 2021,1111
63,264,32.56,Antonio SÁNCHEZ,22 SEP 1963,ESP,1,Salamanca (ESP),20 JUN 1987,1111
64,264,32.56,Mohamed AL MALKY,01 DEC 1962,OMA,1,Thurrock (GBR),17 SEP 1989,1111
65,264,32.56,Ivan GARCÍA,29 FEB 1972,CUB,1,La Habana (CUB),29 JAN 1999,1111
66,264,32.56,Sofiane LABIDI,29 SEP 1977,TUN,1,Sydney (AUS),14 SEP 2000,1111
67,264,32.56,Luguelín SANTOS,12 NOV 1992,DOM,1,Uppsala (SWE),28 JUL 2012,1111
68,264,32.56,Pavel MASLÁK,21 FEB 1991,CZE,1f1,Sušice (CZE),12 MAY 2015,1111
69,264,32.56,Kaito KAWABATA,17 AUG 1998,JPN,1f3,"Hamayama Park Athletic Field, Izumo (JPN)",24 APR 2022,1111
70,271,32.57,Antonio MCKAY,09 FEB 1964,USA,4,Jerez de la Frontera (ESP),03 SEP 1990,1110
71,271,32.57,Darnell HALL,26 SEP 1971,USA,1,Narbonne (FRA),20 JUL 1992,1110
72,271,32.57,Eric MILAZAR,01 JUN 1975,MRI,4,Villeneuve d'Ascq (FRA),12 JUN 2005,1110
73,271,32.57,Pavel MASLÁK,21 FEB 1991,CZE,1,Potchefstroom (RSA),23 JAN 2013,1110
74,271,32.57,Luguelín SANTOS,12 NOV 1992,DOM,1,Mölndal (SWE),03 AUG 2013,1110
75,271,32.57,Thapelo PHORA,21 NOV 1991,RSA,2,Pretoria (RSA),08 MAR 2018,1110
76,271,32.57,Luka JANEŽIČ,14 NOV 1995,SLO,1f5,"Športni park, Slovenska Bistrica (SLO)",13 JUN 2020,1110
77,278,32.58,Roger BLACK,31 MAR 1966,GBR,2,Belfast (GBR),21 JUN 1991,1109
78,278,32.58,Benyounés LAHLOU,03 NOV 1964,MAR,2,Narbonne (FRA),20 JUL 1992,1109
79,278,32.58,Dennis DARLING,06 MAY 1975,BAH,1,Evry-Bondoufle (FRA),17 AUG 2003,1109
80,278,32.58,Rafał OMELKO,16 JAN 1989,POL,3,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015,1109
81,282,32.59,Darren CLARK,06 SEP 1965,AUS,2,Belfast (GBR),20 JUL 1987,1108
82,282,32.59,Kriss AKABUSI,28 NOV 1958,GBR,2,London (GBR),14 JUL 1991,1108
83,282,32.59,Raymundo ESCALANTE,12 JAN 1964,MEX,1,Ciudad de México (MEX),03 MAY 1992,1108
84,282,32.59,Andrew VALMON,01 JAN 1965,USA,2,Sheffield (GBR),04 SEP 1994,1108
85,282,32.59,Mark HYLTON,24 SEP 1976,GBR,2,Cardiff (GBR),31 MAY 1997,1108
86,282,32.59,Stilianos DIMOTSIOS,13 NOV 1974,GRE,2,Brasschaat (BEL),13 AUG 2003,1108
87,282,32.59,Tyler CHRISTOPHER,03 OCT 1983,CAN,7,"Eugene, OR (USA)",07 JUN 2009,1108
88,282,32.59,Edino STEELE,01 JUN 1987,JAM,4f2,Liège (BEL),16 JUL 2014,1108
89,282,32.59,Yoshihide KIRYU,15 DEC 1995,JPN,2f1,Gold Coast (AUS),17 MAR 2017,1108
90,282,32.59,William REAIS,04 MAY 1999,SUI,1f1,"Stadion Hard, Langenthal (SUI)",13 JUN 2020,1108
91,282,32.59,Kentaro SATO,16 NOV 1994,JPN,2f3,"Hamayama Park Athletic Field, Izumo (JPN)",24 APR 2022,1108
92,293,32.6,Bill GREEN,01 MAY 1961,USA,2,Rieti (ITA),21 JUL 1979,1107
93,293,32.6,Marc RAQUIL,02 APR 1977,FRA,3,Strasbourg (FRA),29 JUN 1999,1107
94,293,32.6,Asa GUEVARA,20 DEC 1995,TTO,2,"Santa Fe High School Track, Alachua, FL (USA)",05 JUL 2020,1107
95,296,32.61,Willie CALDWELL,25 SEP 1963,USA,3,Belfast (GBR),24 JUN 1985,1106
96,296,32.61,Brian WHITTLE,26 APR 1964,GBR,3,Gateshead (GBR),16 JUL 1988,1106
97,296,32.61,Davis KAMOGA,17 JUL 1968,UGA,1,Viareggio (ITA),13 AUG 1999,1106
98,296,32.61,Tim BENJAMIN,02 MAY 1982,GBR,1,Göteborg (SWE),27 AUG 2002,1106
99,296,32.61,Johan WISSMAN,02 NOV 1982,SWE,1,Helsingborg (SWE),23 JUL 2004,1106
0,296,32.61,Luka JANEŽIČ,14 NOV 1995,SLO,1f3,Slovenska Bistrica (SLO),28 MAY 2016,1106
1,296,32.61,Ramil GULIYEV,29 MAY 1990,TUR,1,Karlstad (SWE),27 JUL 2016,1106
2,296,32.61,Karol ZALEWSKI,07 AUG 1993,POL,1f2,"Uniwersytetu Warmińsko-Mazurskiego, Olsztyn (POL)",04 SEP 2022,1106
3,296,32.61,Fuga SATO,01 JUN 1996,JPN,1h1,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",09 OCT 2022,1106
4,296,32.61,Ditiro MEKHISE,01 APR 2000,RSA,4,"Pilditch Stadium, Pretoria (RSA)",18 FEB 2023,1106
5,306,32.62,Ato STEPHENS,19 JUN 1979,TTO,2,Naimette-Xhovémont (BEL),16 JUL 2008,1105
6,307,32.63,Michael FRANKS,23 SEP 1963,USA,2,London (GBR),28 AUG 1988,1104
7,307,32.63,Mitsuhiro ABIKO,25 OCT 1988,JPN,2,Izumo (JPN),19 APR 2009,1104
8,307,32.63,Pavel MASLÁK,21 FEB 1991,CZE,1f1,"McArthur Stadium, Potchefstroom (RSA)",04 FEB 2020,1104
9,307,32.63,Lionel SPITZ,12 JAN 2001,SUI,1f1,"Stadion Hard, Langenthal (SUI)",18 MAY 2023,1104
10,311,32.64,Enefiok UDO-OBONG,22 MAY 1982,NGR,1,Liège (BEL),27 AUG 2002,1103
11,311,32.64,Jonathan BORLÉE,22 FEB 1988,BEL,3,Naimette-Xhovémont (BEL),16 JUL 2008,1103
12,311,32.64,Steven GARDINER,12 SEP 1995,BAH,1f2,Nassau (BAH),09 JAN 2016,1103
13,311,32.64,Kahmari MONTGOMERY,16 AUG 1997,USA,5,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1103
14,315,32.65,Enefiok UDO-OBONG,22 MAY 1982,NGR,3,Sydney (AUS),11 SEP 2000,1102
15,315,32.65,Simon KIRCH,26 SEP 1979,GER,2,Pliezhausen (GER),16 MAY 2004,1102
16,315,32.65,Joseph BATANGDON,29 JUL 1978,CMR,5,Villeneuve d'Ascq (FRA),12 JUN 2005,1102
17,315,32.65,Kamghe GABA,13 JAN 1984,GER,1f2,Pliezhausen (GER),08 MAY 2016,1102
18,315,32.65,Akihiro HIGASHIDA,13 DEC 1995,JPN,1f1,"Hamayama Park Athletic Field, Izumo (JPN)",11 APR 2021,1102
19,315,32.65,Samuel GARCÍA,04 DEC 1991,ESP,1f2,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022,1102
20,315,32.65,Alex HAYDOCK-WILSON,28 JUL 1999,GBR,1f2,"Fana Stadion, Bergen (NOR)",08 JUN 2022,1102
21,322,32.66,Gabriel LUKE,26 NOV 1969,USA,3,Belfast (GBR),21 JUN 1991,1102
22,322,32.66,Sunday Olarewaju BADA,22 JUN 1969,NGR,1,London (GBR),05 JUL 1992,1102
23,322,32.66,Gregory HAUGHTON,10 NOV 1973,JAM,4f2,"Marietta, GA (USA)",21 JUL 1996,1102
24,322,32.66,João COELHO,04 APR 1999,POR,2f2,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022,1102
25,326,32.67,Ibrahima WADE,06 SEP 1968,SEN,1,Noisy-le-Grand (FRA),20 JUN 2000,1101
26,326,32.67,Angelo TAYLOR,29 DEC 1978,USA,2,Liège (BEL),27 AUG 2002,1101
27,326,32.67,Kaito KAWABATA,17 AUG 1998,JPN,1f2,"Hamayama Park Athletic Field, Izumo (JPN)",11 APR 2021,1101
28,329,32.68,Elvis FORDE,18 NOV 1959,BAR,1f2,"San Diego, CA (USA)",30 JUL 1984,1100
29,329,32.68,Misael ORTIZ,04 NOV 1978,CUB,2,La Habana (CUB),29 JAN 1999,1100
30,329,32.68,Cédric VAN BRANTEGHEM,13 MAR 1979,BEL,3,Liège (BEL),27 AUG 2002,1100
31,329,32.68,Jimmie HACKLEY,11 SEP 1975,USA,2,Saint Anne (FRA),20 MAY 2004,1100
32,329,32.68,Jun OSAKADA,02 APR 1974,JPN,1,Taisha (JPN),24 APR 2005,1100
33,329,32.68,Pako SERIBE,07 APR 1991,BOT,5f1,Liège (BEL),16 JUL 2014,1100
34,329,32.68,Ricardo CHAMBERS,07 OCT 1984,JAM,7,Kingston (JAM),11 JUN 2016,1100
35,329,32.68,Ofentse MOGAWANE,20 FEB 1982,RSA,3,Pretoria (RSA),08 MAR 2018,1100
36,329,32.68,Gideon Ernst NARIB,27 MAY 1990,NAM,1,"Independence Stadium, Windhoek (NAM)",17 OCT 2020,1100
37,329,32.68,Chidi OKEZIE,08 AUG 1993,NGR,1,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1100
38,339,32.69,Erik WIJMEERSCH,23 JAN 1970,BEL,1,Herentals (BEL),01 AUG 1999,1099
39,339,32.69,Patrick FEENEY,29 DEC 1991,USA,1,Heusden-Zolder (BEL),18 JUL 2015,1099
40,339,32.69,Karsten WARHOLM,28 FEB 1996,NOR,1,Bergen (NOR),22 AUG 2018,1099
41,339,32.69,Rusheen MCDONALD,17 AUG 1992,JAM,2,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1099
42,343,32.7,Darren CLARK,06 SEP 1965,AUS,2,Belfast (GBR),16 JUL 1990,1098
43,343,32.7,Quincy WATTS,19 JUN 1970,USA,1,"Azusa, CA (USA)",22 APR 1995,1098
44,343,32.7,Sunday Olarewaju BADA,22 JUN 1969,NGR,4,Sydney (AUS),11 SEP 2000,1098
45,343,32.7,Eric MILAZAR,01 JUN 1975,MRI,2,Sestriere (ITA),23 JUL 2005,1098
46,343,32.7,Chris BERRIAN,17 APR 1983,USA,3,"Eugene, OR (USA)",27 MAY 2007,1098
47,343,32.7,Yuzo KANEMARU,18 SEP 1987,JPN,1,Izumo (JPN),18 APR 2010,1098
48,343,32.7,Vladimir ACETI,16 OCT 1998,ITA,1,"Stadio Diego Armando Maradona, Napoli (ITA)",23 APR 2022,1098
49,350,32.71,Raymond STEWART,18 MAR 1965,JAM,2,Jerez de la Frontera (ESP),17 SEP 1991,1097
50,350,32.71,Jason ROUSER,22 MAR 1970,USA,2,London (GBR),05 JUL 1992,1097
51,350,32.71,Marcus LA GRANGE,12 DEC 1977,RSA,2,Namur (BEL),17 AUG 2001,1097
52,350,32.71,Markus MALUCHA,05 DEC 1983,GER,1,Pliezhausen (GER),18 MAY 2003,1097
53,350,32.71,Yuzo KANEMARU,18 SEP 1987,JPN,1,Izumo (JPN),22 APR 2007,1097
54,350,32.71,Daniel BATMAN,20 MAR 1981,AUS,1,Canberra (AUS),15 DEC 2007,1097
55,350,32.71,Lalonde GORDON,25 NOV 1988,TTO,4,Liège (BEL),10 JUL 2013,1097
56,350,32.71,Liemarvin BONEVACIA,05 APR 1989,NED,1,Leiden (NED),11 JUN 2016,1097
57,350,32.71,Wilbert LONDON,17 AUG 1997,USA,3,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1097
58,359,32.72,Raymond PIERRE,19 SEP 1967,USA,3,Jerez de la Frontera (ESP),17 SEP 1991,1096
59,359,32.72,Clement CHUKWU,07 JUL 1973,NGR,2,Sydney (AUS),14 SEP 2000,1096
60,359,32.72,Clinton VENTER,03 FEB 1980,RSA,1,"Parow, Cape Town (RSA)",20 DEC 2002,1096
61,359,32.72,Nagmeldin Ali ABUBAKR,22 FEB 1986,SUD,3,Ljubljana (SLO),10 AUG 2004,1096
62,359,32.72,Niko VEREKAUTA,16 FEB 1987,FIJ,4,Naimette-Xhovémont (BEL),16 JUL 2008,1096
63,359,32.72,Evander WELLS,07 DEC 1987,USA,1,"Knoxville, TN (USA)",08 MAY 2010,1096
64,359,32.72,Edino STEELE,01 JUN 1987,JAM,6,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1096
65,359,32.72,Divine ODUDURU,07 OCT 1996,NGR,1f1,Port Harcourt (NGR),16 FEB 2016,1096
66,359,32.72,Martyn ROONEY,03 APR 1987,GBR,2,Leiden (NED),11 JUN 2016,1096
67,359,32.72,Julien WATRIN,27 JUN 1992,BEL,6,Liège (BEL),19 JUL 2017,1096
68,359,32.72,Julian Jrummi WALSH,18 SEP 1996,JPN,1,"Athletic Stadium, Tottori (JPN)",25 JUN 2022,1096
69,370,32.73,Cayetano CORNET,22 AUG 1963,ESP,4,Jerez de la Frontera (ESP),13 SEP 1989,1095
70,370,32.73,Cayetano CORNET,22 AUG 1963,ESP,5,Jerez de la Frontera (ESP),03 SEP 1990,1095
71,370,32.73,Du'aine LADEJO,14 FEB 1971,GBR,3,Sheffield (GBR),04 SEP 1994,1095
72,370,32.73,Paul SLYTHE,05 SEP 1974,GBR,1,London (GBR),12 JUL 1996,1095
73,370,32.73,Guy BULLOCK,15 OCT 1975,GBR,2,London (GBR),12 JUL 1996,1095
74,370,32.73,Adrian PATRICK,15 JUN 1973,GBR,3,Cardiff (GBR),31 MAY 1997,1095
75,370,32.73,Zétény DOMBI,17 APR 1975,HUN,2,Pretoria (RSA),24 MAR 2000,1095
76,370,32.73,Patrick FEENEY,29 DEC 1991,USA,3,Liège (BEL),15 JUL 2015,1095
77,370,32.73,Kyle CLEMONS,27 AUG 1990,USA,8,Kingston (JAM),11 JUN 2016,1095
78,370,32.73,Karol ZALEWSKI,07 AUG 1993,POL,1f2,"Stadion Lekkoatletyczny, Suwalki (POL)",15 MAY 2022,1095
79,370,32.73,Ryuki IWASAKI,13 AUG 2000,JPN,2h1,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",09 OCT 2022,1095
80,381,32.74,Darrell ROBINSON,23 DEC 1963,USA,3,Edinburgh (GBR),23 JUL 1985,1094
81,381,32.74,Gabriel TIACOH,10 SEP 1963,CIV,5,London (GBR),22 AUG 1987,1094
82,381,32.74,Corné DU PLESSIS,20 MAR 1978,RSA,1,Johannesburg (RSA),07 FEB 2001,1094
83,381,32.74,Marc SCHNEEBERGER,05 JUL 1981,SUI,1,Lausanne (SUI),12 MAY 2007,1094
84,381,32.74,Marek NIIT,09 AUG 1987,EST,1f2,Kohila (EST),29 AUG 2012,1094
85,381,32.74,Matthew HUDSON-SMITH,26 OCT 1994,GBR,5,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1094
86,381,32.74,Rafał OMELKO,16 JAN 1989,POL,2f2,Pliezhausen (GER),08 MAY 2016,1094
87,381,32.74,Luka JANEŽIČ,14 NOV 1995,SLO,1f3,Slovenska Bistrica (SLO),25 MAY 2019,1094
88,381,32.74,Ludvy VAILLANT,15 MAR 1995,FRA,1f2,"Stade L. Achille, Fort-de-France (FRA)",05 FEB 2022,1094
89,390,32.75,Dwayne EVANS,13 OCT 1958,USA,1,London (GBR),18 AUG 1984,1093
90,390,32.75,Ade MAFE,12 NOV 1966,GBR,4,Gateshead (GBR),16 JUL 1988,1093
91,390,32.75,Leo SETTLE,19 OCT 1975,USA,2,Brasschaat (BEL),14 AUG 2002,1093
92,390,32.75,Guus HOOGMOED,27 SEP 1981,NED,1,Bremen (GER),20 MAY 2007,1093
93,390,32.75,Rabah YOUSIF,11 DEC 1986,SUD,2f2,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1093
94,390,32.75,Joel BURGUNDER,20 MAY 1991,SUI,2f1,Langenthal (SUI),05 MAY 2016,1093
95,390,32.75,Lee THOMPSON,05 MAR 1997,GBR,1f1,"Hallam University City Athletics Stadium, Sheffield (GBR)",09 JUN 2021,1093
96,390,32.75,Patrik ŠORM,21 NOV 1993,CZE,1,"McArthur Stadium, Potchefstroom (RSA)",25 JAN 2022,1093
97,390,32.75,Pavel MASLÁK,21 FEB 1991,CZE,2f2,Ustí Nad Orlicí (CZE),30 AUG 2022,1093
98,399,32.76,Chris WHITLOCK,18 MAY 1959,USA,1,Belfast (GBR),27 JUN 1988,1093
99,399,32.76,Kriss AKABUSI,28 NOV 1958,GBR,3,London (GBR),28 AUG 1988,1093
0,399,32.76,Sunday Olarewaju BADA,22 JUN 1969,NGR,3,Salamanca (ESP),22 JUL 1994,1093
1,399,32.76,Mark HYLTON,24 SEP 1976,GBR,6,London (GBR),11 AUG 1996,1093
2,399,32.76,Hamdan Odha AL BISHI,05 MAY 1981,KSA,2,Göteborg (SWE),27 AUG 2002,1093
3,399,32.76,Tyler CHRISTOPHER,03 OCT 1983,CAN,2,Evry-Bondoufle (FRA),17 AUG 2003,1093
4,399,32.76,Kévin BORLÉE,22 FEB 1988,BEL,5,Naimette-Xhovémont (BEL),16 JUL 2008,1093
5,399,32.76,Batuhan ALTINTAŞ,28 APR 1996,TUR,1f2,Ankara (TUR),31 JUL 2016,1093
6,399,32.76,Tobias LANGE,29 DEC 1993,GER,1,"Estadio Municipal de Santa Lucia, Vecindario (ESP)",10 APR 2021,1093
7,399,32.76,Kennedy LIGHTNER,2000,USA,1f1,"Nutter Fieldhouse, Lexington, KY (USA)",14 JAN 2022,1093
8,399,32.76,Patrik ŠORM,21 NOV 1993,CZE,1h,"McArthur Stadium, Potchefstroom (RSA)",25 JAN 2022,1093
9,399,32.76,Marqueze WASHINGTON,29 SEP 1993,USA,4,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1093
10,399,32.76,Igor BOGACZYŃSKI,07 NOV 2003,POL,1f3,"Stadion Miejski, Walcz (POL)",10 AUG 2022,1093
11,412,32.77,Howard DAVIS,27 APR 1967,JAM,5,Gateshead (GBR),17 JUL 1992,1092
12,412,32.77,Giorgio MARRAS,15 OCT 1971,ITA,1,Oristano (ITA),02 MAY 1993,1092
13,412,32.77,Omar MENA,13 AUG 1966,CUB,3,La Habana (CUB),29 JAN 1999,1092
14,412,32.77,Marek PLAWGO,25 FEB 1981,POL,1,Bielsko-Biala (POL),29 MAY 2002,1092
15,412,32.77,Ingo SCHULTZ,26 JUL 1975,GER,1,Rehlingen (GER),09 JUN 2003,1092
16,412,32.77,Matthew SCHERER,21 NOV 1983,USA,4,"Eugene, OR (USA)",08 AUG 2006,1092
17,412,32.77,Marc SCHNEEBERGER,05 JUL 1981,SUI,1,Lausanne (SUI),10 MAY 2008,1092
18,412,32.77,Amr Ibrahim Mostafa SEOUD,10 JUN 1986,EGY,2,Sollentuna (SWE),08 JUL 2008,1092
19,412,32.77,Johan WISSMAN,02 NOV 1982,SWE,6f1,Liège (BEL),16 JUL 2014,1092
20,412,32.77,Ryuki IWASAKI,13 AUG 2000,JPN,2,"Athletic Stadium, Tottori (JPN)",25 JUN 2022,1092
21,422,32.78,Jared DEACON,15 OCT 1975,GBR,3,London (GBR),12 JUL 1996,1091
22,422,32.78,Mathias RUSTERHOLZ,16 AUG 1971,SUI,1,Wil (SUI),16 JUL 1996,1091
23,422,32.78,Jiří VOJTÍK,02 JUL 1981,CZE,1,Sušice (CZE),16 MAY 2006,1091
24,422,32.78,Jamaal TORRANCE,20 JUL 1983,USA,4f1,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1091
25,422,32.78,Erison HURTAULT,29 DEC 1984,DMA,2f1,Kessel-Lo (BEL),13 AUG 2011,1091
26,422,32.78,Mamoudou-Elimane HANNE,06 MAR 1988,FRA,4,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1091
27,422,32.78,Mateo RUŽIĆ,16 AUG 1994,CRO,2,Slovenska Bistrica (SLO),27 MAY 2017,1091
28,422,32.78,Andrew HUDSON,14 DEC 1996,USA,1,Carolina (PUR),18 MAR 2022,1091
29,422,32.78,Ludvy VAILLANT,15 MAR 1995,FRA,1f3,"Stade Municipal, Le Lorrain (FRA)",04 FEB 2023,1091
30,431,32.79,Phil BROWN,06 JAN 1962,GBR,2,London (GBR),18 AUG 1984,1090
31,431,32.79,Eric MILAZAR,01 JUN 1975,MRI,3,Sydney (AUS),14 SEP 2000,1090
32,431,32.79,Ingo SCHULTZ,26 JUL 1975,GER,2,Pliezhausen (GER),18 MAY 2003,1090
33,431,32.79,James GODDAY,09 JAN 1984,NGR,1,Praha (CZE),25 MAY 2005,1090
34,431,32.79,Hitoshi SAITO,09 OCT 1986,JPN,2,Taisha (JPN),20 APR 2008,1090
35,431,32.79,Tomoya TAMURA,20 AUG 1992,JPN,2,Izumo (JPN),12 APR 2015,1090
36,431,32.79,Joel BURGUNDER,20 MAY 1991,SUI,1f1,Basel (SUI),07 MAY 2016,1090
37,431,32.79,Jonas PHIJFFERS,2003,NED,1f3,"Sportpark Ter Specke, Lisse (NED)",13 MAY 2023,1090
38,431,32.79,Adam ŁUKOMSKI,06 SEP 2001,POL,1f2,"Atletický stadion Turnov, Turnov (CZE)",23 MAY 2023,1090
39,440,32.8,Kriss AKABUSI,28 NOV 1958,GBR,6,Gateshead (GBR),17 JUL 1992,1089
40,440,32.8,Reza EBRAHIM,02 SEP 1972,AUS,1,Sydney (AUS),25 FEB 2005,1089
41,440,32.8,Dylan BORLÉE,20 SEP 1992,BEL,1f2,Heusden-Zolder (BEL),30 JUL 2017,1089
42,443,32.81,Walter MCCOY,15 NOV 1958,USA,3,Belfast (GBR),20 JUL 1987,1088
43,443,32.81,Steve PERRY,23 SEP 1970,AUS,3,Canberra (AUS),26 JAN 1989,1088
44,443,32.81,Dennis BLAKE,06 SEP 1970,JAM,5f2,"Marietta, GA (USA)",21 JUL 1996,1088
45,443,32.81,Štefan BALOŠÁK,23 NOV 1972,SVK,1,Tata (HUN),22 JUL 1997,1088
46,443,32.81,Sanjay AYRE,19 JUN 1980,JAM,4,Sydney (AUS),14 SEP 2000,1088
47,443,32.81,Yuzo KANEMARU,18 SEP 1987,JPN,1,Taisha (JPN),23 APR 2006,1088
48,443,32.81,Thomas SCHNEIDER,07 NOV 1988,GER,2f2,Pliezhausen (GER),18 MAY 2014,1088
49,443,32.81,Nigel LEVINE,30 APR 1989,GBR,6,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1088
50,443,32.81,Jonathan BORLÉE,22 FEB 1988,BEL,2,Liège (BEL),18 JUL 2018,1088
51,443,32.81,Ryuki IWASAKI,13 AUG 2000,JPN,3f3,"Hamayama Park Athletic Field, Izumo (JPN)",24 APR 2022,1088
52,453,32.82,Michael FRANKS,23 SEP 1963,USA,2,Jerez de la Frontera (ESP),28 JUN 1988,1087
53,453,32.82,Solomon WARISO,11 NOV 1966,GBR,4,Belfast (GBR),21 JUN 1991,1087
54,453,32.82,Torbjörn ERIKSSON,17 APR 1971,SWE,1,Sundsvall (SWE),23 MAY 1999,1087
55,453,32.82,Quincy DOUGLAS,07 SEP 1975,NOR,1,Stjørdal (NOR),12 JUN 1999,1087
56,453,32.82,Milton CAMPBELL,15 MAY 1976,USA,1,Loughborough (GBR),04 JUL 2001,1087
57,453,32.82,Shane NIEMI,02 JUN 1978,CAN,1,Victoria (CAN),22 MAY 2002,1087
58,453,32.82,Yoshihiro HORIGOME,02 JAN 1981,JPN,1,Tokyo (JPN),02 SEP 2005,1087
59,453,32.82,Matteo GALVAN,24 AUG 1988,ITA,1f1,Rieti (ITA),24 APR 2014,1087
60,453,32.82,José Carlos HERRERA,05 FEB 1986,MEX,1f1,Gent (BEL),21 JUL 2014,1087
61,453,32.82,Juander SANTOS,07 MAY 1995,DOM,1,Mayagüez (PUR),05 DEC 2014,1087
62,453,32.82,Jan JIRKA,05 OCT 1993,CZE,1,"Mestský Stadion Sletište, Kladno (CZE)",01 JUN 2020,1087
63,453,32.82,Tsebo MATSOSO,27 MAY 1999,RSA,1f2,"McArthur Stadium, Potchefstroom (RSA)",17 NOV 2020,1087
64,453,32.82,Davide RE,16 MAR 1993,ITA,1f1,"Stadio Guidobaldi, Rieti (ITA)",15 MAY 2021,1087
65,453,32.82,Myles PRINGLE,05 SEP 1997,USA,5,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1087
66,453,32.82,Patrik ŠORM,21 NOV 1993,CZE,1f1,"Stadion v Poohří, Cheb (CZE)",18 MAY 2022,1087
67,468,32.83,Derek REDMOND,03 SEP 1965,GBR,2,Belfast (GBR),16 JUL 1990,1086
68,468,32.83,Gabriel LUKE,26 NOV 1969,USA,,Belfast (GBR),16 JUL 1990,1086
69,468,32.83,Sofiane LABIDI,29 SEP 1977,TUN,3,Brasschaat (BEL),13 AUG 2003,1086
70,468,32.83,Jiří VOJTÍK,02 JUL 1981,CZE,1,Brasschaat (BEL),07 AUG 2004,1086
71,468,32.83,Alex WILSON,19 SEP 1990,SUI,1f1,Basel (SUI),01 MAY 2014,1086
72,468,32.83,Kentaro SATO,16 NOV 1994,JPN,3,Izumo (JPN),12 APR 2015,1086
73,468,32.83,Kévin BORLÉE,22 FEB 1988,BEL,4,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015,1086
74,468,32.83,Pavel MASLÁK,21 FEB 1991,CZE,2f3,Ustí Nad Orlicí (CZE),17 AUG 2019,1086
