"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
63,964,8:12.27,Ezekiel KEMBOI,25 MAY 1982,KEN,1,Abuja (NGR),13 OCT 2003,1202
64,964,8:12.27,Ruben RAMOLEFI,17 JUL 1978,RSA,10,"Stade Louis II, Monaco (MON)",22 JUL 2011,1202
65,964,8:12.27,Bernard NGANGA,17 JAN 1985,KEN,1,Dubnica nad Váhom (SVK),15 SEP 2011,1202
66,967,8:12.28,Getnet WALE,16 JUL 2000,ETH,1,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1201
67,968,8:12.29,Christopher Cherono KOSKEI,14 AUG 1974,KEN,1,St-Denis (FRA),03 JUN 1996,1201
68,968,8:12.29,Raymond Kipkorir YATOR,07 APR 1981,KEN,4,Zürich (SUI),11 AUG 2000,1201
69,968,8:12.29,Evan JAGER,08 MAR 1989,USA,1,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1201
70,968,8:12.29,Albert CHEMUTAI,01 JUN 1995,UGA,10,"Stade Louis II, Monaco (MON)",12 JUL 2019,1201
71,972,8:12.30,Jonathan KANDIE,20 DEC 1967,KEN,3,Chania (GRE),14 JUN 2000,1201
72,973,8:12.31,Wilson Boit KIPKETER,06 OCT 1973,KEN,4,Bruxelles (BEL),30 AUG 2002,1201
73,973,8:12.31,Fernando CARRO,01 APR 1992,ESP,11,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1201
74,975,8:12.32,Luis Miguel MARTÍN,11 JAN 1972,ESP,2,"Olympiastadion, Berlin (GER)",31 AUG 2001,1201
75,976,8:12.33,Reuben KOSGEI,12 AUG 1979,KEN,2,"FBK Stadium, Hengelo (NED)",30 MAY 1999,1201
76,976,8:12.33,Paul Kipsiele KOECH,10 NOV 1981,KEN,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1201
77,976,8:12.33,Matthew HUGHES,03 AUG 1989,CAN,4,Gold Coast (AUS),13 APR 2018,1201
78,979,8:12.34,Leonard Kipkemoi BETT,03 NOV 2000,KEN,9,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1201
79,980,8:12.35,Julius KARIUKI,12 JUN 1961,KEN,3,Bruxelles (BEL),13 SEP 1991,1201
80,980,8:12.35,Matthew BIRIR,05 JUL 1972,KEN,1,Casablanca (MAR),31 MAY 1992,1201
81,980,8:12.35,Eliud BARNGETUNY,20 MAY 1973,KEN,4,Stuttgart (GER),19 JUL 1998,1201
82,980,8:12.35,Conseslus KIPRUTO,08 DEC 1994,KEN,3,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1201
83,980,8:12.35,Chala BEYO,18 JAN 1996,ETH,5,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1201
84,985,8:12.36,Gilbert KIRUI,22 JAN 1994,KEN,5,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1201
85,986,8:12.37,Henry MARSH,15 MAR 1954,USA,1,Berlin (GER),17 AUG 1983,1201
86,986,8:12.37,Moses KIPTANUI,01 OCT 1970,KEN,7,Zürich (SUI),11 AUG 1999,1201
87,986,8:12.37,Bouabdellah TAHRI,20 DEC 1978,FRA,7,"Letzigrund, Zürich (SUI)",17 AUG 2001,1201
88,989,8:12.38,Conseslus KIPRUTO,08 DEC 1994,KEN,2,"National Stadium, Beijing (CHN)",24 AUG 2015,1201
89,990,8:12.39,Henry RONO,12 FEB 1952,KEN,1,"Eugene, OR (USA)",03 JUN 1978,1201
90,990,8:12.39,Benjamin KIGEN,05 JUL 1993,KEN,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",26 AUG 2019,1201
91,992,8:12.40,Jim SVENØY,22 APR 1972,NOR,7,Köln (GER),24 AUG 1997,1201
92,992,8:12.40,Ali EZZINE,03 SEP 1978,MAR,7,Bruxelles (BEL),03 SEP 1999,1201
93,992,8:12.40,Roba GARI,12 APR 1982,ETH,6,"Olympiastadion, Berlin (GER)",18 AUG 2009,1201
94,995,8:12.41,Elijah CHELIMO,20 APR 1987,KEN,3,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1201
95,996,8:12.42,Paul Malakwen KOSGEI,22 APR 1978,KEN,2,Oslo (NOR),30 JUN 1999,1201
96,996,8:12.42,Paul Malakwen KOSGEI,22 APR 1978,KEN,3,"Olympiastadion, Berlin (GER)",07 SEP 1999,1201
97,996,8:12.42,Silas Kosgei KITUM,25 MAY 1990,KEN,2,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1201
98,996,8:12.42,Abraham KIBIWOT,06 APR 1996,KEN,5,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1201
99,1000,8:12.43,Gideon CHIRCHIR,24 FEB 1966,KEN,4,Stockholm (SWE),10 JUL 1995,1201
0,1000,8:12.43,Julius NYAMU,01 DEC 1977,KEN,3,"Olympiastadion, Berlin (GER)",31 AUG 2001,1201
1,1000,8:12.43,Mehdi BELHADJ,10 JUN 1995,FRA,4,"Stade Louis II, Monaco (MON)",09 JUL 2021,1201
2,1003,8:12.46,Willy Rutto KOMEN,22 DEC 1987,KEN,3,Ostrava (CZE),27 JUN 2007,1201
3,1004,8:12.47,Patrick SANG,11 APR 1964,KEN,7,Nice (FRA),16 JUL 1997,1201
4,1004,8:12.47,Abel Kiprop MUTAI,02 OCT 1988,KEN,2,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2012,1201
5,1004,8:12.47,Andrew BAYER,03 FEB 1990,USA,12,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1201
6,1004,8:12.47,Conseslus KIPRUTO,08 DEC 1994,KEN,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1201
7,1008,8:12.48,Filbert BAYI,23 JUN 1953,TAN,2,"Lenin Stadium, Moskva (URS)",31 JUL 1980,1201
8,1008,8:12.48,Moses KIPTANUI,01 OCT 1970,KEN,3,St-Denis (FRA),03 JUL 1999,1201
9,1008,8:12.48,Chala BEYO,18 JAN 1996,ETH,4,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1201
10,1008,8:12.48,Avinash Mukund SABLE,13 SEP 1994,IND,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1201
11,1012,8:12.5h,Mariano SCARTEZZINI,07 NOV 1954,ITA,2,Roma (ITA),05 AUG 1980,1200
12,1012,8:12.50,Simon VROEMEN,11 MAY 1969,NED,1,Cottbus (GER),11 JUN 2008,1200
13,1014,8:12.51,Saad Shaddad AL ASMARI,24 SEP 1968,KSA,3,Zürich (SUI),16 AUG 2002,1200
14,1014,8:12.51,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,3,"Olympic Stadium, London (GBR)",27 JUL 2013,1200
15,1016,8:12.52,Moses KIPTANUI,01 OCT 1970,KEN,1,Stockholm (SWE),05 JUL 1993,1200
16,1017,8:12.53,Yoann KOWAL,28 MAY 1987,FRA,1,Rabat (MAR),09 JUN 2013,1200
17,1018,8:12.54,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,3,"National Stadium, Beijing (CHN)",24 AUG 2015,1200
18,1019,8:12.55,Ezekiel KEMBOI,25 MAY 1982,KEN,1,Nairobi (KEN),26 JUL 2003,1200
19,1019,8:12.55,Getnet WALE,16 JUL 2000,ETH,2h2,"National Stadium, Tokyo (JPN)",30 JUL 2021,1200
20,1021,8:12.57,Elarbi KHATTABI,16 MAY 1967,MAR,5,Nice (FRA),16 JUL 1998,1200
21,1021,8:12.57,Reuben KOSGEI,12 AUG 1979,KEN,1,"AC Gianni Brera, Milano (ITA)",01 JUN 2005,1200
22,1023,8:12.58,Graeme FELL,19 MAR 1959,CAN,3,Koblenz (GER),28 AUG 1985,1200
23,1023,8:12.58,Thomas HANLON,20 MAY 1967,GBR,3,"Stade Louis II, Monaco (MON)",03 AUG 1991,1200
24,1023,8:12.58,Matthew BIRIR,05 JUL 1972,KEN,2,Oslo (NOR),04 JUL 1992,1200
25,1026,8:12.59,Moses KIPTANUI,01 OCT 1970,KEN,1,"National Stadium, Tokyo (JPN)",31 AUG 1991,1200
26,1026,8:12.59,Alessandro LAMBRUSCHINI,07 JAN 1965,ITA,2,"Olympiastadion, Berlin (GER)",27 AUG 1993,1200
27,1028,8:12.60,Tapio KANTANEN,31 MAY 1949,FIN,4,"Olympic Stadium, Montréal (CAN)",28 JUL 1976,1200
28,1028,8:12.60,Patrick SANG,11 APR 1964,KEN,4,Zürich (SUI),14 AUG 1996,1200
29,1028,8:12.60,Paul Kipsiele KOECH,10 NOV 1981,KEN,4,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1200
30,1031,8:12.61,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,7,"Olympiastadion, Berlin (GER)",18 AUG 2009,1200
31,1032,8:12.62,Bronisław MALINOWSKI,04 JUN 1951,POL,2,Stockholm (SWE),01 JUL 1975,1200
32,1032,8:12.62,Bogusław MAMIŃSKI,18 DEC 1955,POL,2,Berlin (GER),17 AUG 1983,1200
33,1032,8:12.62,Bouabdellah TAHRI,20 DEC 1978,FRA,5,"Stade Louis II, Monaco (MON)",20 JUL 2001,1200
34,1032,8:12.62,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,4,"National Stadium, Beijing (CHN)",24 AUG 2015,1200
35,1036,8:12.63,Joseph KETER,13 JUN 1969,KEN,8,Bruxelles (BEL),22 AUG 1997,1200
36,1036,8:12.63,Wilson Boit KIPKETER,06 OCT 1973,KEN,1,Oslo (NOR),13 JUL 2001,1200
37,1036,8:12.63,Hillary Kipsang YEGO,02 APR 1992,KEN,2,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1200
38,1036,8:12.63,Hillary Kipsang YEGO,02 APR 1992,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1200
39,1040,8:12.64,Wilson Boit KIPKETER,06 OCT 1973,KEN,1,Barcelona (ESP),25 JUL 2000,1200
40,1041,8:12.65,Moses KIPTANUI,01 OCT 1970,KEN,3,Bruxelles (BEL),23 AUG 1996,1200
41,1041,8:12.65,Kipkurui MISOI,23 OCT 1978,KEN,6,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1200
42,1041,8:12.65,Daniel LINCOLN,22 OCT 1980,USA,10,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1200
43,1041,8:12.65,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,7,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1200
44,1041,8:12.65,Ryuji MIURA,21 FEB 2002,JPN,4,"Letzigrund, Zürich (SUI)",08 SEP 2022,1200
45,1046,8:12.66,Francesco PANETTA,10 JAN 1963,ITA,1,"Poljud Stadion, Split (CRO)",30 AUG 1990,1200
46,1047,8:12.68,Richard KOSGEI,29 DEC 1970,KEN,1,Oslo (NOR),10 JUL 1993,1200
47,1047,8:12.68,Kipkurui MISOI,23 OCT 1978,KEN,4,"Olympiastadion, Berlin (GER)",31 AUG 2001,1200
48,1047,8:12.68,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,2,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1200
49,1047,8:12.68,Clement Kimutai KEMBOI,10 FEB 1992,KEN,5,Paris (FRA),04 JUL 2015,1200
50,1051,8:12.69,Micah BOINETT,19 DEC 1965,KEN,1,Nice (FRA),15 JUL 1992,1200
51,1052,8:12.70,Philip BARKUTWO,06 OCT 1966,KEN,1,Bruxelles (BEL),28 AUG 1992,1200
52,1052,8:12.70,Moses KIPTANUI,01 OCT 1970,KEN,2,Oslo (NOR),10 JUL 1993,1200
53,1054,8:12.71,Ahmed ABDELWAHED,26 MAY 1996,ITA,3h2,"National Stadium, Tokyo (JPN)",30 JUL 2021,1199
54,1055,8:12.72,Bouabdellah TAHRI,20 DEC 1978,FRA,4,Paris (FRA),18 JUL 2008,1199
55,1056,8:12.73,Matthew BIRIR,05 JUL 1972,KEN,2,St-Denis (FRA),02 JUN 1997,1199
56,1056,8:12.73,Ali EZZINE,03 SEP 1978,MAR,3,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1199
57,1058,8:12.74,Julius KORIR,05 DEC 1963,KEN,2,Nice (FRA),15 JUL 1986,1199
58,1058,8:12.74,Roba GARI,12 APR 1982,ETH,1,"Meteor, Zhukovskiy (RUS)",03 JUL 2011,1199
59,1060,8:12.75,William MUTWOL,10 OCT 1967,KEN,1,Bruxelles (BEL),10 AUG 1990,1199
60,1060,8:12.75,Ezekiel KEMBOI,25 MAY 1982,KEN,2,Zürich (SUI),06 AUG 2004,1199
61,1062,8:12.79,William MUTWOL,10 OCT 1967,KEN,2,Nice (FRA),15 JUL 1992,1199
62,1062,8:12.79,Ezekiel KEMBOI,25 MAY 1982,KEN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1199
63,1064,8:12.80,Julius KORIR,05 DEC 1963,KEN,1,Bruxelles (BEL),11 SEP 1987,1199
64,1064,8:12.80,Richard KOSGEI,29 DEC 1970,KEN,5,Monaco (MON),10 AUG 1996,1199
65,1066,8:12.81,Hillary Kipsang YEGO,02 APR 1992,KEN,1,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2011,1199
66,1066,8:12.81,Matthew HUGHES,03 AUG 1989,CAN,4,"Stade Louis II, Monaco (MON)",18 JUL 2014,1199
67,1066,8:12.81,Abraham KIBIWOT,06 APR 1996,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1199
68,1069,8:12.82,Paul Malakwen KOSGEI,22 APR 1978,KEN,8,Nice (FRA),16 JUL 1997,1199
69,1069,8:12.82,Ezekiel KEMBOI,25 MAY 1982,KEN,2,Nairobi (KEN),23 JUN 2012,1199
70,1071,8:12.84,Matthew BIRIR,05 JUL 1972,KEN,5,Nice (FRA),10 JUL 1996,1199
71,1071,8:12.84,Richard Kipkemboi MATEELONG,14 OCT 1983,KEN,2,Stockholm (SWE),25 JUL 2006,1199
72,1071,8:12.84,Elijah CHELIMO,20 APR 1987,KEN,8,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1199
73,1074,8:12.85,Kipkurui MISOI,23 OCT 1978,KEN,4,Zürich (SUI),12 AUG 1998,1199
74,1075,8:12.86,Paul Malakwen KOSGEI,22 APR 1978,KEN,3,Sevilla (ESP),28 MAY 1999,1199
75,1075,8:12.86,Moses KIPTANUI,01 OCT 1970,KEN,7,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1199
76,1075,8:12.86,José Luis BLANCO,03 JUN 1975,ESP,3,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1199
77,1078,8:12.87,Christopher Cherono KOSKEI,14 AUG 1974,KEN,1,Hechtel (BEL),06 JUL 1996,1199
78,1078,8:12.87,Ezekiel KEMBOI,25 MAY 1982,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1199
79,1078,8:12.87,Benjamin KIPLAGAT,04 MAR 1989,UGA,6,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1199
80,1081,8:12.88,Elijah CHELIMO,20 APR 1987,KEN,3,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2012,1199
81,1082,8:12.89,Wilson Boit KIPKETER,06 OCT 1973,KEN,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1199
82,1082,8:12.89,Paul Malakwen KOSGEI,22 APR 1978,KEN,5,"Olympiastadion, München (GER)",11 SEP 1999,1199
83,1082,8:12.89,Jamal Bilal SALEM,12 SEP 1978,QAT,4,Sevilla (ESP),04 JUN 2005,1199
84,1082,8:12.89,Mohamed TINDOUFT,12 MAR 1993,MAR,6,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1199
85,1086,8:12.90,Matthew BIRIR,05 JUL 1972,KEN,1,Nairobi (KEN),01 JUL 1992,1199
86,1086,8:12.90,Richard Kipkemboi MATEELONG,14 OCT 1983,KEN,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1199
87,1088,8:12.91,Julius Kipling CHELULE,25 DEC 1978,KEN,4,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1199
88,1088,8:12.91,Thomas KIPLITAN,15 JUN 1983,KEN,7,Doha (QAT),15 MAY 2002,1199
89,1090,8:12.92,Wesley KIPROTICH,01 AUG 1979,KEN,8,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1199
90,1091,8:12.93,Ali EZZINE,03 SEP 1978,MAR,3,Stockholm (SWE),27 JUL 2004,1198
91,1091,8:12.93,Jukka KESKISALO,27 MAR 1981,FIN,4,"Stade Louis II, Monaco (MON)",28 JUL 2009,1198
92,1091,8:12.93,Elijah CHELIMO,20 APR 1987,KEN,3,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1198
93,1091,8:12.93,Gilbert KIRUI,22 JAN 1994,KEN,5,"Letzigrund, Zürich (SUI)",29 AUG 2013,1198
94,1091,8:12.93,Barnabas KIPYEGO,12 JUN 1995,KEN,5,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1198
95,1096,8:12.95,Matthew BIRIR,05 JUL 1972,KEN,1,Paris-St-Denis (FRA),01 JUN 1995,1198
96,1096,8:12.95,Saad Shaddad AL ASMARI,24 SEP 1968,KSA,3,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1198
97,1096,8:12.95,Elarbi KHATTABI,16 MAY 1967,MAR,1,"Portland, OR (USA)",03 JUN 2001,1198
98,1096,8:12.95,Jonathan Muia NDIKU,18 SEP 1991,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1198
99,1100,8:12.96,Bouabdellah TAHRI,20 DEC 1978,FRA,5h1,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1198
0,1100,8:12.96,Ali EZZINE,03 SEP 1978,MAR,8,"Letzigrund, Zürich (SUI)",17 AUG 2001,1198
1,1100,8:12.96,Getnet WALE,16 JUL 2000,ETH,1h1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1198
2,1103,8:12.98,Moses KIPTANUI,01 OCT 1970,KEN,1,"Stade Louis II, Monaco (MON)",11 AUG 1992,1198
3,1103,8:12.98,Benjamin KIPLAGAT,04 MAR 1989,UGA,6,Ostrava (CZE),17 JUN 2009,1198
4,1103,8:12.98,Clement Kimutai KEMBOI,10 FEB 1992,KEN,2,"National Stadium, Beijing (CHN)",20 MAY 2015,1198
5,1106,8:12.99,Kipkurui MISOI,23 OCT 1978,KEN,4,"Stade Louis II, Monaco (MON)",19 SEP 2004,1198
6,1107,8:13.00,Moses KIPTANUI,01 OCT 1970,KEN,1,Nairobi (KEN),28 JUN 1997,1198
7,1107,8:13.00,Saad Shaddad AL ASMARI,24 SEP 1968,KSA,6,"Stade Louis II, Monaco (MON)",16 AUG 1997,1198
8,1107,8:13.00,Richard Kipkemboi MATEELONG,14 OCT 1983,KEN,1,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1198
9,1110,8:13.01,Julius Kipling CHELULE,25 DEC 1978,KEN,2,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1198
10,1111,8:13.02,Peter KOECH,18 FEB 1958,KEN,3,Nice (FRA),15 JUL 1992,1198
11,1111,8:13.02,Patrick SANG,11 APR 1964,KEN,2,Oslo (NOR),21 JUL 1995,1198
12,1111,8:13.02,Michael KIPYEGO,02 OCT 1983,KEN,3,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1198
13,1111,8:13.02,Djilali BEDRANI,01 OCT 1993,FRA,2h1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1198
14,1115,8:13.04,Abdelkader HACHLAF,03 JUL 1979,MAR,1,Rabat (MAR),05 JUN 2011,1198
15,1116,8:13.06,Bernard BARMASAI,06 MAY 1974,KEN,3,"Crystal Palace, London (GBR)",07 JUL 1995,1198
16,1116,8:13.06,César PÉREZ,04 JUL 1975,ESP,4,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1198
17,1116,8:13.06,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,2,Brazzaville (CGO),12 JUN 2011,1198
18,1116,8:13.06,Benjamin KIGEN,05 JUL 1993,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1198
19,1116,8:13.06,Ryuji MIURA,21 FEB 2002,JPN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1198
20,1121,8:13.07,Wilson Boit KIPKETER,06 OCT 1973,KEN,4,Zürich (SUI),16 AUG 2002,1198
21,1121,8:13.07,Benjamin KIPLAGAT,04 MAR 1989,UGA,5,Paris (FRA),06 JUL 2013,1198
22,1121,8:13.07,Leonard Kipkemoi BETT,03 NOV 2000,KEN,3h1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1198
23,1124,8:13.08,Philip BARKUTWO,06 OCT 1966,KEN,4,Nice (FRA),15 JUL 1992,1198
24,1124,8:13.08,Simon VROEMEN,11 MAY 1969,NED,3h1,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1198
25,1124,8:13.08,Kipkurui MISOI,23 OCT 1978,KEN,9,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1198
26,1127,8:13.09,Moses KIPTANUI,01 OCT 1970,KEN,1,"Letzigrund, Zürich (SUI)",07 AUG 1991,1198
27,1127,8:13.09,Musa Amer OBAID,18 APR 1985,QAT,5,Sevilla (ESP),04 JUN 2005,1198
28,1129,8:13.10,Damian KALLABIS,10 JUN 1973,GER,1,"Népstadion, Budapest (HUN)",23 AUG 1998,1198
29,1129,8:13.10,Hillary Kipsang YEGO,02 APR 1992,KEN,4,"Olympic Stadium, London (GBR)",25 JUL 2015,1198
30,1131,8:13.11,Anders GÄRDERUD,28 AUG 1946,SWE,2,Stockholm (SWE),10 AUG 1976,1198
31,1131,8:13.11,Damian KALLABIS,10 JUN 1973,GER,4,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1198
32,1131,8:13.11,Michael KIPYEGO,02 OCT 1983,KEN,6,Doha (QAT),08 MAY 2009,1198
33,1131,8:13.11,Jamel CHATBI,30 APR 1984,MAR,1,Pescara (ITA),02 JUL 2009,1198
34,1135,8:13.12,David Biwott CHEMWENO,18 DEC 1981,KEN,3,Herakleion (GRE),04 JUL 2004,1198
35,1135,8:13.12,Matthew HUGHES,03 AUG 1989,CAN,4h1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1198
36,1135,8:13.12,Hillary BOR,22 NOV 1989,USA,6,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1198
37,1138,8:13.13,Christopher Cherono KOSKEI,14 AUG 1974,KEN,1,Hechtel (BEL),19 JUL 1997,1198
38,1138,8:13.13,Matthew HUGHES,03 AUG 1989,CAN,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1198
39,1140,8:13.14,Abraham CHERONO,21 JUL 1980,KEN,4,Zürich (SUI),15 AUG 2003,1198
40,1140,8:13.14,Tarik Langat AKDAG,16 JUN 1988,KEN,6,Paris (FRA),08 JUL 2011,1198
41,1142,8:13.15,Henry MARSH,15 MAR 1954,USA,3,Bruxelles (BEL),05 SEP 1986,1197
42,1142,8:13.15,Bernard BARMASAI,06 MAY 1974,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1197
43,1142,8:13.15,Roba GARI,12 APR 1982,ETH,3,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1197
44,1145,8:13.16,Brian DIEMER,10 OCT 1961,USA,2,Koblenz (GER),29 AUG 1984,1197
45,1145,8:13.16,Gaël PENCRÉACH,05 AUG 1977,FRA,4,St-Denis (FRA),03 JUL 1999,1197
46,1145,8:13.16,Getnet WALE,16 JUL 2000,ETH,2,"Mestský Stadion, Ostrava (CZE)",28 JUN 2017,1197
47,1148,8:13.17,Kipkurui MISOI,23 OCT 1978,KEN,1,Stuttgart (GER),06 JUN 1999,1197
48,1149,8:13.18,Mark CROGHAN,08 JAN 1968,USA,3,"Olympiastadion, Berlin (GER)",27 AUG 1993,1197
49,1149,8:13.18,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,1,"Le Grande Stade, Marrakesh (MAR)",14 SEP 2014,1197
50,1149,8:13.18,Nicholas Kiptonui BETT,20 DEC 1996,KEN,1,Dessau (GER),08 JUN 2018,1197
51,1152,8:13.19,Mark CROGHAN,08 JAN 1968,USA,7,"Stade Louis II, Monaco (MON)",16 AUG 1997,1197
52,1153,8:13.20,John KOSGEI,15 JUL 1973,KEN,,Nairobi (KEN),28 JUN 1997,1197
53,1153,8:13.20,Hamid EZZINE,05 OCT 1983,MAR,3,"Olympic Stadium, Athina (GRE)",13 JUL 2008,1197
54,1155,8:13.21,Leonard Kipkemoi BETT,03 NOV 2000,KEN,5,"Letzigrund, Zürich (SUI)",08 SEP 2022,1197
55,1156,8:13.22,Abraham CHERONO,21 JUL 1980,KEN,2,Barcelona (ESP),25 JUL 2000,1197
56,1156,8:13.22,Bouabdellah TAHRI,20 DEC 1978,FRA,5h2,"DS, Daegu (KOR)",29 AUG 2011,1197
57,1156,8:13.22,Tafese SOBOKA,29 SEP 1993,ETH,2,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1197
58,1156,8:13.22,Evan JAGER,08 MAR 1989,USA,3,"Letzigrund, Zürich (SUI)",30 AUG 2018,1197
59,1160,8:13.23,Mahiedine MEKHISSI,15 MAR 1985,FRA,1,Paris-St-Denis (FRA),17 JUL 2009,1197
60,1161,8:13.24,Chala BEYO,18 JAN 1996,ETH,3,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1197
61,1162,8:13.25,John KOSGEI,15 JUL 1973,KEN,1,Milano (ITA),06 JUN 2001,1197
62,1162,8:13.25,Simon VROEMEN,11 MAY 1969,NED,6,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1197
63,1164,8:13.26,William MUTWOL,10 OCT 1967,KEN,3,"Stade Louis II, Monaco (MON)",02 AUG 1994,1197
64,1164,8:13.26,Paul Malakwen KOSGEI,22 APR 1978,KEN,2,Stuttgart (GER),06 JUN 1999,1197
65,1164,8:13.26,Florin IONESCU,03 FEB 1971,ROU,6h1,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1197
66,1167,8:13.27,Mark ROWLAND,07 MAR 1963,GBR,2,"Poljud Stadion, Split (CRO)",30 AUG 1990,1197
67,1167,8:13.27,Mark CROGHAN,08 JAN 1968,USA,2,Nice (FRA),18 JUL 1994,1197
68,1167,8:13.27,Elarbi KHATTABI,16 MAY 1967,MAR,5,Nice (FRA),09 JUL 2001,1197
69,1167,8:13.27,Hamid EZZINE,05 OCT 1983,MAR,2,Rabat (MAR),09 JUN 2013,1197
70,1171,8:13.28,Julius KARIUKI,12 JUN 1961,KEN,1,Nice (FRA),10 JUL 1990,1197
71,1171,8:13.28,Luis Miguel MARTÍN,11 JAN 1972,ESP,8,Bruxelles (BEL),03 SEP 1999,1197
72,1173,8:13.29,Azzedine BRAHMI,13 SEP 1966,ALG,1,Nice (FRA),15 JUL 1991,1197
73,1173,8:13.29,Julius NYAMU,01 DEC 1977,KEN,1,San Sebastián (ESP),10 AUG 2003,1197
74,1173,8:13.29,Daniel HULING,16 JUL 1983,USA,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1197
75,1176,8:13.30,Wilson Boit KIPKETER,06 OCT 1973,KEN,3,Nairobi (KEN),28 JUN 1997,1197
76,1176,8:13.30,Wilson Boit KIPKETER,06 OCT 1973,KEN,h,Nairobi (KEN),28 JUN 1997,1197
77,1176,8:13.30,Kipkurui MISOI,23 OCT 1978,KEN,8,Zürich (SUI),11 AUG 1999,1197
