"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
36,1293,17.23,0.3,Yoandri BETANZOS,15 FEB 1982,CUB,2,Avila (ESP),17 JUL 2011,1189
37,1293,17.23,0.0,Christian OLSSON,25 JAN 1980,SWE,6,"DS, Daegu (KOR)",04 SEP 2011,1189
38,1293,17.23,0.6,Henry FRAYNE,14 APR 1990,AUS,,"Albert Park, Melbourne (AUS)",02 MAR 2012,1189
39,1293,17.23,0.8,Tosin OKE,01 OCT 1980,NGR,1,Calabar (NGR),22 JUN 2012,1189
40,1293,17.23,0.0,Leevan SANDS,16 AUG 1981,BAH,1,Paris (FRA),06 JUL 2012,1189
41,1293,17.23,1.0,Marquis DENDY,17 NOV 1992,USA,3,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1189
42,1293,17.23,0.3,Christian TAYLOR,18 JUN 1990,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1189
43,1293,17.23,-0.4,Bin DONG,22 NOV 1988,CHN,1,Tianjin (CHN),03 SEP 2017,1191
44,1293,17.23,0.3,Yaming ZHU,04 MAY 1994,CHN,2,Tianjin (CHN),03 SEP 2017,1189
45,1293,17.23,0.3,Yaming ZHU,04 MAY 1994,CHN,2,Shenyang (CHN),03 AUG 2019,1189
46,1293,17.23,1.2,Almir DOS SANTOS,04 SEP 1993,BRA,1,"CNDA, Bragança Paulista (BRA)",01 SEP 2019,1189
47,1293,17.23,0.5,Cristian NÁPOLES,27 NOV 1998,CUB,1,"Estadio de la Universidad Militar Bolivariana, Caracas (VEN)",28 APR 2023,1189
48,1349,17.22,0.0,Giuseppe GENTILE,04 SEP 1943,ITA,3,"Estadio Olímpico, Ciudad de México (MEX)",17 OCT 1968,1188
49,1349,17.22,2.0,João Carlos DE OLIVEIRA,28 MAY 1954,BRA,3,"Lenin Stadium, Moskva (URS)",25 JUL 1980,1188
50,1349,17.22,0.6,Aleksandr BESKROVNIY,05 APR 1960,URS,1,Moskva (URS),11 JUN 1983,1188
51,1349,17.22,1.9,Vasiliy ISAYEV,01 FEB 1959,URS,4,Sochi (URS),10 JUN 1984,1188
52,1349,17.22,0.7,Ralf JAROS,13 DEC 1965,FRG,1,Bratislava (TCH),15 JUN 1985,1188
53,1349,17.22,0.2,Willie BANKS,11 MAR 1956,USA,1,London (GBR),13 JUL 1985,1188
54,1349,17.22,,Yevgeniy ANIKIN,13 MAR 1958,URS,1,Sochi (URS),26 APR 1986,1188
55,1349,17.22,2.0,Aleksandr LEONOV,07 FEB 1962,URS,3,Leningrad (URS),07 JUN 1986,1188
56,1349,17.22,-0.1,Oleg PROTSENKO,11 AUG 1963,URS,2,Bratislava (TCH),14 JUN 1986,1188
57,1349,17.22,0.2,Oleg PROTSENKO,11 AUG 1963,URS,1,Bruxelles (BEL),05 SEP 1986,1188
58,1349,17.22,0.0,Vyacheslav BORDUKOV,1959,URS,1,Donetsk (URS),07 SEP 1986,1188
59,1349,17.22,1.7,Vasif ASADOV,27 AUG 1965,URS,2,Sochi (URS),24 MAY 1987,1188
60,1349,17.22,-0.3,Vladimir CHEMIKOV,03 AUG 1959,URS,1,Novosibirsk (URS),16 AUG 1987,1189
61,1349,17.22,1.3,Igor DOVOYNO,19 AUG 1964,URS,2,São Paulo (BRA),22 MAY 1988,1188
62,1349,17.22,,Joseph TAIWO,24 AUG 1959,NGR,1,Bauchi (NGR),30 JUN 1988,1188
63,1349,17.22,0.3,Igor LAPSHIN,08 AUG 1963,URS,2,Tokyo (JPN),08 OCT 1988,1188
64,1349,17.22,1.7,Khristo MARKOV,27 JAN 1965,BUL,1,Sofia (BUL),09 JUL 1989,1188
65,1349,17.22,1.2,Frank RUTHERFORD,23 NOV 1964,BAH,1,Fort-de-France (FRA),28 APR 1990,1188
66,1349,17.22,0.7,Kenny HARRISON,13 FEB 1965,USA,1,Hamamatsu (JPN),13 MAY 1990,1188
67,1349,17.22,-1.0,Yanping CHEN,17 JAN 1966,CHN,1,Kuala Lumpur (MAS),23 OCT 1991,1194
68,1349,17.22,0.8,Jonathan EDWARDS,10 MAY 1966,GBR,1,London (GBR),10 JUL 1992,1188
69,1349,17.22,0.9,Audrius RAIZGYS,04 APR 1969,LTU,1,Kaunas (LTU),03 JUN 1993,1188
70,1349,17.22,0.8,Jonathan EDWARDS,10 MAY 1966,GBR,1,Gateshead (GBR),30 JUL 1993,1188
71,1349,17.22,0.8,Yoelbi QUESADA,04 AUG 1973,CUB,1,La Habana (CUB),25 JUN 1994,1188
72,1349,17.22,1.5,Sergey ARZAMASOV,09 APR 1971,KAZ,1,Almaty (KAZ),20 MAY 1995,1188
73,1349,17.22,,James BECKFORD,09 JAN 1975,JAM,1,Kingston (JAM),23 JUN 1995,1188
74,1349,17.22,1.5,Yoelbi QUESADA,04 AUG 1973,CUB,2,Bad Cannstatt (GER),09 JUL 1995,1188
75,1349,17.22,0.0,Aliecer URRUTIA,22 SEP 1974,CUB,2,La Habana (CUB),09 MAR 1996,1188
76,1349,17.22,0.0,Gregorio HERNÁNDEZ,07 JUN 1968,CUB,2,La Habana (CUB),21 FEB 1997,1188
77,1349,17.22,0.0,Brian WELLMAN,08 SEP 1967,BER,5,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1188
78,1349,17.22,0.1,Yoelbi QUESADA,04 AUG 1973,CUB,1,Rovereto (ITA),20 AUG 1997,1188
79,1349,17.22,0.4,Jonathan EDWARDS,10 MAY 1966,GBR,1,Tallinn (EST),19 JUN 1998,1188
80,1349,17.22,1.5,Aleksandr GLAVATSKIY,02 MAY 1970,BLR,4,"Népstadion, Budapest (HUN)",23 AUG 1998,1188
81,1349,17.22,2.0,Kenta BELL,16 MAR 1977,USA,1,"Natchitoches, LA (USA)",28 APR 2000,1188
82,1349,17.22,1.2,Michel CALVO,16 DEC 1977,CUB,1,La Habana (CUB),16 FEB 2001,1188
83,1349,17.22,1.2,Jonathan EDWARDS,10 MAY 1966,GBR,1,Madrid (ESP),07 JUL 2001,1188
84,1349,17.22,0.7,Walter DAVIS,02 JUL 1979,USA,1q1,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1188
85,1349,17.22,1.6,Kenta BELL,16 MAR 1977,USA,1,Beijing (CHN),31 AUG 2001,1188
86,1349,17.22,1.8,Alexander MARTÍNEZ,23 AUG 1977,CUB,2,Athina (GRE),10 JUN 2002,1188
87,1349,17.22,0.2,Jadel GREGÓRIO,16 SEP 1980,BRA,1,Rio de Janeiro (BRA),16 MAY 2004,1188
88,1349,17.22,0.3,Viktor GUSHCHINSKIY,12 AUG 1978,RUS,2,Tula (RUS),31 JUL 2004,1188
89,1349,17.22,1.6,Marian OPREA,06 JUN 1982,ROU,1,Leiria (POR),19 JUN 2005,1188
90,1349,17.22,0.2,Jefferson DIAS SABINO,04 NOV 1982,BRA,2,"Mangueirão, Belém (BRA)",21 MAY 2006,1188
91,1349,17.22,0.7,Randy LEWIS,15 NOV 1978,GRN,3,Chania (GRE),17 JUL 2006,1188
92,1349,17.22,-0.2,Nelson ÉVORA,20 APR 1984,POR,1q1,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1189
93,1349,17.22,0.8,Rafeeq CURRY,19 AUG 1983,USA,1,"Tallahassee, FL (USA)",29 MAR 2008,1188
94,1349,17.22,-0.2,Marian OPREA,06 JUN 1982,ROU,5,"National Stadium, Beijing (CHN)",21 AUG 2008,1189
95,1349,17.22,0.6,Momchil KARAILIEV,21 MAY 1982,BUL,1,Sofia (BUL),09 JUN 2009,1188
96,1349,17.22,-0.7,Nelson ÉVORA,20 APR 1984,POR,1,Beograd (SRB),09 JUL 2009,1192
97,1349,17.22,0.4,Igor SPASOVKHODSKIY,01 AUG 1979,RUS,1,Cheboksary (RUS),26 JUL 2009,1188
98,1349,17.22,1.3,Yoandri BETANZOS,15 FEB 1982,CUB,3,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1188
99,1349,17.22,1.5,Viktor KUZNYETSOV,14 JUL 1986,UKR,2q2,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1188
0,1349,17.22,1.5,Tosin OKE,01 OCT 1980,NGR,1,"Nyayo National Stadium, Nairobi (KEN)",31 JUL 2010,1188
1,1349,17.22,0.6,Alexis COPELLO,12 AUG 1985,CUB,3,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1188
2,1349,17.22,0.3,Osniel TOSCA,30 JUN 1984,CUB,1,La Habana (CUB),11 FEB 2011,1188
3,1349,17.22,1.6,Alexis COPELLO,12 AUG 1985,CUB,1,La Habana (CUB),19 MAR 2011,1188
4,1349,17.22,-0.3,Yevgeniy EKTOV,01 SEP 1986,KAZ,1,Almaty (KAZ),30 JUN 2012,1189
5,1349,17.22,0.6,Shuo CAO,08 OCT 1991,CHN,3,Tianjin (CHN),03 SEP 2017,1188
6,1349,17.22,1.8,Bin DONG,22 NOV 1988,CHN,5,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1188
7,1349,17.22,0.0,Donald SCOTT,23 FEB 1992,USA,1,"Leonora Stadium, Leonora (GUY)",30 JUN 2018,1188
8,1349,17.22,1.6,Andy DÍAZ HERNÁNDEZ,25 DEC 1995,CUB,1,Camagüey (CUB),10 FEB 2019,1188
9,1349,17.22,-0.9,Alexsandro MELO,26 SEP 1995,BRA,1,Santiago de Chile (CHI),06 APR 2019,1193
10,1349,17.22,-0.4,Hugues Fabrice ZANGO,25 JUN 1993,BUR,1,Forbach (FRA),26 MAY 2019,1190
11,1349,17.22,0.0,Pedro PICHARDO,30 JUN 1993,POR,1,Leiria (POR),28 JUL 2019,1188
12,1349,17.22,1.1,Will CLAYE,13 JUN 1991,USA,2,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1188
13,1349,17.22,0.7,Yaming ZHU,04 MAY 1994,CHN,1,"Kallithea, Athina (GRE)",25 MAY 2022,1188
14,1415,17.21,1.9,James BUTTS,09 MAY 1950,USA,1,"Westwood, CA (USA)",07 MAY 1978,1187
15,1415,17.21,,Keith CONNOR,16 SEP 1957,GBR,1,Edmonton (CAN),12 AUG 1978,1187
16,1415,17.21,,Gennadiy VALYUKEVICH,01 JUN 1958,URS,1,Moskva (URS),21 JUL 1979,1187
17,1415,17.21,,Aleksandr BESKROVNIY,05 APR 1960,URS,1,Moskva (URS),06 JUL 1981,1187
18,1415,17.21,1.6,Aleksandr POKUSAYEV,30 APR 1960,URS,1,Krasnodar (URS),26 MAY 1983,1187
19,1415,17.21,0.9,Vlastimil MARINEC,09 JAN 1957,TCH,1,Bratislava (TCH),04 JUN 1983,1187
20,1415,17.21,0.9,Mike CONLEY,05 OCT 1962,USA,2,"Indianapolis, IN (USA)",19 JUN 1983,1187
21,1415,17.21,0.0,Oleg PROTSENKO,11 AUG 1963,URS,,"Neckarstadion, Stuttgart (GER)",29 AUG 1986,1187
22,1415,17.21,-1.5,Mike CONLEY,05 OCT 1962,USA,1,Sevilla (ESP),20 JUN 1989,1196
23,1415,17.21,1.7,Vladimir ZUBRILIN,12 OCT 1963,URS,3,Gorkiy (URS),23 JUL 1989,1187
24,1415,17.21,-1.4,Jonathan EDWARDS,10 MAY 1966,GBR,1,Dijon (FRA),15 JUN 1991,1195
25,1415,17.21,,Leonid VOLOSHIN,30 MAR 1966,EUN,2q1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1187
26,1415,17.21,,Yoelbi QUESADA,04 AUG 1973,CUB,3q2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1187
27,1415,17.21,0.6,Tord HENRIKSSON,13 APR 1965,SWE,5,Bad Cannstatt (GER),04 JUL 1993,1187
28,1415,17.21,0.0,Māris BRUŽIKS,25 AUG 1962,LAT,1,"Crystal Palace, London (GBR)",23 JUL 1993,1187
29,1415,17.21,1.5,Tosi FASINRO,28 MAR 1972,GBR,1,Salamanca (ESP),27 JUL 1993,1187
30,1415,17.21,2.0,Leonid VOLOSHIN,30 MAR 1966,RUS,2,Sheffield (GBR),29 AUG 1993,1187
31,1415,17.21,0.7,Vladimir MELIKHOV,30 MAR 1969,RUS,,Sevilla (ESP),05 JUN 1994,1187
32,1415,17.21,0.9,Vasiliy SOKOV,07 APR 1968,RUS,2,Moskva (RUS),05 JUN 1994,1187
33,1415,17.21,0.4,Oleg SAKIRKIN,23 JAN 1966,KAZ,2,"Stade Louis II, Monaco (MON)",02 AUG 1994,1187
34,1415,17.21,0.7,Oleg SAKIRKIN,23 JAN 1966,KAZ,1,Hiroshima (JPN),14 OCT 1994,1187
35,1415,17.21,1.1,Yoel GARCÍA,25 NOV 1973,CUB,1,La Habana (CUB),02 MAR 1995,1187
36,1415,17.21,1.4,Yoelbi QUESADA,04 AUG 1973,CUB,2,Bratislava (SVK),30 MAY 1995,1187
37,1415,17.21,0.3,Kenny HARRISON,13 FEB 1965,USA,3,"Arena Civica, Milano (ITA)",07 SEP 1996,1187
38,1415,17.21,1.8,Jonathan EDWARDS,10 MAY 1966,GBR,1,Riga (LAT),30 MAY 1997,1187
39,1415,17.21,0.9,Denis KAPUSTIN,05 OCT 1970,RUS,1,St-Denis (FRA),04 JUN 1998,1187
40,1415,17.21,1.3,Andrew OWUSU,08 JUL 1972,GHA,4,"SGJ, Johannesburg (RSA)",12 SEP 1998,1187
41,1415,17.21,0.4,Charles Michael FRIEDEK,26 AUG 1971,GER,1,Nürnberg (GER),25 JUN 2000,1187
42,1415,17.21,0.6,Onochie ACHIKE,31 JAN 1975,GBR,2,"Crystal Palace, London (GBR)",22 JUL 2001,1187
43,1415,17.21,0.4,Yoandri BETANZOS,15 FEB 1982,CUB,1,"Stadion Juliska, Praha (CZE)",17 JUN 2002,1187
44,1415,17.21,0.0,Jonathan EDWARDS,10 MAY 1966,GBR,3,London (GBR),23 AUG 2002,1187
45,1415,17.21,0.7,Christian OLSSON,25 JAN 1980,SWE,1,Dortmund (GER),15 JUN 2003,1187
46,1415,17.21,0.5,Marian OPREA,06 JUN 1982,ROU,1,Strasbourg (FRA),26 JUN 2003,1187
47,1415,17.21,0.9,Tim RUSAN,25 JUN 1977,USA,2,"Crystal Palace, London (GBR)",08 AUG 2003,1187
48,1415,17.21,-1.0,Walter DAVIS,02 JUL 1979,USA,2,"Olympiastadion, Berlin (GER)",12 SEP 2004,1193
49,1415,17.21,1.8,Colomba FOFANA,11 APR 1977,FRA,1,Lagos (POR),29 MAY 2005,1187
50,1415,17.21,1.6,Leevan SANDS,16 AUG 1981,BAH,2q1,"Olympiastadion, Helsinki (FIN)",10 AUG 2005,1187
51,1415,17.21,1.8,Aarik WILSON,25 OCT 1982,USA,2,Baie Mahault (FRA),01 MAY 2006,1187
52,1415,17.21,0.7,Aarik WILSON,25 OCT 1982,USA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1187
53,1415,17.21,0.5,Yevgeniy PLOTNIR,26 JUN 1977,RUS,1,Moskva (RUS),24 JUL 2006,1187
54,1415,17.21,-0.4,Nathan DOUGLAS,04 DEC 1982,GBR,2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 2006,1189
55,1415,17.21,0.3,Marian OPREA,06 JUN 1982,ROU,1,Dubnica nad Váhom (SVK),29 AUG 2006,1187
56,1415,17.21,0.7,Phillips IDOWU,30 DEC 1978,GBR,2,"Olympiastadion, München (GER)",24 JUN 2007,1187
57,1415,17.21,1.8,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,4,Madrid (ESP),21 JUL 2007,1187
58,1415,17.21,0.6,Randy LEWIS,15 NOV 1978,GRN,4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1187
59,1415,17.21,-0.3,Colomba FOFANA,11 APR 1977,FRA,2,"Parc des Sports, Annecy (FRA)",22 JUN 2008,1188
60,1415,17.21,1.0,Rafeeq CURRY,19 AUG 1983,USA,3,"Eugene, OR (USA)",06 JUL 2008,1187
61,1415,17.21,0.1,Christian OLSSON,25 JAN 1980,SWE,,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1187
62,1415,17.21,0.0,Benjamin COMPAORÉ,05 AUG 1987,FRA,1,Amiens (FRA),16 JUN 2010,1187
63,1415,17.21,0.3,Viktor KUZNYETSOV,14 JUL 1986,UKR,3,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1187
64,1415,17.21,0.8,Leevan SANDS,16 AUG 1981,BAH,1,Mayagüez (PUR),29 JUL 2010,1187
65,1415,17.21,0.7,Tosin OKE,01 OCT 1980,NGR,2,"Crystal Palace, London (GBR)",06 AUG 2011,1187
66,1415,17.21,-0.2,Leevan SANDS,16 AUG 1981,BAH,7,"DS, Daegu (KOR)",04 SEP 2011,1188
67,1415,17.21,-1.3,Alexis COPELLO,12 AUG 1985,CUB,1,Guadalajara (MEX),27 OCT 2011,1194
68,1415,17.21,0.2,Christian TAYLOR,18 JUN 1990,USA,1q2,"Olympic Stadium, London (GBR)",07 AUG 2012,1187
69,1415,17.21,0.5,Will CLAYE,13 JUN 1991,USA,3,"Le Grande Stade, Marrakesh (MAR)",14 SEP 2014,1187
70,1415,17.21,-0.9,Chris BENARD,09 APR 1990,USA,3,"Hayward Field, Eugene, OR (USA)",09 JUL 2016,1192
71,1415,17.21,0.2,Cristian NÁPOLES,27 NOV 1998,CUB,1,La Habana (CUB),28 MAY 2017,1187
72,1415,17.21,0.5,Alexis COPELLO,12 AUG 1985,AZE,3,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1187
73,1415,17.21,-1.1,Pedro PICHARDO,30 JUN 1993,POR,1,Braga (POR),21 JUL 2018,1193
74,1415,17.21,1.7,Andy DÍAZ HERNÁNDEZ,25 DEC 1995,CUB,2,La Habana (CUB),18 MAY 2019,1187
75,1415,17.21,1.1,Cristian NÁPOLES,27 NOV 1998,CUB,,La Habana (CUB),18 MAY 2019,1187
76,1415,17.21,1.6,Yaming ZHU,04 MAY 1994,CHN,,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1187
77,1415,17.21,0.1,Will CLAYE,13 JUN 1991,USA,1,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,1187
78,1415,17.21,0.0,Chris CARTER,11 MAR 1989,USA,1,"Houston, TX (USA)",26 MAY 2022,1187
79,1480,17.2,1.8,Jörg DREHMEL,03 MAY 1945,GDR,1,Potsdam (GDR),15 JUN 1972,1186
80,1480,17.2,0.1,Mikhail BARIBAN,25 FEB 1949,URS,1,Moskva (URS),19 AUG 1973,1186
81,1480,17.2,,Viktor SANEYEV,03 OCT 1945,URS,1,Sochi (URS),21 SEP 1974,1186
82,1480,17.2,,Tommy HAYNES,14 JUL 1952,USA,2,Ciudad de México (MEX),15 OCT 1975,1186
83,1480,17.2,,Jaak UUDMÄE,03 SEP 1954,URS,2,Ciudad de México (MEX),11 SEP 1979,1186
84,1480,17.2,1.8,Béla BAKOSI,18 JUN 1957,HUN,1,Budapest (HUN),21 AUG 1982,1186
85,1480,17.2,,Vladimir BRIGADNIY,22 APR 1955,URS,1,Ashkhabad (URS),02 MAY 1983,1186
86,1480,17.2,1.8,Zdzisław HOFFMANN,27 AUG 1959,POL,1,Barcelona (ESP),16 JUL 1983,1186
87,1480,17.2,1.8,Willie BANKS,11 MAR 1956,USA,1,London (GBR),09 SEP 1983,1186
88,1480,17.2,1.1,Peter BOUSCHEN,16 MAY 1960,FRG,2,London (GBR),13 JUL 1984,1186
89,1480,17.2,,Aleksandr YAKOVLEV,08 SEP 1957,URS,1,Tokyo (JPN),14 SEP 1984,1186
90,1480,17.2,0.7,Igor LAPSHIN,08 AUG 1963,URS,4,Leningrad (URS),07 JUN 1986,1186
91,1480,17.2,1.7,Willie BANKS,11 MAR 1956,USA,,"Eugene, OR (USA)",21 JUN 1986,1186
92,1480,17.2,1.2,Peter BOUSCHEN,16 MAY 1960,FRG,1,Düsseldorf (GER),07 JUN 1987,1186
93,1480,17.2,1.1,Khristo MARKOV,27 JAN 1965,BUL,1q2,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1186
94,1480,17.2,1.3,Gennadiy VALYUKEVICH,01 JUN 1958,URS,q,Tallinn (EST),06 JUL 1988,1186
95,1480,17.2,,Ján ČADO,07 MAY 1963,TCH,3,Stockholm (SWE),02 JUL 1990,1186
96,1480,17.2,0.6,Oleg PROTSENKO,11 AUG 1963,URS,1,Stockholm (SWE),03 JUL 1991,1186
97,1480,17.2,1.8,Wendell LAWRENCE,06 JUL 1967,BAH,1,"Boise, ID (USA)",11 APR 1992,1186
98,1480,17.2,0.9,Rogel NACHUM,21 MAY 1967,ISR,3,Sevilla (ESP),06 JUN 1992,1186
99,1480,17.2,,Jorge TEIXEIRA DA SILVA,04 JAN 1966,BRA,1,Ciudad de México (MEX),28 JUN 1992,1186
0,1480,17.2,-0.9,Yoelbi QUESADA,04 AUG 1973,CUB,1,La Habana (CUB),26 MAY 1994,1191
1,1480,17.2,0.7,Māris BRUŽIKS,25 AUG 1962,LAT,3,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,1186
2,1480,17.2,-0.2,Mike CONLEY,05 OCT 1962,USA,1,Köln (GER),21 AUG 1994,1187
3,1480,17.2,2.0,Gennadiy GLUSHENKO,26 MAY 1970,UKR,1,Kyiv (UKR),27 MAY 1995,1186
4,1480,17.2,0.9,Yoelbi QUESADA,04 AUG 1973,CUB,1,Camagüey (CUB),19 JAN 1996,1186
5,1480,17.2,0.8,Mike CONLEY,05 OCT 1962,USA,1q2,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1186
6,1480,17.2,1.0,Denis KAPUSTIN,05 OCT 1970,RUS,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1186
7,1480,17.2,0.3,Denis KAPUSTIN,05 OCT 1970,RUS,3,Oslo (NOR),04 JUL 1997,1186
8,1480,17.2,-1.7,Paolo CAMOSSI,06 JAN 1974,ITA,1,Roma (ITA),24 MAY 1998,1196
9,1480,17.2,1.9,Zsolt CZINGLER,26 APR 1971,HUN,1,Dresden (GER),20 JUN 1998,1186
10,1480,17.2,1.6,Rogel NACHUM,21 MAY 1967,ISR,1,Tel Aviv (ISR),19 JUL 1998,1186
11,1480,17.2,1.0,LaMark CARTER,23 AUG 1970,USA,5,"SGJ, Johannesburg (RSA)",12 SEP 1998,1186
12,1480,17.2,0.2,Charles Michael FRIEDEK,26 AUG 1971,GER,2,Palma de Mallorca (ESP),10 JUL 1999,1186
13,1480,17.2,1.8,Jonathan EDWARDS,10 MAY 1966,GBR,1,"Tallahassee, FL (USA)",13 MAY 2000,1186
14,1480,17.2,-0.1,Charles Michael FRIEDEK,26 AUG 1971,GER,1,"Olympiastadion, Berlin (GER)",01 SEP 2000,1186
15,1480,17.2,0.9,Jonathan EDWARDS,10 MAY 1966,GBR,1,Nürnberg (GER),17 JUN 2001,1186
16,1480,17.2,0.3,Walter DAVIS,02 JUL 1979,USA,5,"Commonwealth Stadium, Edmonton (CAN)",06 AUG 2001,1186
17,1480,17.2,-0.2,Melvin LISTER,29 AUG 1977,USA,4,"Crystal Palace, London (GBR)",30 JUL 2004,1187
18,1480,17.2,0.1,Jadel GREGÓRIO,16 SEP 1980,BRA,3q2,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1186
19,1480,17.2,0.3,Danil BURKENYA,20 JUL 1978,RUS,2,"Stade Louis II, Monaco (MON)",18 SEP 2004,1186
20,1480,17.2,0.4,Charles Michael FRIEDEK,26 AUG 1971,GER,1,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005,1186
21,1480,17.2,-0.9,Marian OPREA,06 JUN 1982,ROU,1,Rethymno (GRE),10 JUL 2005,1191
22,1480,17.2,-0.8,Alexander MARTÍNEZ,23 AUG 1977,CUB,1,Lignano (ITA),17 JUL 2005,1190
23,1480,17.2,1.8,Jadel GREGÓRIO,16 SEP 1980,BRA,1q2,"Olympiastadion, Helsinki (FIN)",10 AUG 2005,1186
24,1480,17.2,0.0,Jadel GREGÓRIO,16 SEP 1980,BRA,6,"Olympiastadion, Helsinki (FIN)",11 AUG 2005,1186
25,1480,17.2,0.0,Alexander MARTÍNEZ,23 AUG 1977,CUB,1,Rovereto (ITA),31 AUG 2005,1186
26,1480,17.2,0.6,Jadel GREGÓRIO,16 SEP 1980,BRA,2,Doha (QAT),12 MAY 2006,1186
27,1480,17.2,1.4,Walter DAVIS,02 JUL 1979,USA,1,"Letzigrund, Zürich (SUI)",07 SEP 2007,1186
28,1480,17.2,-0.5,Aarik WILSON,25 OCT 1982,USA,2,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1189
29,1480,17.2,0.2,Onochie ACHIKE,31 JAN 1975,GBR,1,Genève (SUI),31 MAY 2008,1186
30,1480,17.2,0.7,Yanxi LI,26 JUN 1984,CHN,1,Suzhou (CHN),29 JUN 2008,1186
31,1480,17.2,0.2,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,3,"Stade Louis II, Monaco (MON)",29 JUL 2008,1186
32,1480,17.2,0.2,Jadel GREGÓRIO,16 SEP 1980,BRA,6,"National Stadium, Beijing (CHN)",21 AUG 2008,1186
33,1480,17.2,-0.5,Alexis COPELLO,12 AUG 1985,CUB,2,Uberlandia (BRA),20 MAY 2009,1189
34,1480,17.2,1.6,Osniel TOSCA,30 JUN 1984,CUB,2,La Habana (CUB),30 MAY 2009,1186
35,1480,17.2,,Nelson ÉVORA,20 APR 1984,POR,1,Leiria (POR),13 JUN 2009,1186
36,1480,17.2,1.8,Daniele GRECO,01 MAR 1989,ITA,1,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",19 JUL 2009,1186
37,1480,17.2,-0.4,Leevan SANDS,16 AUG 1981,BAH,2q1,"Olympiastadion, Berlin (GER)",16 AUG 2009,1188
38,1480,17.2,1.7,Teddy TAMGHO,15 JUN 1989,FRA,1,Tremblay-en-France (FRA),09 MAY 2010,1186
39,1480,17.2,0.4,Phillips IDOWU,30 DEC 1978,GBR,4,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1186
40,1480,17.2,1.2,Randy LEWIS,15 NOV 1978,GRN,2,Mayagüez (PUR),29 JUL 2010,1186
41,1480,17.2,0.1,Tosin OKE,01 OCT 1980,NGR,1,Barcelona (ESP),22 JUL 2011,1186
42,1480,17.2,0.6,Nelson ÉVORA,20 APR 1984,POR,2q2,"DS, Daegu (KOR)",02 SEP 2011,1186
43,1480,17.2,0.2,Roman VALIYEV,27 MAR 1984,KAZ,1,Almaty (KAZ),18 JUN 2012,1186
44,1480,17.2,0.2,Pedro PICHARDO,30 JUN 1993,CUB,1,Kortrijk (BEL),14 JUL 2013,1186
45,1480,17.2,0.4,Christian TAYLOR,18 JUN 1990,USA,4,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1186
46,1480,17.2,-0.1,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,"Hampden Park, Glasgow (GBR)",02 AUG 2014,1186
47,1480,17.2,-1.0,Yordanys DURANONA GARCIA,16 JUN 1988,DMA,1,Ciudad de México (MEX),16 AUG 2014,1192
48,1480,17.2,1.8,Dmitriy CHIZHIKOV,06 DEC 1993,RUS,1,Saransk (RUS),17 JUN 2015,1186
49,1480,17.2,0.5,Max HEß,13 JUL 1996,GER,1,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,1186
50,1480,17.2,1.6,Christian TAYLOR,18 JUN 1990,USA,1,Kingston (JAM),10 JUN 2017,1186
51,1480,17.2,0.2,Chris BENARD,09 APR 1990,USA,1q1,"Olympic Stadium, London (GBR)",07 AUG 2017,1186
52,1480,17.2,2.0,Alexsandro MELO,26 SEP 1995,BRA,1,Sotteville-lès-Rouen (FRA),16 JUL 2019,1186
