"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
24,225,11:48.86,Patryk ROGOWSKI,11 APR 1989,POL,2.0,Gdansk (POL),26 JUN 2010,1058
25,226,11:48.99,Nathan MURPHY,,IRL,2.0,Waterford (IRL),18 MAY 2014,1058
26,227,11:49.00,Dane BIRD-SMITH,15 JUL 1992,AUS,1.0,Brisbane (AUS),14 JUN 2015,1058
27,228,11:49.10,Christopher LINKE,24 OCT 1988,GER,1.0,Potchefstroom (RSA),04 MAR 2010,1057
28,229,11:49.29,Jakub JELONEK,07 JUL 1985,POL,5.0,Šamorín (SVK),15 JUN 2019,1057
29,230,11:49.41,Alex WRIGHT,19 DEC 1990,GBR,1.0,Bedford (GBR),25 AUG 2012,1057
30,231,11:49.46,Oisin LANE,12 JUN 2002,IRL,1.0,"Dundrum South Dublin, Dublin (IRL)",22 APR 2023,1057
31,232,11:49.5h,Nick CHRISTIE,29 SEP 1991,USA,1.0,"San Diego, CA (USA)",28 JAN 2018,1056
32,233,11:49.53,Ian RAYSON,04 FEB 1988,AUS,1.0,Canberra (AUS),09 JAN 2014,1056
33,234,11:49.60,Vít HLAVÁČ,26 FEB 1997,CZE,1.0,"Atletický stadion Turnov, Turnov (CZE)",24 MAY 2022,1056
34,235,11:49.7h,Travis HARBOUR,,AUS,1.0,Melbourne (AUS),01 FEB 1997,1056
35,236,11:49.85,Callum WILKINSON,14 MAR 1997,GBR,1.0,Manchester (GBR),17 AUG 2016,1056
36,237,11:49.93,Brendan BOYCE,08 OCT 1986,IRL,3.0,Bedford (GBR),31 MAY 2010,1055
