"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
84,768,14.58,0.7,Marija ŠESTAK,17 APR 1979,SLO,2q1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1177
85,768,14.58,0.1,Francoise MBANGO ETONE,14 APR 1976,CMR,1,Abuja (NGR),23 JUN 2008,1177
86,768,14.58,-0.4,Anna PYATYKH,04 APR 1981,RUS,3,"Olympiastadion, Berlin (GER)",17 AUG 2009,1179
87,768,14.58,-0.6,Mabel GAY,05 MAY 1983,CUB,1,Zagreb (CRO),31 AUG 2009,1180
88,768,14.58,1.4,Mabel GAY,05 MAY 1983,CUB,2,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1177
89,768,14.58,-1.4,Dailenys ALCÁNTARA,10 AUG 1991,CUB,1,La Habana (CUB),27 MAY 2012,1185
90,768,14.58,0.9,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,2,Athina (GRE),16 JUN 2012,1177
91,768,14.58,0.0,Caterine IBARGUEN,12 FEB 1984,COL,1,Reims (FRA),04 JUL 2012,1177
92,768,14.58,2.0,Keila COSTA,06 FEB 1983,BRA,1,São Paulo (BRA),07 JUN 2013,1177
93,768,14.58,2.0,Snežana VUKMIROVIČ,19 AUG 1982,SLO,1,Nova Gorica (SLO),15 JUN 2013,1177
94,768,14.58,1.5,Irina GUMENYUK,06 JAN 1988,RUS,2,Yerino (RUS),16 JUN 2013,1177
95,768,14.58,-0.6,Hanna MINENKO,25 SEP 1989,ISR,2,Paris (FRA),06 JUL 2013,1180
96,768,14.58,0.7,Yosiris URRUTIA,26 JUN 1986,COL,4,"Stade Louis II, Monaco (MON)",18 JUL 2014,1177
97,768,14.58,0.8,Patrícia MAMONA,21 NOV 1988,POR,1,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016,1177
98,768,14.58,-0.4,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,1,La Nucia (ESP),22 MAY 2022,1179
99,768,14.58,-0.1,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1f1,"Stadion Śląski, Chorzów (POL)",21 JUN 2023,1177
0,801,14.57,0.6,Inna LASOVSKAYA,17 DEC 1969,RUS,2,Luzern (SUI),29 JUN 1994,1176
1,801,14.57,1.3,Anna BIRYUKOVA,27 SEP 1967,RUS,1,St. Petersburg (RUS),24 JUL 1994,1176
2,801,14.57,1.2,Ashia HANSEN,05 DEC 1971,GBR,1,"Estadio de la Comunidad, Madrid (ESP)",01 JUN 1996,1176
3,801,14.57,1.7,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,1,Lisboa (POR),28 JUN 1996,1176
4,801,14.57,-0.2,Inessa KRAVETS,05 OCT 1966,UKR,1,Paris (FRA),28 JUN 1996,1177
5,801,14.57,0.3,Inessa KRAVETS,05 OCT 1966,UKR,2q2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1176
6,801,14.57,0.7,Ashia HANSEN,05 DEC 1971,GBR,1,Potchefstroom (RSA),07 FEB 1997,1176
7,801,14.57,0.0,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,3,St-Denis (FRA),02 JUN 1997,1176
8,801,14.57,0.7,Rodica MATEESCU,13 MAR 1971,ROU,1q2,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1176
9,801,14.57,0.0,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,2,"Stade Louis II, Monaco (MON)",16 AUG 1997,1176
10,801,14.57,0.2,Qiuyan HUANG,25 JAN 1980,CHN,1,Shanghai (CHN),19 OCT 1997,1176
11,801,14.57,0.5,Iva PRANDZHEVA,15 FEB 1972,BUL,2,Athina (GRE),16 JUN 1999,1176
12,801,14.57,-0.2,Olena HOVOROVA,18 SEP 1973,UKR,4,Zürich (SUI),11 AUG 1999,1177
13,801,14.57,0.0,Inessa KRAVETS,05 OCT 1966,UKR,1,Ljubljana (SLO),10 JUN 2000,1176
14,801,14.57,,Irina VASILYEVA,09 APR 1979,RUS,2,Moskva (RUS),23 JUN 2001,1176
15,801,14.57,1.5,Natallia SAFRONAVA,11 APR 1974,BLR,2,Beijing (CHN),01 SEP 2001,1176
16,801,14.57,0.6,Yelena OLEYNIKOVA,09 DEC 1976,RUS,2,Villeneuve d'Ascq (FRA),26 JUN 2004,1176
17,801,14.57,-0.2,Kéne NDOYE,20 NOV 1978,SEN,2,Sestriere (ITA),01 AUG 2004,1177
18,801,14.57,-0.7,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1,Formia (ITA),07 AUG 2004,1180
19,801,14.57,0.3,Magdelín MARTÍNEZ,10 FEB 1976,ITA,5q1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1176
20,801,14.57,-0.5,Yusmay BICET,08 DEC 1983,CUB,9,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1179
21,801,14.57,-0.2,Anna PYATYKH,04 APR 1981,RUS,6,"Stade Louis II, Monaco (MON)",19 SEP 2004,1177
22,801,14.57,0.2,Anna PYATYKH,04 APR 1981,RUS,3,Zürich (SUI),19 AUG 2005,1176
23,801,14.57,0.7,Yargelis SAVIGNE,13 NOV 1984,CUB,3,"Olympiastadion, Berlin (GER)",04 SEP 2005,1176
24,801,14.57,2.0,Mabel GAY,05 MAY 1983,CUB,2,Caracas (VEN),11 MAY 2007,1176
25,801,14.57,0.2,Keila COSTA,06 FEB 1983,BRA,1,São Paulo (BRA),09 JUN 2007,1176
26,801,14.57,1.5,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1,Milano (ITA),23 JUN 2007,1176
27,801,14.57,0.8,Chrysopigi DEVETZI,02 JAN 1976,GRE,3,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1176
28,801,14.57,0.1,Tatyana LEBEDEVA,21 JUL 1976,RUS,2q2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1176
29,801,14.57,1.1,Mabel GAY,05 MAY 1983,CUB,2,La Habana (CUB),29 MAY 2009,1176
30,801,14.57,0.0,Yargelis SAVIGNE,13 NOV 1984,CUB,1,Dubnica nad Váhom (SVK),22 AUG 2010,1176
31,801,14.57,1.2,Katja DEMUT,21 DEC 1983,GER,1,Wesel (GER),13 JUN 2011,1176
32,801,14.57,-0.5,Mabel GAY,05 MAY 1983,CUB,4,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1179
33,801,14.57,0.6,Yekaterina KONEVA,25 SEP 1988,RUS,1,Zhukovskiy (RUS),30 JUN 2013,1176
34,801,14.57,-0.4,Caterine IBARGUEN,12 FEB 1984,COL,1,Veracruz (MEX),27 NOV 2014,1178
35,801,14.57,-0.9,Gabriela PETROVA,29 JUN 1992,BUL,2,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1181
36,801,14.57,-1.1,Shanieka RICKETTS,02 FEB 1992,JAM,1,Kingston (JAM),02 APR 2016,1182
37,801,14.57,1.1,Olga RYPAKOVA,30 NOV 1984,KAZ,1q2,"Olympic Stadium, London (GBR)",05 AUG 2017,1176
38,801,14.57,0.2,Tori FRANKLIN,07 OCT 1992,USA,2,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1176
39,801,14.57,-0.8,Ana PELETEIRO,02 DEC 1995,ESP,4,"Stade Louis II, Monaco (MON)",09 JUL 2021,1180
40,801,14.57,1.8,Keturah ORJI,05 MAR 1996,USA,,"CVEATC, Chula Vista, CA (USA)",18 JUL 2021,1176
41,801,14.57,0.9,Thea LAFOND,05 APR 1994,DMA,2,"Stadio Colbachini, Padova (ITA)",05 SEP 2021,1176
42,843,14.56,1.0,Galina CHISTYAKOVA,26 JUL 1962,RUS,4,Nice (FRA),12 JUL 1995,1175
43,843,14.56,0.6,Rodica MATEESCU,13 MAR 1971,ROU,,"Ullevi Stadium, Göteborg (SWE)",10 AUG 1995,1175
44,843,14.56,1.1,Galina CHISTYAKOVA,26 JUL 1962,RUS,2,Bruxelles (BEL),25 AUG 1995,1175
45,843,14.56,1.7,Anna BIRYUKOVA,27 SEP 1967,RUS,1,Mito (JPN),06 MAY 1996,1175
46,843,14.56,1.8,Ruiping REN,01 FEB 1976,CHN,2q1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1175
47,843,14.56,-0.2,Olga VASDEKI,26 SEP 1973,GRE,1,Budapest (HUN),05 JUN 1998,1176
48,843,14.56,0.6,Tereza MARINOVA,25 SEP 1977,BUL,1,Osaka (JPN),08 MAY 1999,1175
49,843,14.56,0.8,Iva PRANDZHEVA,15 FEB 1972,BUL,1,Sevilla (ESP),28 MAY 1999,1175
50,843,14.56,2.0,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,Tula (RUS),31 JUL 1999,1175
51,843,14.56,,Tereza MARINOVA,25 SEP 1977,BUL,4,Athina (GRE),28 JUN 2000,1175
52,843,14.56,1.7,Francoise MBANGO ETONE,14 APR 1976,CMR,2,Ottawa (CAN),22 JUL 2001,1175
53,843,14.56,1.2,Francoise MBANGO ETONE,14 APR 1976,CMR,1,Castres (FRA),24 JUL 2002,1175
54,843,14.56,-0.1,Yelena OLEYNIKOVA,09 DEC 1976,RUS,5,Oslo (NOR),27 JUN 2003,1175
55,843,14.56,0.7,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1,Istanbul (TUR),19 JUN 2004,1175
56,843,14.56,0.0,Olena HOVOROVA,18 SEP 1973,UKR,3,Villeneuve d'Ascq (FRA),26 JUN 2004,1175
57,843,14.56,0.2,Trecia Kaye SMITH,05 NOV 1975,JAM,5,Herakleion (GRE),04 JUL 2004,1175
58,843,14.56,1.4,Olena HOVOROVA,18 SEP 1973,UKR,6q1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1175
59,843,14.56,0.9,Adelina GAVRILĂ,26 NOV 1978,ROU,6q2,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1175
60,843,14.56,2.0,Yargelis SAVIGNE,13 NOV 1984,CUB,1,Zaragoza (ESP),23 JUN 2005,1175
61,843,14.56,-0.1,Chrysopigi DEVETZI,02 JAN 1976,GRE,1,Trikala (GRE),11 JUN 2006,1175
62,843,14.56,-0.4,Biljana TOPIĆ,17 OCT 1977,SRB,2,Thessaloniki (GRE),13 SEP 2009,1177
63,843,14.56,-0.1,Simona LA MANTIA,14 APR 1983,ITA,2,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,1175
64,843,14.56,-0.8,Yargelis SAVIGNE,13 NOV 1984,CUB,2,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1179
65,843,14.56,2.0,Dailenys ALCÁNTARA,10 AUG 1991,CUB,3,La Habana (CUB),18 FEB 2011,1175
66,843,14.56,1.8,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,1,Athina (GRE),30 JUL 2011,1175
67,843,14.56,-0.1,Zhanna KNYAZHEVA,25 SEP 1989,UKR,4,"Olympic Stadium, London (GBR)",05 AUG 2012,1175
68,843,14.56,0.6,Olha SALADUKHA,04 JUN 1983,UKR,2,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1175
69,843,14.56,0.6,Kimberly WILLIAMS,03 NOV 1988,JAM,2,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1175
70,843,14.56,1.3,Hanna MINENKO,25 SEP 1989,ISR,3,Paris (FRA),04 JUL 2015,1175
71,843,14.56,1.8,Liadagmis POVEA,06 FEB 1996,CUB,1,La Habana (CUB),19 MAR 2016,1175
72,843,14.56,0.8,Caterine IBARGUEN,12 FEB 1984,COL,2,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1175
73,843,14.56,1.5,Kimberly WILLIAMS,03 NOV 1988,JAM,,Kingston (JAM),03 JUL 2016,1175
74,843,14.56,0.8,Nubia SOARES,26 MAR 1996,BRA,1,Sao Bernardo do Campo (BRA),11 JUN 2017,1175
75,843,14.56,0.7,Kimberly WILLIAMS,03 NOV 1988,JAM,2,"Stade Charléty, Paris (FRA)",30 JUN 2018,1175
76,843,14.56,-0.3,Caterine IBARGUEN,12 FEB 1984,COL,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,1176
77,843,14.56,1.0,Kimberly WILLIAMS,03 NOV 1988,JAM,4,"Stade Louis II, Monaco (MON)",11 JUL 2019,1175
78,843,14.56,1.1,Keturah ORJI,05 MAR 1996,USA,1,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019,1175
79,843,14.56,1.9,Yekaterina KONEVA,25 SEP 1988,RUS,1,"Slava Metreveli Stadium, Sochi (RUS)",20 SEP 2020,1175
80,843,14.56,-0.3,Thea LAFOND,05 APR 1994,DMA,5,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1176
81,843,14.56,0.3,Keturah ORJI,05 MAR 1996,USA,5,"Stade Louis II, Monaco (MON)",10 AUG 2022,1175
82,843,14.56,1.2,Thea LAFOND,05 APR 1994,DMA,5,"Letzigrund, Zürich (SUI)",08 SEP 2022,1175
83,884,14.55,0.9,Huirong LI,14 APR 1965,CHN,1,Sapporo (JPN),19 JUL 1992,1174
84,884,14.55,0.0,Jelena BLAZEVICA,11 MAY 1970,LAT,1,Riga (LAT),08 JUN 1996,1174
85,884,14.55,1.9,Ashia HANSEN,05 DEC 1971,GBR,3q2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1174
86,884,14.55,1.3,Rodica MATEESCU,13 MAR 1971,ROU,2,Budapest (HUN),05 JUN 1998,1174
87,884,14.55,1.0,Yamilé ALDAMA,14 AUG 1972,CUB,1,La Habana (CUB),31 JUL 1998,1174
88,884,14.55,-0.1,Olga VASDEKI,26 SEP 1973,GRE,1,"Népstadion, Budapest (HUN)",20 AUG 1998,1174
89,884,14.55,0.0,Olga VASDEKI,26 SEP 1973,GRE,2,Athina (GRE),07 AUG 1999,1174
90,884,14.55,0.7,Tatyana LEBEDEVA,21 JUL 1976,RUS,4,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1174
91,884,14.55,0.8,Anna PYATYKH,04 APR 1981,RUS,4,"Stade Louis II, Monaco (MON)",13 SEP 2003,1174
92,884,14.55,1.8,Anastasiya ZHURAVLYEVA,09 OCT 1981,UZB,1,Chania (GRE),06 JUN 2005,1174
93,884,14.55,,Yamilé ALDAMA,14 AUG 1972,SUD,1,Liverpool (GBR),26 JUN 2005,1174
94,884,14.55,-0.6,Chrysopigi DEVETZI,02 JAN 1976,GRE,3,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1177
95,884,14.55,-1.7,Yargelis SAVIGNE,13 NOV 1984,CUB,1,La Habana (CUB),06 MAY 2006,1184
96,884,14.55,-0.2,Mabel GAY,05 MAY 1983,CUB,1,La Habana (CUB),17 MAR 2007,1175
97,884,14.55,-0.3,Marija ŠESTAK,17 APR 1979,SLO,1,Thessaloniki (GRE),30 JUL 2007,1175
98,884,14.55,1.7,Natalya ALEKSEYEVA,28 NOV 1986,RUS,1,Istanbul (TUR),12 JUN 2010,1174
99,884,14.55,2.0,Svetlana BOLSHAKOVA,14 OCT 1984,BEL,3,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,1174
0,884,14.55,0.5,Alsu MURTAZINA,12 DEC 1987,RUS,1,Cheboksary (RUS),24 JUL 2011,1174
1,884,14.55,1.2,Niki PANETTA,21 APR 1986,GRE,2,Athina (GRE),30 JUL 2011,1174
2,884,14.55,0.6,Olha SALADUKHA,04 JUN 1983,UKR,3,Paris (FRA),06 JUL 2013,1174
3,884,14.55,-0.9,Yekaterina KONEVA,25 SEP 1988,RUS,1,"Eintracht-Stadion, Braunschweig (GER)",21 JUN 2014,1179
4,884,14.55,-0.2,Olga RYPAKOVA,30 NOV 1984,KAZ,1,"Letzigrund, Zürich (SUI)",24 AUG 2017,1175
5,884,14.55,0.0,Shanieka RICKETTS,02 FEB 1992,JAM,2,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,1174
6,884,14.55,-0.2,Ana PELETEIRO,02 DEC 1995,ESP,1,Getafe (ESP),22 JUL 2018,1175
7,884,14.55,-0.8,Shanieka RICKETTS,02 FEB 1992,JAM,2,"Letzigrund, Zürich (SUI)",30 AUG 2018,1178
8,884,14.55,0.6,Keturah ORJI,05 MAR 1996,USA,2,Kingston (JAM),08 JUN 2019,1174
9,884,14.55,1.6,Liadagmis POVEA,06 FEB 1996,CUB,,"Estadio Panamericano, La Habana (CUB)",08 FEB 2020,1174
10,884,14.55,1.8,Patrícia MAMONA,21 NOV 1988,POR,,"Estádio José Vieira de Carvalho, Maia (POR)",27 JUN 2021,1174
11,912,14.54,1.1,Huirong LI,14 APR 1965,CHN,1,Sapporo (JPN),25 AUG 1990,1173
12,912,14.54,1.2,Yolanda CHEN,26 JUL 1961,RUS,1,"Crystal Palace, London (GBR)",23 JUL 1993,1173
13,912,14.54,0.7,Yolanda CHEN,26 JUL 1961,RUS,1,Hamamatsu (JPN),03 MAY 1995,1173
14,912,14.54,0.0,Inna LASOVSKAYA,17 DEC 1969,RUS,1,Ljubljana (SLO),21 MAY 1995,1173
15,912,14.54,1.2,Inessa KRAVETS,05 OCT 1966,UKR,1,Kyiv (UKR),12 JUN 1995,1173
16,912,14.54,-0.8,Inessa KRAVETS,05 OCT 1966,UKR,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1177
17,912,14.54,1.6,Tereza MARINOVA,25 SEP 1977,BUL,1,Sofia (BUL),20 JUN 1998,1173
18,912,14.54,0.6,Olga VASDEKI,26 SEP 1973,GRE,1,Athina (GRE),17 JUL 1998,1173
19,912,14.54,0.6,Tereza MARINOVA,25 SEP 1977,BUL,3,Athina (GRE),16 JUN 1999,1173
20,912,14.54,0.0,Iva PRANDZHEVA,15 FEB 1972,BUL,5,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1173
21,912,14.54,1.2,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,6,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1173
22,912,14.54,-0.3,Yamilé ALDAMA,14 AUG 1972,CUB,3,Bruxelles (BEL),03 SEP 1999,1174
23,912,14.54,1.2,Tatyana LEBEDEVA,21 JUL 1976,RUS,4,Bruxelles (BEL),03 SEP 1999,1173
24,912,14.54,-0.3,Olena HOVOROVA,18 SEP 1973,UKR,1,Tula (RUS),09 JUN 2002,1174
25,912,14.54,1.1,Magdelín MARTÍNEZ,10 FEB 1976,ITA,3,"Parc des Sports, Annecy (FRA)",23 JUN 2002,1173
26,912,14.54,0.8,Yelena OLEYNIKOVA,09 DEC 1976,RUS,3,"Olympiastadion, München (GER)",10 AUG 2002,1173
27,912,14.54,-0.1,Adelina GAVRILĂ,26 NOV 1978,ROU,1,Plovdiv (BUL),19 JUN 2004,1173
28,912,14.54,0.6,Olga VASDEKI,26 SEP 1973,GRE,7q1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1173
29,912,14.54,,Yusmay BICET,08 DEC 1983,CUB,1,La Habana (CUB),24 FEB 2005,1173
30,912,14.54,1.4,Yusmay BICET,08 DEC 1983,CUB,1,La Habana (CUB),17 MAR 2005,1173
31,912,14.54,-0.2,Qiuyan HUANG,25 JAN 1980,CHN,1,Nanjing (CHN),21 OCT 2005,1174
32,912,14.54,0.3,Limei XIE,27 JUN 1986,CHN,1,Shijiazhuang (CHN),06 AUG 2006,1173
33,912,14.54,1.5,Anastasiya ZHURAVLYEVA,09 OCT 1981,UZB,5,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1173
34,912,14.54,-2.6,Yargelis SAVIGNE,13 NOV 1984,CUB,1,La Habana (CUB),27 MAY 2007,1188
35,912,14.54,1.9,Limei XIE,27 JUN 1986,CHN,1,Kobe (JPN),09 JUL 2011,1173
36,912,14.54,1.4,Alsu MURTAZINA,12 DEC 1987,RUS,3,Yerino (RUS),16 JUN 2013,1173
37,912,14.54,-0.1,Kimberly WILLIAMS,03 NOV 1988,JAM,3,"Stade Louis II, Monaco (MON)",21 JUL 2017,1173
38,912,14.54,0.6,Caterine IBARGUEN,12 FEB 1984,COL,1,Medellín (COL),28 APR 2018,1173
39,912,14.54,0.1,Patrícia MAMONA,21 NOV 1988,POR,2q2,"National Stadium, Tokyo (JPN)",30 JUL 2021,1173
40,912,14.54,0.7,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1q1,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1173
41,912,14.54,1.9,Ackelia SMITH,05 FEB 2002,JAM,2,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1173
42,943,14.53,-0.1,Rodica MATEESCU,13 MAR 1971,ROU,2,"Olympiastadion, München (GER)",21 JUN 1997,1172
43,943,14.53,0.0,Adelina GAVRILĂ,26 NOV 1978,ROU,2,Bucureşti (ROU),02 AUG 1998,1172
44,943,14.53,-1.0,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,2,"Népstadion, Budapest (HUN)",20 AUG 1998,1178
45,943,14.53,0.2,Cristina NICOLAU,09 AUG 1977,ROU,1,Constanta (ROU),16 MAY 1999,1172
46,943,14.53,0.6,Olena HOVOROVA,18 SEP 1973,UKR,2,Kalamata (GRE),22 MAY 1999,1172
47,943,14.53,0.4,Olena HOVOROVA,18 SEP 1973,UKR,2,Villeneuve d'Ascq (FRA),17 JUN 2000,1172
48,943,14.53,0.2,Magdelín MARTÍNEZ,10 FEB 1976,ITA,2,"Crystal Palace, London (GBR)",22 JUL 2001,1172
49,943,14.53,0.7,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Sâo Caetano do Sul (BRA),27 APR 2003,1172
50,943,14.53,,Baya RAHOULI,27 JUL 1979,ALG,1,Algiers (ALG),05 AUG 2004,1172
51,943,14.53,1.4,Yusmay BICET,08 DEC 1983,CUB,8q1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1172
52,943,14.53,-0.5,Trecia Kaye SMITH,05 NOV 1975,JAM,7,"Stade Louis II, Monaco (MON)",19 SEP 2004,1175
53,943,14.53,-0.5,Chrysopigi DEVETZI,02 JAN 1976,GRE,2,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1175
54,943,14.53,0.7,Trecia Kaye SMITH,05 NOV 1975,JAM,4,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1172
55,943,14.53,1.5,Marija ŠESTAK,17 APR 1979,SLO,1,Celje (SLO),13 SEP 2006,1172
56,943,14.53,1.3,Marija ŠESTAK,17 APR 1979,SLO,3,Padova (ITA),31 AUG 2008,1172
57,943,14.53,-1.5,Yargelis SAVIGNE,13 NOV 1984,CUB,1q1,"Olympiastadion, Berlin (GER)",15 AUG 2009,1181
58,943,14.53,-1.2,Mabel GAY,05 MAY 1983,CUB,2q2,"Olympiastadion, Berlin (GER)",15 AUG 2009,1179
59,943,14.53,0.2,Olga RYPAKOVA,30 NOV 1984,KAZ,1,Guangzhou (CHN),11 NOV 2009,1172
60,943,14.53,1.9,Svetlana BOLSHAKOVA,14 OCT 1984,BEL,1,"Puskás Ferenc Stadion, Budapest (HUN)",19 JUN 2010,1172
61,943,14.53,0.1,Mabel GAY,05 MAY 1983,CUB,1q1,"DS, Daegu (KOR)",30 AUG 2011,1172
62,943,14.53,1.0,Ruslana TSYKHOTSKA,23 MAR 1986,UKR,1,Yalta (UKR),29 MAY 2012,1172
63,943,14.53,0.0,Kimberly WILLIAMS,03 NOV 1988,JAM,1q1,"Olympic Stadium, London (GBR)",03 AUG 2012,1172
64,943,14.53,1.7,Caterine IBARGUEN,12 FEB 1984,COL,1,Medellín (COL),25 MAY 2013,1172
65,943,14.53,-0.1,Mabel GAY,05 MAY 1983,CUB,1,Ciudad de México (MEX),16 AUG 2014,1172
66,943,14.53,0.4,Olha SALADUKHA,04 JUN 1983,UKR,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1172
67,943,14.53,0.4,Gabriela PETROVA,29 JUN 1992,BUL,,"Beroe Stadium, Stara Zagora (BUL)",20 JUN 2015,1172
68,943,14.53,0.7,Gabriela PETROVA,29 JUN 1992,BUL,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1172
69,943,14.53,1.2,Keturah ORJI,05 MAR 1996,USA,1,"Eugene, OR (USA)",11 JUN 2016,1172
70,943,14.53,0.4,Kimberly WILLIAMS,03 NOV 1988,JAM,7,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1172
71,943,14.53,1.0,Olga RYPAKOVA,30 NOV 1984,KAZ,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1172
72,943,14.53,1.2,Keturah ORJI,05 MAR 1996,USA,2,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1172
73,943,14.53,0.7,Darya NIDBAYKINA,26 DEC 1994,RUS,1,Zhukovskiy (RUS),06 JUL 2019,1172
74,943,14.53,0.5,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,3,Castellón (ESP),29 JUN 2021,1172
75,943,14.53,0.7,Thea LAFOND,05 APR 1994,DMA,1,"Centro Sportivo Fontanassa, Savona (ITA)",18 MAY 2022,1172
76,943,14.53,1.5,Neele ECKHARDT-NOACK,02 JUL 1992,GER,1q2,"Olympiastadion, München (GER)",17 AUG 2022,1172
77,943,14.53,1.0,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,3,"Stadio Colbachini, Padova (ITA)",04 SEP 2022,1172
78,943,14.53,1.0,Shanieka RICKETTS,02 FEB 1992,JAM,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1172
79,980,14.52,0.4,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Stockholm (SWE),03 JUL 1989,1171
80,980,14.52,0.5,Inna LASOVSKAYA,17 DEC 1969,RUS,1,Luzern (SUI),29 JUN 1993,1171
81,980,14.52,-0.7,Inna LASOVSKAYA,17 DEC 1969,RUS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,1175
82,980,14.52,-0.4,Anna BIRYUKOVA,27 SEP 1967,RUS,3,Moskva (RUS),18 JUN 1995,1173
83,980,14.52,-0.9,Yolanda CHEN,26 JUL 1961,RUS,3,"Crystal Palace, London (GBR)",07 JUL 1995,1176
84,980,14.52,-0.2,Galina CHISTYAKOVA,26 JUL 1962,RUS,4,"Stade Louis II, Monaco (MON)",09 SEP 1995,1172
85,980,14.52,-0.7,Ashia HANSEN,05 DEC 1971,GBR,3,"Olympiastadion, München (GER)",21 JUN 1997,1175
86,980,14.52,-0.6,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,2,Chania (GRE),27 MAY 1998,1174
87,980,14.52,1.7,Francoise MBANGO ETONE,14 APR 1976,CMR,1,Castres (FRA),08 AUG 1999,1171
88,980,14.52,0.6,Anastasiya ILYINA,16 JAN 1982,RUS,1q1,"E.Nacional, Santiago de Chile (CHI)",20 OCT 2000,1171
89,980,14.52,,Tereza MARINOVA,25 SEP 1977,BUL,1,Kalamata (GRE),02 JUN 2001,1171
90,980,14.52,0.9,Magdelín MARTÍNEZ,10 FEB 1976,ITA,4,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,1171
91,980,14.52,1.3,Yelena OLEYNIKOVA,09 DEC 1976,RUS,1,Rethymno (GRE),07 JUL 2002,1171
92,980,14.52,-1.5,Yamilé ALDAMA,14 AUG 1972,CUB,4,"Olympiastadion, Berlin (GER)",10 AUG 2003,1180
93,980,14.52,0.0,Mabel GAY,05 MAY 1983,CUB,5,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1171
94,980,14.52,0.1,Magdelín MARTÍNEZ,10 FEB 1976,ITA,5,"Stade Louis II, Monaco (MON)",13 SEP 2003,1171
95,980,14.52,0.8,Mariya DIMITROVA,07 AUG 1976,BUL,1,Sofia (BUL),06 JUN 2004,1171
