"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
31,223,43:05,Elvira KHASANOVA,10 JAN 2000,RUS,1,Sochi (RUS),18 FEB 2018,1154
32,223,43:05,Nadezhda SERGEYEVA,12 MAR 1994,ANA,1,Voronovo (RUS),02 MAY 2022,1154
33,234,43:06,Lidia FESENKO,05 OCT 1962,RUS,3,Moskva (RUS),26 APR 1992,1153
34,234,43:06,Olimpiada IVANOVA,29 AUG 1970,RUS,1,La Coruña (ESP),20 MAY 1995,1153
35,234,43:06,Kerry SAXBY-JUNNA,02 JUN 1961,AUS,9,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1153
36,237,43:07,Lijuan SONG,09 FEB 1975,CHN,5,Beijing (CHN),08 SEP 1993,1153
37,237,43:07,Yelena ARSHINTSEVA,05 APR 1971,RUS,9,Livorno (ITA),12 JUN 1994,1153
38,237,43:07,Elisa RIGAUDO,17 JUN 1980,ITA,1,Saluzzo (ITA),04 AUG 2004,1153
39,237,43:07,Glenda MOREJÓN,30 MAY 2000,ECU,1,Lázaro Cárdenas (MEX),20 APR 2019,1153
40,237,43:07,Marina NOVIKOVA,01 MAR 1989,RUS,2,Voronovo (RUS),02 MAY 2022,1153
41,237,43:07,Shijie QIEYANG,11 NOV 1990,CHN,1,Madrid (ESP),16 MAY 2022,1153
42,243,43:08,Beate ANDERS,04 FEB 1968,GDR,1,L'Hospitalet (ESP),27 MAY 1989,1152
43,243,43:08,Olga KARDOPOLTSEVA,11 SEP 1966,URS,2,Moskva (URS),26 MAY 1990,1152
44,243,43:08,Ileana SALVADOR,16 JAN 1962,ITA,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1152
45,243,43:08,Olga KARDOPOLTSEVA,11 SEP 1966,BLR,12,Poděbrady (CZE),19 APR 1997,1152
46,243,43:08,Natalya MISYULYA,14 APR 1966,BLR,13,Poděbrady (CZE),19 APR 1997,1152
47,243,43:08,Olga PANFYOROVA,21 AUG 1977,RUS,14,Poděbrady (CZE),19 APR 1997,1152
48,243,43:08,Elisa RIGAUDO,17 JUN 1980,ITA,1,Torino (ITA),24 JUL 2015,1152
49,243,43:08,Xiuzhi LYU,26 OCT 1993,CHN,3,Wuzhong (CHN),15 DEC 2020,1152
50,251,43:09,Ileana SALVADOR,16 JAN 1962,ITA,1,Sesto San Giovanni (ITA),01 MAY 1993,1152
51,251,43:09,Beate ANDERS,04 FEB 1968,GER,1,Eschborn (GER),12 JUN 1993,1152
52,251,43:09,Yelena NIKOLAYEVA,01 FEB 1966,RUS,1,La Coruña (ESP),21 MAY 1994,1152
53,251,43:09,Tamara KOVALENKO,05 JUN 1964,RUS,2,Yaroslavl (RUS),22 MAY 1994,1152
54,251,43:09,Kerry SAXBY-JUNNA,02 JUN 1961,AUS,10,Livorno (ITA),12 JUN 1994,1152
55,251,43:09,Katarzyna RADTKE,31 AUG 1969,POL,6,"Népstadion, Budapest (HUN)",20 AUG 1998,1152
56,251,43:09,Margarita TURAVA,20 DEC 1980,BLR,1,Nesvizh (BLR),16 APR 2005,1152
57,251,43:09,Inês HENRIQUES,01 MAY 1980,POR,5,Beijing (CHN),18 SEP 2010,1152
58,251,43:09,Melanie SEEGER,08 JAN 1977,GER,2,La Coruña (ESP),17 SEP 2011,1152
59,251,43:09,Mirna ORTÍZ,28 FEB 1987,GUA,1,Katowice (POL),13 SEP 2014,1152
60,261,43:10,Olga KARDOPOLTSEVA,11 SEP 1966,URS,1,Sesto San Giovanni (ITA),01 MAY 1991,1151
61,261,43:10,Yiaoling FAN,14 MAY 1971,CHN,6,Beijing (CHN),08 SEP 1993,1151
62,261,43:10,Sari ESSAYAH,21 FEB 1967,FIN,1,Eisenhüttenstadt (GER),15 MAY 1994,1151
63,261,43:10,Victoria PALACIOS,29 MAR 1977,MEX,9,Eisenhüttenstadt (GER),08 MAY 1999,1151
64,261,43:10,Tatyana MINEYEVA,10 AUG 1990,RUS,4,"Adler, Sochi (RUS)",24 FEB 2008,1151
65,261,43:10,Yelena LASHMANOVA,09 APR 1992,RUS,1,Olhao (POR),21 MAY 2011,1151
66,267,43:11,Olga KRISHTOP,08 OCT 1957,URS,1,Moskva (URS),26 MAY 1990,1150
67,267,43:11,Yelena NIKOLAYEVA,01 FEB 1966,RUS,1,La Coruña (ESP),15 MAY 1993,1150
68,267,43:11,Jingxue LI,10 FEB 1970,CHN,6,Zhuhai (CHN),10 MAR 1996,1150
69,267,43:11,Yelena SAYKO,24 DEC 1967,RUS,14,Naumburg (GER),25 MAY 1997,1150
70,271,43:12,Kerry SAXBY,02 JUN 1961,AUS,2,L'Hospitalet (ESP),27 MAY 1989,1150
71,271,43:12,Beate ANDERS,04 FEB 1968,GER,1,Duisburg (GER),23 MAY 1993,1150
72,273,43:13,Kerry SAXBY,02 JUN 1961,AUS,1,Laval (CAN),25 JUN 1989,1149
73,273,43:13,Natalya SPIRIDONOVA,06 APR 1963,URS,2,Moskva (URS),29 JUL 1990,1149
74,273,43:13,Madelein SVENSSON,20 JUL 1969,SWE,2,"National Stadium, Tokyo (JPN)",24 AUG 1991,1149
75,273,43:13,Sari ESSAYAH,21 FEB 1967,FIN,3,"National Stadium, Tokyo (JPN)",24 AUG 1991,1149
76,273,43:13,Yelena SAYKO,24 DEC 1967,RUS,2,Moskva (RUS),30 MAY 1992,1149
77,273,43:13,Elisabetta PERRONE,09 JUL 1968,ITA,5,Beijing (CHN),29 APR 1995,1149
78,273,43:13,Natalya MISYULYA,14 APR 1966,BLR,12,Eisenhüttenstadt (GER),11 MAY 1996,1149
79,273,43:13,Irina YUMANOVA,09 APR 1990,RUS,3,Buy (RUS),19 SEP 2010,1149
80,273,43:13,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,2,Katowice (POL),13 SEP 2014,1149
81,273,43:13,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Viladecans (ESP),24 JAN 2016,1149
82,283,43:15,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,URS,1,Moskva (URS),02 MAY 1990,1148
83,283,43:15,Yelena SAYKO,24 DEC 1967,RUS,3,Sochi (RUS),22 FEB 1992,1148
84,283,43:15,Natalya MISYULYA,14 APR 1966,BLR,1,Livorno (ITA),10 JUL 1993,1148
85,283,43:15,Beate GUMMELT,04 FEB 1968,GER,10,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1148
86,283,43:15,Hong LI,01 JUN 1979,CHN,1,Zhuhai (CHN),10 MAR 1996,1148
87,283,43:15,María Graciela MENDOZA,23 MAR 1963,MEX,2,Eisenhüttenstadt (GER),09 MAY 1998,1148
88,283,43:15,Ana CABECINHA,29 APR 1984,POR,3,La Coruña (ESP),17 SEP 2011,1148
89,290,43:16,Katarzyna RADTKE,31 AUG 1969,POL,2,Eisenhüttenstadt (GER),15 MAY 1994,1147
90,290,43:16,Valentina TSYBULSKAYA,19 FEB 1968,BLR,1,Novopolotsk (BLR),21 MAY 1994,1147
91,290,43:16,Lorena ARENAS,17 SEP 1993,COL,4,Suzhou (CHN),25 SEP 2017,1147
92,293,43:17,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,Naumburg (GER),11 JUN 2005,1147
93,293,43:17,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,1,Leamington (GBR),20 MAY 2007,1147
94,293,43:17,Aleksandra KUDRYASHOVA,18 JUL 1990,RUS,5,"Adler, Sochi (RUS)",24 FEB 2008,1147
95,293,43:17,Ana CABECINHA,29 APR 1984,POR,6,Beijing (CHN),18 SEP 2010,1147
96,293,43:17,Irina SHUSHINA,30 OCT 1986,RUS,2,Buy (RUS),13 SEP 2014,1147
97,298,43:18,Beate ANDERS,04 FEB 1968,GER,1,Berlin (GER),19 APR 1992,1146
98,298,43:18,Yelena SHUMKINA,24 JAN 1988,RUS,2,"Adler, Sochi (RUS)",17 FEB 2007,1146
99,298,43:18,Hong LIU,12 MAY 1987,CHN,1,Erdos (CHN),14 SEP 2012,1146
0,301,43:19,Jiayu YANG,18 FEB 1996,CHN,1.0,Changbaishan (CHN),05 SEP 2015,1146
1,302,43:20,Yelena SAYKO,24 DEC 1967,RUS,15.0,Poděbrady (CZE),19 APR 1997,1145
2,302,43:20,Jinyan JIANG,23 APR 2003,CHN,1.0,Huangshan (CHN),20 MAR 2021,1145
3,302,43:20,Jiayu YANG,18 FEB 1996,CHN,1.0,Madrid (ESP),30 APR 2023,1145
4,305,43:21,Encarna GRANADOS,30 JAN 1972,ESP,3.0,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1144
5,305,43:21,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,1.0,Békéscsaba (HUN),28 AUG 1993,1144
6,305,43:21,Valentina TSYBULSKAYA,19 FEB 1968,BLR,7.0,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1144
7,305,43:21,Norica CÎMPEAN,22 MAR 1972,ROU,1.0,Békéscsaba (HUN),06 APR 1997,1144
8,305,43:21,Norica CÎMPEAN,22 MAR 1972,ROU,16.0,Poděbrady (CZE),19 APR 1997,1144
9,305,43:21,María VASCO,26 DEC 1975,ESP,1.0,Ejea de los Caballeros (ESP),29 MAR 2008,1144
10,305,43:21,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,1.0,Santa Eulària des Riu (ESP),28 MAR 2009,1144
11,312,43:22,Olga KRISHTOP,08 OCT 1957,URS,1.0,"New York, NY (USA)",03 MAY 1987,1144
12,312,43:22,Yevgeniya GURYEVA,12 JUN 1969,RUS,4.0,Moskva (RUS),26 APR 1992,1144
13,312,43:22,Yelena NIKOLAYEVA,01 FEB 1966,RUS,2.0,La Coruña (ESP),20 MAY 1995,1144
14,312,43:22,Annarita SIDOTI,25 JUL 1969,ITA,1.0,Fukuoka (JPN),02 SEP 1995,1144
15,312,43:22,Haixia FENG,23 FEB 1975,CHN,8.0,Zhuhai (CHN),10 MAR 1996,1144
16,312,43:22,Inês HENRIQUES,01 MAY 1980,POR,2.0,Seixal (POR),19 JUL 2008,1144
17,312,43:22,Nina OKHOTNIKOVA,14 MAR 1991,RUS,5.0,"Adler, Sochi (RUS)",28 FEB 2009,1144
18,312,43:22,Olive LOUGHNANE,14 JAN 1976,IRL,4.0,Saransk (RUS),19 SEP 2009,1144
19,312,43:22,Beatriz PASCUAL,09 MAY 1982,ESP,2.0,Viladecans (ESP),24 JAN 2016,1144
20,312,43:22,Liujing YANG,22 AUG 1998,CHN,5.0,Hangzhou (CHN),17 APR 2022,1144
21,322,43:23,Yelena ARSHINTSEVA,05 APR 1971,RUS,4.0,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,1143
22,322,43:23,Kelian GAO,15 AUG 1983,CHN,1.0,Yangzhou (CHN),12 APR 2003,1143
23,322,43:23,Yelena LADANOVA,01 NOV 1987,RUS,1.0,"Adler, Sochi (RUS)",19 FEB 2006,1143
24,322,43:23,Irina YUMANOVA,09 APR 1990,RUS,2.0,Cheboksary (RUS),10 MAY 2008,1143
25,322,43:23,Kimberly GARCÍA LEÓN,19 OCT 1993,PER,5.0,Suzhou (CHN),25 SEP 2017,1143
26,322,43:23,Meryem BEKMEZ,31 JUL 2000,TUR,1.0,Antalya (TUR),06 MAR 2021,1143
27,322,43:23,Li MA,15 JAN 2000,CHN,6.0,Hangzhou (CHN),17 APR 2022,1143
28,329,43:24,Ileana SALVADOR,16 JAN 1962,ITA,3.0,L'Hospitalet (ESP),27 MAY 1989,1143
29,329,43:24,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,URS,1.0,Donetsk (URS),07 JUL 1989,1143
30,329,43:24,Beate GUMMELT,04 FEB 1968,GER,15.0,Naumburg (GER),25 MAY 1997,1143
31,329,43:24,Tatyana KOROTKOVA,24 APR 1980,RUS,1.0,Voronovo (RUS),16 SEP 2012,1143
32,329,43:24,Shuangshuang JIAO,18 SEP 2002,CHN,2.0,Huangshan (CHN),20 MAR 2021,1143
33,329,43:24,Zhuomayingji NIU,26 JAN 2002,CHN,7.0,Hangzhou (CHN),17 APR 2022,1143
34,335,43:25,Yelena NIKOLAYEVA,01 FEB 1966,URS,2.0,Kiev (URS),11 JUL 1991,1142
35,335,43:25,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,RUS,5.0,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,1142
36,335,43:25,Yufang YUAN,01 FEB 1976,MAS,3.0,Eisenhüttenstadt (GER),09 MAY 1998,1142
37,335,43:25,Beatriz PASCUAL,09 MAY 1982,ESP,1.0,Santa Eulària des Riu (ESP),15 MAR 2008,1142
38,335,43:25,Jemima MONTAG,15 FEB 1998,AUS,1.0,"Middle Park, Melbourne (AUS)",23 MAY 2021,1142
39,340,43:26,Svetlana KABURKINA,03 MAY 1967,URS,1.0,Bucureşti (ROU),19 JUN 1988,1141
40,340,43:26,Alina IVANOVA,16 MAR 1969,URS,2.0,Sesto San Giovanni (ITA),01 MAY 1991,1141
41,340,43:26,Elisabetta PERRONE,09 JUL 1968,ITA,4.0,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1141
42,340,43:26,Qinghua ZHANG,06 MAR 1973,CHN,4.0,Beijing (CHN),07 APR 1994,1141
43,340,43:26,Norica CÎMPEAN,22 MAR 1972,ROU,1.0,Békéscsaba (HUN),14 APR 1996,1141
44,340,43:26,Annarita SIDOTI,25 JUL 1969,ITA,1.0,La Coruña (ESP),20 APR 1996,1141
45,340,43:26,Ana Maria GROZA,01 JUN 1976,ROU,1.0,Bucureşti (ROU),19 MAR 2005,1141
46,340,43:26,Elisa RIGAUDO,17 JUN 1980,ITA,1.0,Lloret de Mar (ESP),10 APR 2005,1141
47,340,43:26,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,1.0,Druskininkai (LTU),12 SEP 2015,1141
48,340,43:26,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,1.0,Druskininkai (LTU),12 SEP 2015,1141
49,340,43:26,Eleonora Anna GIORGI,14 SEP 1989,ITA,1.0,Scanzorosciate (ITA),31 MAR 2019,1141
50,340,43:26,Zhuoma QIJI,27 MAY 1998,CHN,8.0,Hangzhou (CHN),17 APR 2022,1141
51,352,43:27,Alina IVANOVA,16 MAR 1969,URS,2.0,Leningrad (URS),04 AUG 1989,1141
52,352,43:27,Ileana SALVADOR,16 JAN 1962,ITA,1.0,Sesto San Giovanni (ITA),10 JUN 1990,1141
53,352,43:27,Yelena SAYKO,24 DEC 1967,URS,1.0,Adler (URS),26 JAN 1991,1141
54,352,43:27,Madelein SVENSSON,20 JUL 1969,SWE,1.0,Örnsköldsvik (SWE),29 JUN 1991,1141
55,352,43:27,Madelein SVENSSON,20 JUL 1969,SWE,1.0,Dudince (TCH),26 APR 1992,1141
56,352,43:27,Rossella GIORDANO,01 DEC 1972,ITA,2.0,La Coruña (ESP),20 APR 1996,1141
57,352,43:27,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,13.0,Eisenhüttenstadt (GER),11 MAY 1996,1141
58,352,43:27,Kathrin BOYDE,04 DEC 1970,GER,4.0,Hildesheim (GER),12 SEP 1998,1141
59,352,43:27,María SÁNCHEZ GÓMEZ,03 JAN 1977,MEX,11.0,Eisenhüttenstadt (GER),08 MAY 1999,1141
60,352,43:27,Elisabetta PERRONE,09 JUL 1968,ITA,2.0,Saluzzo (ITA),04 AUG 2004,1141
61,352,43:27,María VASCO,26 DEC 1975,ESP,1.0,Ejea de los Caballeros (ESP),18 MAR 2009,1141
62,363,43:28,Madelein SVENSSON,20 JUL 1969,SWE,1.0,La Coruña (ESP),08 JUN 1992,1140
63,363,43:28,Beate ANDERS,04 FEB 1968,GER,5.0,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1140
64,363,43:28,Kong YAN,05 APR 1971,CHN,7.0,Beijing (CHN),08 SEP 1993,1140
65,363,43:28,Gillian O'SULLIVAN,21 AUG 1976,IRL,1.0,Dublin (IRL),15 JUL 2000,1140
66,363,43:28,Melanie SEEGER,08 JAN 1977,GER,1.0,Kraków (POL),12 JUN 2004,1140
67,363,43:28,Aleksandra KUDRYASHOVA,18 JUL 1990,RUS,2.0,"Adler, Sochi (RUS)",19 FEB 2006,1140
68,369,43:29,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,URS,1.0,Alushta (URS),01 OCT 1988,1140
69,369,43:29,Yueling CHEN,01 APR 1968,CHN,1.0,Zhengzhou (CHN),05 MAR 1991,1140
70,369,43:29,Natalya MISYULYA,14 APR 1966,BLR,2.0,Novopolotsk (BLR),21 MAY 1994,1140
71,369,43:29,Yelena SAYKO,24 DEC 1967,RUS,1.0,Békéscsaba (HUN),02 APR 1995,1140
72,369,43:29,Anikó SZEBENSZKY,12 AUG 1965,HUN,,Moskva (RUS),02 JUN 1996,1140
73,369,43:29,Daniela CÎRLAN,18 SEP 1980,ROU,3.0,Alba Iulia (ROU),15 SEP 2002,1140
74,369,43:29,Rossella GIORDANO,01 DEC 1972,ITA,2.0,Pescara (ITA),19 APR 2009,1140
75,369,43:29,Elisa RIGAUDO,17 JUN 1980,ITA,5.0,Saransk (RUS),19 SEP 2009,1140
76,377,43:30,Susana FEITOR,28 JAN 1975,POR,,Grandola (POR),15 JAN 1994,1139
77,377,43:30,Rossella GIORDANO,01 DEC 1972,ITA,2.0,Fukuoka (JPN),02 SEP 1995,1139
78,377,43:30,Svetlana TOLSTAYA,09 AUG 1971,KAZ,8.0,"Adler, Sochi (RUS)",11 FEB 1996,1139
79,380,43:31,Yuliya ODZILYAYEVA,1970,RUS,2.0,Békéscsaba (HUN),02 APR 1995,1138
80,380,43:31,Beatriz PASCUAL,09 MAY 1982,ESP,2.0,Ejea de los Caballeros (ESP),29 MAR 2008,1138
81,380,43:31,Ana CABECINHA,29 APR 1984,POR,2.0,Erdos (CHN),14 SEP 2012,1138
82,380,43:31,Dandan DUAN,23 MAY 1995,CHN,1.0,Huangshan (CHN),27 FEB 2014,1138
83,384,43:32,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,1.0,Balassagyarmat (HUN),18 SEP 1993,1138
84,384,43:32,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,8.0,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1138
85,384,43:32,Lyudmila DOLGOPOLOVA,11 AUG 1969,BLR,17.0,Poděbrady (CZE),19 APR 1997,1138
86,384,43:32,Kumiko OKADA,17 OCT 1991,JPN,1.0,Kanazawa (JPN),19 APR 2015,1138
87,388,43:33,Katarzyna RADTKE,31 AUG 1969,POL,6.0,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1137
88,388,43:33,Natalya TROFIMOVA,17 JAN 1975,RUS,1.0,Sochi (RUS),20 APR 1996,1137
89,388,43:33,Olga PANFYOROVA,21 AUG 1977,RUS,1.0,"Paavo Nurmen Stadion, Turku (FIN)",10 JUL 1997,1137
90,388,43:33,Irina YUMANOVA,09 APR 1990,RUS,3.0,"Adler, Sochi (RUS)",17 FEB 2007,1137
91,388,43:33,Quanming WU,16 NOV 2001,CHN,2.0,Madrid (ESP),30 APR 2023,1137
92,393,43:34,Linkun WEI,01 DEC 1975,CHN,8.0,Beijing (CHN),08 SEP 1993,1137
93,393,43:34,Valentina TSYBULSKAYA,19 FEB 1968,BLR,11.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1137
94,393,43:34,Rimma MAKAROVA,18 JUL 1963,RUS,2.0,"Adler, Sochi (RUS)",11 MAY 1997,1137
95,396,43:35,Irina STRAKHOVA,04 MAR 1959,URS,2.0,"New York, NY (USA)",03 MAY 1987,1136
96,396,43:35,Elisa RIGAUDO,17 JUN 1980,ITA,2.0,Kraków (POL),12 JUN 2004,1136
97,396,43:35,Anna YERMINA,24 JUN 1993,RUS,3.0,Voronovo (RUS),16 SEP 2012,1136
98,396,43:35,Alegna GONZÁLEZ,02 JAN 1999,MEX,3.0,Madrid (ESP),30 APR 2023,1136
99,400,43:36,Margarita NAZAROVA,23 MAR 1976,RUS,3.0,"Adler, Sochi (RUS)",11 MAY 1997,1135
0,400,43:36,Aihui XU,25 APR 1978,CHN,2.0,Yangzhou (CHN),12 APR 2003,1135
1,400,43:36,Rossella GIORDANO,01 DEC 1972,ITA,1.0,Saluzzo (ITA),25 JUN 2003,1135
2,400,43:36,Olga SURANOVA,07 DEC 1986,RUS,1.0,Podolsk (RUS),09 MAY 2013,1135
3,400,43:36,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,1.0,Gdansk (POL),30 AUG 2014,1135
4,400,43:36,María PÉREZ,29 APR 1996,ESP,,Antequera (ESP),31 JAN 2021,1135
5,400,43:36,Anastasiya KOLCHINA,11 MAY 2005,RUS,1.0,Cheboksary (RUS),22 MAY 2022,1135
6,407,43:37,Yuliya KOROLYOVA,25 JUL 1973,RUS,5.0,"Adler, Sochi (RUS)",14 FEB 1993,1135
7,407,43:37,Kerry SAXBY-JUNNA,02 JUN 1961,AUS,4.0,Eisenhüttenstadt (GER),09 MAY 1998,1135
8,407,43:37,Nadezhda RYASHKINA,22 JAN 1967,RUS,7.0,"Népstadion, Budapest (HUN)",20 AUG 1998,1135
9,407,43:37,Hailian PAN,21 NOV 1977,CHN,4.0,Calella (ESP),09 MAY 1999,1135
10,407,43:37,Yelena NIKOLAYEVA,01 FEB 1966,RUS,3.0,Kraków (POL),12 JUN 2004,1135
11,407,43:37,Yelena GINKO,30 JUL 1976,BLR,2.0,Nesvizh (BLR),16 APR 2005,1135
12,407,43:37,Xiuzhi LYU,26 OCT 1993,CHN,3.0,Erdos (CHN),14 SEP 2012,1135
13,407,43:37,Jiayu YANG,18 FEB 1996,CHN,2.0,Taicang (CHN),04 MAY 2014,1135
14,407,43:37,Zhenxia MA,01 AUG 1998,CHN,4.0,Wuzhong (CHN),15 DEC 2020,1135
15,407,43:37,Kimberly GARCÍA LEÓN,19 OCT 1993,PER,2.0,Madrid (ESP),16 MAY 2022,1135
16,417,43:38,Jane SAVILLE,05 NOV 1974,AUS,5.0,Eisenhüttenstadt (GER),09 MAY 1998,1134
17,417,43:38,Olga KARDOPOLTSEVA,11 SEP 1966,BLR,8.0,"Népstadion, Budapest (HUN)",20 AUG 1998,1134
18,417,43:38,Yelena GINKO,30 JUL 1976,BLR,1.0,Brest (BLR),27 MAY 2006,1134
19,420,43:39,Natalya MISYULYA,14 APR 1966,BLR,6.0,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,1134
20,420,43:39,Kumiko OKADA,17 OCT 1991,JPN,1.0,Tokyo (JPN),01 JAN 2021,1134
21,422,43:40,Beate ANDERS,04 FEB 1968,GDR,1.0,Naumburg (GER),01 MAY 1989,1133
22,422,43:40,Tamara SUROVTSEVA,12 JUN 1960,URS,4.0,Moskva (URS),26 MAY 1990,1133
23,422,43:40,Irina STRAKHOVA,04 MAR 1959,URS,4.0,"National Stadium, Tokyo (JPN)",24 AUG 1991,1133
24,422,43:40,Yelena GRUZINOVA,1967,RUS,6.0,"Adler, Sochi (RUS)",09 FEB 1997,1133
25,422,43:40,Susana FEITOR,28 JAN 1975,POR,4.0,La Coruña (ESP),17 SEP 2011,1133
26,422,43:40,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,3.0,Taicang (CHN),04 MAY 2014,1133
27,422,43:40,Nadiya BOROVSKA,25 FEB 1981,UKR,3.0,Suzhou (CHN),27 SEP 2015,1133
28,422,43:40,Sangzhuoma GE,16 JUL 1998,CHN,1.0,Huangshan (CHN),04 MAR 2017,1133
29,422,43:40,Liujing YANG,22 AUG 1998,CHN,2.0,Huangshan (CHN),04 MAR 2017,1133
30,422,43:40,María PÉREZ,29 APR 1996,ESP,1.0,Sevilla (ESP),25 JAN 2020,1133
31,432,43:41,Andrea ALFÖLDI,22 SEP 1964,HUN,1.0,Komló (HUN),06 JUN 1992,1132
32,432,43:41,Susana FEITOR,28 JAN 1975,POR,3.0,La Coruña (ESP),20 APR 1996,1132
33,432,43:41,Anikó SZEBENSZKY,12 AUG 1965,HUN,18.0,Poděbrady (CZE),19 APR 1997,1132
34,432,43:41,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,19.0,Poděbrady (CZE),19 APR 1997,1132
35,432,43:41,Ana Maria GROZA,01 JUN 1976,ROU,4.0,Alba Iulia (ROU),15 SEP 2002,1132
36,432,43:41,Susana FEITOR,28 JAN 1975,POR,7.0,Beijing (CHN),18 SEP 2010,1132
37,438,43:42,Lyudmila YEFIMKINA,22 AUG 1981,RUS,3.0,Kraków (POL),17 SEP 2005,1132
38,438,43:42,Maocuo LI,20 OCT 1992,CHN,7.0,Suzhou (CHN),25 SEP 2017,1132
39,440,43:43,Yuliya NIFONTOVA,14 MAY 1974,RUS,9.0,"Adler, Sochi (RUS)",11 FEB 1996,1131
40,440,43:43,Elisa RIGAUDO,17 JUN 1980,ITA,2.0,Piacenza (ITA),26 SEP 2004,1131
41,440,43:43,Yingliu WANG,01 MAY 1992,CHN,4.0,Suzhou (CHN),27 SEP 2015,1131
42,443,43:44,Lyudmyla SHELEST,04 OCT 1974,UKR,1.0,Ivano-Frankivsk (UKR),05 OCT 2003,1131
43,443,43:44,Elisa RIGAUDO,17 JUN 1980,ITA,3.0,Kraków (POL),30 MAY 2009,1131
44,443,43:44,Lina KALUTSKAYA,01 OCT 1988,RUS,3.0,Moskva (RUS),30 AUG 2014,1131
45,446,43:45,Bingjie JIN,03 JUN 1971,CHN,3.0,"New York, NY (USA)",03 MAY 1987,1130
46,446,43:45,Rimma MAKAROVA,18 JUL 1963,RUS,7.0,"Adler, Sochi (RUS)",09 FEB 1997,1130
47,446,43:45,Rie MITSUMORI,26 OCT 1974,JPN,1.0,Kobe (JPN),25 JAN 1998,1130
48,446,43:45,Inês HENRIQUES,01 MAY 1980,POR,1.0,Seia (POR),22 JUL 2006,1130
49,450,43:46,Natalya SERBINENKO,27 JAN 1959,URS,4.0,L'Hospitalet (ESP),27 MAY 1989,1129
50,451,43:47,Yinghua TANG,18 MAY 1973,CHN,9.0,Shenzhen (CHN),18 FEB 1993,1129
51,451,43:47,Yelena NIKOLAYEVA,01 FEB 1966,RUS,7.0,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1129
52,451,43:47,Elisabetta PERRONE,09 JUL 1968,ITA,7.0,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,1129
53,451,43:47,Susana FEITOR,28 JAN 1975,POR,8.0,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,1129
54,451,43:47,Anita LIEPIŅA,17 NOV 1967,LAT,2.0,Aizpute (LAT),21 JUL 2000,1129
55,451,43:47,Lisa BARBIERI,18 MAY 1978,ITA,1.0,Fiera di Primiero (ITA),18 AUG 2001,1129
56,451,43:47,Hong LIU,12 MAY 1987,CHN,2.0,Kraków (POL),29 MAY 2010,1129
57,451,43:47,Kristina MAVLETOVA,28 SEP 1998,RUS,2.0,Podolsk (RUS),03 MAY 2019,1129
58,459,43:48,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,1.0,Alytus (LTU),20 MAY 1995,1128
59,459,43:48,Yan ZANG,13 DEC 1983,CHN,3.0,Yangzhou (CHN),12 APR 2003,1128
60,461,43:49,Anikó SZEBENSZKY,12 AUG 1965,HUN,3.0,Békéscsaba (HUN),02 APR 1995,1128
61,461,43:49,Olimpiada IVANOVA,29 AUG 1970,RUS,1.0,Balassagyarmat (HUN),23 SEP 1995,1128
62,461,43:49,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,RUS,8.0,"Adler, Sochi (RUS)",09 FEB 1997,1128
