"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
55,1153,4:02.12,Angela CHALMERS,06 SEP 1963,CAN,1,Abbotsford (CAN),06 AUG 1994,1189
56,1153,4:02.12,Meskerem ASSEFA,03 OCT 1991,ETH,2,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1189
57,1153,4:02.12,Eilish MCCOLGAN,25 NOV 1990,GBR,6,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1189
58,1153,4:02.12,Lucia STAFFORD,17 AUG 1998,CAN,6sf2,"National Stadium, Tokyo (JPN)",04 AUG 2021,1189
59,1160,4:02.13,Ulrike BRUNS,17 NOV 1953,GDR,1sf1,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1188
60,1160,4:02.13,Lyudmila MEDVEDYEVA,18 JAN 1957,URS,4,Leningrad (URS),02 AUG 1985,1188
61,1160,4:02.13,Kirsty WADE,06 AUG 1962,GBR,1,Gateshead (GBR),13 JUN 1987,1188
62,1160,4:02.13,Lyudmila BORISOVA,03 AUG 1966,RUS,2,St. Petersburg (RUS),04 JUL 1996,1188
63,1160,4:02.13,Sonja ROMAN,11 MAR 1979,SLO,4,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1188
64,1160,4:02.13,Lisa DOBRISKEY,23 DEC 1983,GBR,5,Paris (FRA),06 JUL 2012,1188
65,1166,4:02.15,Elana MEYER,10 OCT 1966,RSA,1,Cape Town (RSA),21 MAR 1992,1188
66,1166,4:02.15,Regina JACOBS,28 AUG 1963,USA,3,"Stade Louis II, Monaco (MON)",02 AUG 1994,1188
67,1166,4:02.15,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1,"Eugene, OR (USA)",19 JUN 2004,1188
68,1166,4:02.15,Gelete BURKA,23 JAN 1986,ETH,1,Shanghai (CHN),20 SEP 2009,1188
69,1170,4:02.16,Yunxia QU,25 DEC 1972,CHN,1,Nanjing (CHN),18 MAY 1992,1188
70,1170,4:02.16,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1,Tula (RUS),09 JUN 2001,1188
71,1170,4:02.16,Irina LISHCHINSKA,15 JAN 1976,UKR,4,Rieti (ITA),27 AUG 2006,1188
72,1170,4:02.16,Gelete BURKA,23 JAN 1986,ETH,2,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1188
73,1170,4:02.16,Siham HILALI,02 MAY 1986,MAR,4,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1188
74,1175,4:02.17,Bouchra BENTHAMI-GHEZIELLE,19 MAY 1979,FRA,9,Rieti (ITA),28 AUG 2005,1188
75,1175,4:02.17,Irina LISHCHINSKA,15 JAN 1976,UKR,2,Paris (FRA),06 JUL 2007,1188
76,1177,4:02.18,Maryam Yusuf JAMAL,16 SEP 1984,BRN,3sf2,"Olympic Stadium, London (GBR)",08 AUG 2012,1188
77,1177,4:02.18,Shannon OSIKA,15 JUN 1993,USA,4,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,1188
78,1179,4:02.19,Judit VARGA,16 APR 1976,HUN,6,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1188
79,1179,4:02.19,Rababe ARAFI,12 JAN 1991,MAR,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1188
80,1181,4:02.20,Ulrike BRUNS,17 NOV 1953,GDR,7,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978,1188
81,1181,4:02.2h,Tamara KOBA,24 FEB 1957,URS,5,Moskva (URS),12 JUN 1980,1188
82,1181,4:02.20,Natalya ARTYOMOVA,05 JAN 1963,URS,h,Kiev (URS),22 JUN 1984,1188
83,1181,4:02.20,Doina MELINTE,27 DEC 1956,ROU,1,Berlin (GER),04 JUL 1990,1188
84,1181,4:02.20,Lidia CHOJECKA,25 JAN 1977,POL,5,Rieti (ITA),27 AUG 2006,1188
85,1181,4:02.20,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,5,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1188
86,1181,4:02.20,Jemma REEKIE,06 MAR 1998,GBR,1,"Stade Delort, Marseille (FRA)",03 SEP 2020,1188
87,1181,4:02.20,Susan Lokayo EJORE,09 NOV 1995,KEN,5,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1188
88,1189,4:02.21,Ulrike BRUNS,17 NOV 1953,GDR,2,Zagreb (CRO),16 AUG 1981,1188
89,1189,4:02.21,Ulrike BRUNS,17 NOV 1953,GDR,2,Potsdam (GDR),06 JUN 1987,1188
90,1189,4:02.21,Doina MELINTE,27 DEC 1956,ROU,1,Bruxelles (BEL),25 AUG 1989,1188
91,1189,4:02.21,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,3,"Letzigrund, Zürich (SUI)",07 AUG 1991,1188
92,1189,4:02.21,Hassiba BOULMERKA,10 JUL 1968,ALG,1,"National Stadium, Tokyo (JPN)",31 AUG 1991,1188
93,1189,4:02.21,Olga NELYUBOVA,12 JUL 1964,RUS,7,Zürich (SUI),11 AUG 2000,1188
94,1189,4:02.21,Alesia TURAVA,06 DEC 1979,BLR,3,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1188
95,1189,4:02.21,Mercy CHERONO,07 MAY 1991,KEN,2,Nairobi (KEN),01 AUG 2015,1188
96,1197,4:02.22,Natalya ARTYOMOVA,05 JAN 1963,URS,1,Erfurt (GER),22 JUN 1985,1188
97,1197,4:02.22,Qingfen WANG,27 MAR 1973,CHN,10,Shanghai (CHN),18 OCT 1997,1188
98,1199,4:02.23,Natalya BOBOROVA,12 FEB 1959,URS,4,Leningrad (URS),26 JUL 1983,1188
99,1199,4:02.23,Paula IVAN,20 JUL 1963,ROU,1,Rieti (ITA),03 SEP 1989,1188
0,1199,4:02.23,Yelena KANALES,07 FEB 1976,RUS,4,Tula (RUS),15 JUN 2006,1188
1,1202,4:02.24,Corina DUMBRĂVEAN,15 APR 1984,ROU,6,"Ullevi Stadium, Göteborg (SWE)",13 AUG 2006,1188
2,1202,4:02.24,Winny CHEBET,20 DEC 1990,KEN,,"Olympic Stadium, London (GBR)",09 JUL 2017,1188
3,1202,4:02.24,Winny CHEBET,20 DEC 1990,KEN,2,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1188
4,1202,4:02.24,Winnie NANYONDO,23 AUG 1993,UGA,2h3,"National Stadium, Tokyo (JPN)",02 AUG 2021,1188
5,1202,4:02.24,Freweyni HAILU,12 FEB 2001,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1188
6,1207,4:02.25,Gunhild HOFFMEISTER,06 JUL 1944,GDR,1,"Stadio Olimpico, Roma (ITA)",08 SEP 1974,1187
7,1207,4:02.25,Yekaterina PODKOPAYEVA,11 JUN 1952,URS,3,"Olympiastadion, Helsinki (FIN)",14 AUG 1983,1187
8,1207,4:02.25,Lidiya VOLODINA,21 MAY 1953,URS,8,Kiev (URS),24 JUN 1984,1187
9,1207,4:02.25,Susan KRUMINS,08 JUL 1986,NED,3,"Olympiastadion, Berlin (GER)",27 AUG 2017,1187
10,1207,4:02.25,Gaia SABBATINI,10 JUN 1999,ITA,8sf1,"National Stadium, Tokyo (JPN)",04 AUG 2021,1187
11,1207,4:02.25,Birke HAYLOM,06 JAN 2006,ETH,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1187
12,1207,4:02.25,Hirut MESHESHA,20 JAN 2001,ETH,7,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1187
13,1214,4:02.26,Ulrike BRUNS,17 NOV 1953,GDR,4,Oslo (NOR),04 JUL 1987,1187
14,1214,4:02.26,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,2,Bruxelles (BEL),23 AUG 1996,1187
15,1214,4:02.26,Gelete BURKA,23 JAN 1986,ETH,2,"Letzigrund, Zürich (SUI)",19 AUG 2010,1187
16,1214,4:02.26,Rachel SCHNEIDER,18 JUL 1991,USA,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1187
17,1218,4:02.27,Hassiba BOULMERKA,10 JUL 1968,ALG,4,Köln (GER),21 AUG 1994,1187
18,1218,4:02.27,Jackline MARANGA,16 DEC 1977,KEN,3,Nice (FRA),16 JUL 1998,1187
19,1218,4:02.27,Tatyana TOMASHOVA,01 JUL 1975,RUS,1,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1187
20,1218,4:02.27,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,8,"Olympic Stadium, London (GBR)",20 JUL 2019,1187
21,1218,4:02.27,Linden HALL,20 JUN 1991,AUS,3h3,"National Stadium, Tokyo (JPN)",02 AUG 2021,1187
22,1223,4:02.28,Doina MELINTE,27 DEC 1956,ROU,1,Stockholm (SWE),02 JUL 1990,1187
23,1223,4:02.28,Carla SACRAMENTO,10 DEC 1971,POR,2,Rieti (ITA),08 SEP 2002,1187
24,1223,4:02.28,Lisa DOBRISKEY,23 DEC 1983,GBR,5,"Stade Louis II, Monaco (MON)",28 JUL 2009,1187
25,1223,4:02.28,Shannon ROWBURY,19 SEP 1984,USA,4,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1187
26,1223,4:02.28,Freweyni HAILU,12 FEB 2001,ETH,4sf1,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1187
27,1228,4:02.29,Małgorzata RYDZ,18 JAN 1967,POL,3,"Stade Louis II, Monaco (MON)",07 AUG 1993,1187
28,1228,4:02.29,Regina JACOBS,28 AUG 1963,USA,1,"Boston, MA (USA)",30 JUN 1998,1187
29,1228,4:02.29,Zahra OUAZIZ,20 DEC 1969,MAR,10,"Stade Louis II, Monaco (MON)",08 AUG 1998,1187
30,1228,4:02.29,Gete WAMI,11 DEC 1974,ETH,6,Bruxelles (BEL),28 AUG 1998,1187
31,1228,4:02.29,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,10,Rieti (ITA),28 AUG 2005,1187
32,1228,4:02.29,Eilish MCCOLGAN,25 NOV 1990,GBR,6,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1187
33,1234,4:02.3h,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,2,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1187
34,1234,4:02.30,Gelete BURKA,23 JAN 1986,ETH,1,Shanghai (CHN),20 SEP 2008,1187
35,1234,4:02.30,Sylwia EJDYS,15 JUL 1984,POL,6,"Stade Louis II, Monaco (MON)",28 JUL 2009,1187
36,1234,4:02.30,Hellen OBIRI,13 DEC 1989,KEN,4sf2,"Olympic Stadium, London (GBR)",08 AUG 2012,1187
37,1234,4:02.30,Jenny SIMPSON,23 AUG 1986,USA,3,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1187
38,1234,4:02.30,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,5,"Letzigrund, Zürich (SUI)",09 SEP 2021,1187
39,1240,4:02.31,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,9,"Olympic Stadium, Athina (GRE)",28 AUG 2004,1187
40,1240,4:02.31,Nancy Jebet LANGAT,22 AUG 1981,KEN,4,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1187
41,1240,4:02.31,Mercy CHERONO,07 MAY 1991,KEN,3,Barcelona (ESP),22 JUL 2011,1187
42,1240,4:02.31,Laura MUIR,09 MAY 1993,GBR,5,"Letzigrund, Zürich (SUI)",08 SEP 2022,1187
43,1244,4:02.32,Shireen BAILEY,27 SEP 1959,GBR,7,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988,1187
44,1244,4:02.32,Olga KOMYAGINA,10 FEB 1974,RUS,1,Leverkusen (GER),20 AUG 2000,1187
45,1244,4:02.32,Janeth JEPKOSGEI,13 DEC 1983,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1187
46,1244,4:02.32,Laura MUIR,09 MAY 1993,GBR,1,"Olympiastadion, Berlin (GER)",12 AUG 2018,1187
47,1248,4:02.33,Nikolina SHTEREVA,21 JAN 1955,BUL,2sf1,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1187
48,1248,4:02.33,Olga ZHURAVLYOVA,1956,URS,h,Kiev (URS),22 JUN 1984,1187
49,1248,4:02.33,Natalya GORELOVA,18 APR 1973,RUS,5,"Stade Louis II, Monaco (MON)",19 JUL 2002,1187
50,1248,4:02.33,Naomi MUGO,02 JAN 1977,KEN,6,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1187
51,1248,4:02.33,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,St. Petersburg (RUS),19 JUN 2012,1187
52,1248,4:02.33,Nozomi TANAKA,04 SEP 1999,JPN,4h3,"National Stadium, Tokyo (JPN)",02 AUG 2021,1187
53,1254,4:02.34,Doina MELINTE,27 DEC 1956,ROU,1,Köln (GER),21 AUG 1988,1187
54,1254,4:02.34,Natalya ARTYOMOVA,05 JAN 1963,URS,1,Dijon (FRA),15 JUN 1991,1187
55,1254,4:02.34,Daniela YORDANOVA,08 MAR 1976,BUL,7,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1187
56,1254,4:02.34,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,4,Tula (RUS),01 AUG 2004,1187
57,1254,4:02.34,Gulnara SAMITOVA-GALKINA,09 JUL 1978,RUS,1,Moskva (RUS),12 JUN 2009,1187
58,1254,4:02.34,Ellinor PURRIER,20 FEB 1995,USA,7,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1187
59,1254,4:02.34,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,4,"Olympiastadion, Berlin (GER)",13 SEP 2020,1187
60,1254,4:02.34,Linden HALL,20 JUN 1991,AUS,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1187
61,1262,4:02.35,Nadezhda RALLDUGINA,15 NOV 1957,URS,h,Kiev (URS),22 JUN 1984,1187
62,1262,4:02.35,Ravilya AGLETDINOVA,10 FEB 1960,URS,h,Kiev (URS),22 JUN 1984,1187
63,1262,4:02.35,Jackline MARANGA,16 DEC 1977,KEN,2,"Stade Louis II, Monaco (MON)",16 AUG 1997,1187
64,1262,4:02.35,Axumawit EMBAYE,18 OCT 1994,ETH,9,Paris (FRA),05 JUL 2014,1187
65,1262,4:02.35,Sara KUIVISTO,17 AUG 1991,FIN,7sf2,"National Stadium, Tokyo (JPN)",04 AUG 2021,1187
66,1267,4:02.36,Tatyana SAMOLENKO,12 AUG 1961,URS,2,"Neckarstadion, Stuttgart (GER)",31 AUG 1986,1187
67,1267,4:02.36,Sifan HASSAN,01 JAN 1993,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1187
68,1267,4:02.36,Adelle TRACEY,27 MAY 1993,JAM,8,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1187
69,1270,4:02.37,Lyudmila VESELKOVA,25 OCT 1950,URS,h,Kiev (URS),22 JUN 1984,1187
70,1270,4:02.37,Judit VARGA,16 APR 1976,HUN,4,"Olympiastadion, München (GER)",11 AUG 2002,1187
71,1270,4:02.37,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,2,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1187
72,1270,4:02.37,Shelby HOULIHAN,08 FEB 1993,USA,1,"Jesuit High School Track, Portland, OR (USA)",30 JUN 2020,1187
73,1274,4:02.38,Zamira ZAYTSEVA,16 FEB 1953,URS,3,Moskva (URS),12 JUN 1982,1186
74,1274,4:02.38,Angela CHALMERS,06 SEP 1963,CAN,3,Stockholm (SWE),12 JUL 1994,1186
75,1274,4:02.38,Lyudmila ROGACHOVA,30 OCT 1966,RUS,3,St. Petersburg (RUS),04 JUL 1996,1186
76,1274,4:02.38,Kristina DA FONSECA-WOLLHEIM,10 FEB 1972,GER,6,Zürich (SUI),12 AUG 1998,1186
77,1278,4:02.39,Lyudmila ROGACHOVA,30 OCT 1966,RUS,1,Moskva (RUS),11 JUN 1992,1186
78,1278,4:02.39,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,4,"Stade Louis II, Monaco (MON)",18 AUG 2000,1186
79,1280,4:02.40,Lyudmila ROGACHOVA,30 OCT 1966,RUS,1,St. Petersburg (RUS),16 JUL 1994,1186
80,1280,4:02.40,Natalya GORELOVA,18 APR 1973,RUS,3,"Commonwealth Stadium, Edmonton (CAN)",07 AUG 2001,1186
81,1280,4:02.40,Oksana ZBROZHEK,12 JAN 1978,RUS,2,"Olympic Stadium, Athina (GRE)",13 JUL 2009,1186
82,1280,4:02.40,Morgan UCENY,10 MAR 1985,USA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1186
83,1280,4:02.4h,Gudaf TSEGAY,23 JUN 1997,ETH,1,Addis Abeba (ETH),16 JAN 2021,1186
84,1280,4:02.40,Heather MACLEAN,31 AUG 1995,USA,5h3,"National Stadium, Tokyo (JPN)",02 AUG 2021,1186
85,1280,4:02.40,Faith KIPYEGON,10 JAN 1994,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021,1186
86,1287,4:02.41,Lyudmila BRAGINA,24 JUL 1943,URS,3sf1,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1186
87,1287,4:02.41,Tatyana SAMOLENKO,12 AUG 1961,URS,3,Moskva (URS),20 JUL 1984,1186
88,1287,4:02.41,Tatyana SAMOLENKO,12 AUG 1961,URS,1,Podolsk (URS),09 SEP 1985,1186
89,1287,4:02.41,Lyubov KREMLYOVA,21 DEC 1961,URS,3,Kiev (URS),02 AUG 1988,1186
90,1287,4:02.41,Regina JACOBS,28 AUG 1963,USA,1,"Eugene, OR (USA)",26 JUN 1999,1186
91,1287,4:02.41,Esther GUERRERO,07 FEB 1990,ESP,4,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1186
92,1287,4:02.41,Gudaf TSEGAY,23 JUN 1997,ETH,6,"Letzigrund, Zürich (SUI)",08 SEP 2022,1186
93,1294,4:02.42,Brigitte KRAUS,12 AUG 1956,FRG,2,Köln (GER),28 AUG 1983,1186
94,1294,4:02.42,Hassiba BOULMERKA,10 JUL 1968,ALG,1,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1186
95,1294,4:02.42,Judit VARGA,16 APR 1976,HUN,5,"Stade Louis II, Monaco (MON)",13 SEP 2003,1186
96,1294,4:02.42,Hellen OBIRI,13 DEC 1989,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1186
97,1294,4:02.42,Abeba AREGAWI,05 JUL 1990,ETH,1,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1186
98,1299,4:02.43,Gabriella DORIO,26 JUN 1957,ITA,2,Udine (ITA),12 JUN 1983,1186
99,1299,4:02.43,Nuria FERNÁNDEZ,16 AUG 1976,ESP,1,Barcelona (ESP),25 JUL 2009,1186
0,1299,4:02.43,Linden HALL,20 JUN 1991,AUS,10,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1186
1,1302,4:02.44,Ravilya AGLETDINOVA,10 FEB 1960,URS,1,Oslo (NOR),16 JUL 1985,1186
2,1302,4:02.44,Doina MELINTE,27 DEC 1956,ROU,3,"Neckarstadion, Stuttgart (GER)",31 AUG 1986,1186
3,1302,4:02.44,Renmei WANG,05 JUL 1970,CHN,7h1,Beijing (CHN),10 SEP 1993,1186
4,1302,4:02.44,Jolanda ČEPLAK,12 SEP 1976,SLO,1,"Eugene, OR (USA)",24 MAY 2003,1186
5,1302,4:02.44,Sarah JAMIESON,24 MAR 1975,AUS,3,"Olympic Stadium, Athina (GRE)",13 JUL 2008,1186
6,1302,4:02.44,Axumawit EMBAYE,18 OCT 1994,ETH,4,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1186
7,1302,4:02.44,Tigist KETEMA,15 SEP 1998,ETH,7,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1186
8,1309,4:02.45,Gunhild HOFFMEISTER,06 JUL 1944,GDR,4sf1,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1186
9,1309,4:02.45,Lyudmila VASILYEVA,20 OCT 1969,RUS,4,Bruxelles (BEL),24 AUG 2001,1186
10,1309,4:02.45,Bouchra BENTHAMI-GHEZIELLE,19 MAY 1979,FRA,3,"Olympiastadion, Helsinki (FIN)",14 AUG 2005,1186
11,1309,4:02.45,Maryam Yusuf JAMAL,16 SEP 1984,BRN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1186
12,1309,4:02.45,Tatyana TOMASHOVA,01 JUL 1975,RUS,2,"Olympic Stadium, Athina (GRE)",17 SEP 2006,1186
13,1309,4:02.45,Gudaf TSEGAY,23 JUN 1997,ETH,1,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1186
14,1315,4:02.46,Natalya GORELOVA,18 APR 1973,RUS,4,"Olympiastadion, Berlin (GER)",06 SEP 2002,1186
15,1315,4:02.46,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,8,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1186
16,1315,4:02.46,Olga YEGOROVA,28 MAR 1972,RUS,5,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1186
17,1318,4:02.47,Doina MELINTE,27 DEC 1956,ROU,1,Zürich (SUI),18 AUG 1982,1186
18,1318,4:02.47,Lyubov GURINA,06 AUG 1957,RUS,4,"Stade Louis II, Monaco (MON)",02 AUG 1994,1186
19,1318,4:02.47,Olga NELYUBOVA,12 JUL 1964,RUS,1,Moskva (RUS),03 AUG 1998,1186
20,1318,4:02.47,Natalya GORELOVA,18 APR 1973,RUS,7,Zürich (SUI),16 AUG 2002,1186
21,1322,4:02.48,Tatyana SAMOLENKO,12 AUG 1961,URS,1,Leningrad (URS),08 JUN 1986,1186
22,1322,4:02.48,Natalya ARTYOMOVA,05 JAN 1963,URS,1,"Stade Louis II, Monaco (MON)",03 AUG 1991,1186
23,1322,4:02.48,Yekaterina PODKOPAYEVA,11 JUN 1952,RUS,4,"Stade Louis II, Monaco (MON)",07 AUG 1993,1186
24,1322,4:02.48,Yelena SOBOLEVA,03 OCT 1982,RUS,4,"Olympiastadion, Helsinki (FIN)",14 AUG 2005,1186
25,1322,4:02.48,Ciara MAGEEAN,12 MAR 1992,IRL,5,"Stade Louis II, Monaco (MON)",09 JUL 2021,1186
26,1327,4:02.49,Natalya BOBOROVA,12 FEB 1959,URS,9,Kiev (URS),24 JUN 1984,1186
27,1327,4:02.49,Mary SLANEY,04 AUG 1958,USA,8,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988,1186
28,1327,4:02.49,Maryam Yusuf JAMAL,16 SEP 1984,BRN,5,"Olympiastadion, Helsinki (FIN)",14 AUG 2005,1186
29,1327,4:02.49,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,3,Cheboksary (RUS),26 JUL 2009,1186
30,1327,4:02.49,Kate GRACE,24 OCT 1988,USA,1,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1186
31,1332,4:02.5h,Svetlana GUSKOVA,19 AUG 1957,URS,3,Kaunas (LTU),12 AUG 1979,1185
32,1332,4:02.5h,Yelena SIPATOVA,07 JUN 1955,URS,5f1,Sochi (URS),23 MAY 1980,1185
33,1332,4:02.5h,Olga DVIRNA,11 FEB 1953,URS,6,Moskva (URS),12 JUN 1980,1185
34,1332,4:02.50,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,6,"Stade Louis II, Monaco (MON)",19 JUL 2013,1185
35,1332,4:02.50,Caster SEMENYA,07 JAN 1991,RSA,1,Paarl (RSA),22 MAR 2018,1185
36,1332,4:02.50,Habitam ALEMU,09 JUL 1997,ETH,6,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1185
37,1338,4:02.51,Regina JACOBS,28 AUG 1963,USA,4,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1185
38,1339,4:02.52,Kelly HOLMES,19 APR 1970,GBR,4,Stockholm (SWE),12 JUL 1994,1185
39,1339,4:02.52,Nataliya TOBIAS,22 NOV 1980,UKR,6,Rieti (ITA),27 AUG 2006,1185
40,1339,4:02.52,Brenda MARTINEZ,08 SEP 1987,USA,7,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1185
41,1342,4:02.53,Natalya ARTYOMOVA,05 JAN 1963,URS,1,Moskva (URS),10 JUN 1990,1185
42,1342,4:02.53,Esther GUERRERO,07 FEB 1990,ESP,6,"Stade Louis II, Monaco (MON)",09 JUL 2021,1185
43,1342,4:02.53,Worknesh MESELE,11 JUN 2001,ETH,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1185
44,1345,4:02.54,Maricica PUICĂ,29 JUL 1950,ROU,1,Lausanne (SUI),10 JUL 1985,1185
45,1345,4:02.54,Hasna BENHASSI,01 JUN 1978,MAR,7,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1185
46,1345,4:02.54,Stephanie TWELL,17 AUG 1989,GBR,3,"Letzigrund, Zürich (SUI)",19 AUG 2010,1185
47,1345,4:02.54,Jenny SIMPSON,23 AUG 1986,USA,3,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1185
48,1349,4:02.55,Ulrike BRUNS,17 NOV 1953,GDR,1,Erfurt (GER),28 MAY 1978,1185
49,1349,4:02.55,Lidiya VOLODINA,21 MAY 1953,URS,4,Moskva (URS),20 JUL 1984,1185
50,1349,4:02.55,Olesya CHUMAKOVA-MIKHEYEVA,23 JUL 1981,RUS,11,Rieti (ITA),28 AUG 2005,1185
51,1349,4:02.55,Maryam Yusuf JAMAL,16 SEP 1984,BRN,2,"Eugene, OR (USA)",28 MAY 2006,1185
52,1349,4:02.55,Adelle TRACEY,27 MAY 1993,GBR,5,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1185
53,1354,4:02.56,Natalya PANTELEYEVA,10 SEP 1983,RUS,1,"Stade Louis II, Monaco (MON)",29 JUL 2008,1185
54,1354,4:02.56,Shannon ROWBURY,19 SEP 1984,USA,5,"Olympiastadion, Berlin (GER)",13 SEP 2020,1185
55,1354,4:02.56,Ciara MAGEEAN,12 MAR 1992,IRL,2,"Olympiastadion, München (GER)",19 AUG 2022,1185
56,1357,4:02.57,Süreyya AYHAN-KOP,06 SEP 1978,TUR,1,"CM, Madrid (ESP)",21 SEP 2002,1185
57,1357,4:02.57,Natalia RODRÍGUEZ,02 JUN 1979,ESP,8,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1185
58,1357,4:02.57,Jenny SIMPSON,23 AUG 1986,USA,,"Olympic Stadium, London (GBR)",09 JUL 2017,1185
59,1360,4:02.58,Olga ZHURAVLYOVA,1956,URS,2,Kiev (URS),27 AUG 1983,1185
60,1360,4:02.58,Christina CAHILL,25 MAR 1957,GBR,2,Moskva (URS),18 AUG 1985,1185
61,1360,4:02.58,Tatyana DOROVSKIKH,12 AUG 1961,URS,2,"National Stadium, Tokyo (JPN)",31 AUG 1991,1185
62,1360,4:02.58,Winny CHEBET,20 DEC 1990,KEN,4,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1185
63,1360,4:02.58,Hanna KLEIN,06 APR 1993,GER,1,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1185
64,1365,4:02.59,Irene JELAGAT,10 DEC 1988,KEN,4,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1185
65,1365,4:02.59,Siham HILALI,02 MAY 1986,MAR,6,Paris (FRA),06 JUL 2012,1185
66,1365,4:02.59,Genzebe DIBABA,08 FEB 1991,ETH,1h3,"National Stadium, Beijing (CHN)",22 AUG 2015,1185
