"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
47,845,2:24:20,Antonina KWAMBAI,01 APR 1992,KEN,5,Siena (ITA),11 APR 2021,1189
48,845,2:24:20,Emma BATES,08 JUL 1992,USA,2,"Chicago, IL (USA)",10 OCT 2021,1189
49,850,2:24:21,Filomena CHEPCHIRCHIR,01 DEC 1981,KEN,3,Frankfurt (GER),30 OCT 2011,1189
50,850,2:24:21,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Osaka (JPN),27 JAN 2013,1189
51,850,2:24:21,Marta MEGRA,30 DEC 1990,ETH,1,Hengshui (CHN),29 SEP 2019,1189
52,850,2:24:21,Birhane DIBABA,11 SEP 1993,ETH,11,London (GBR),03 OCT 2021,1189
53,850,2:24:21,Jackline CHEPNGENO,16 JAN 1993,KEN,2,Istanbul (TUR),07 NOV 2021,1189
54,850,2:24:21,Zinah SENBETA,30 SEP 1998,ETH,6,Amsterdam (NED),16 OCT 2022,1189
55,856,2:24:22,Xiujuan REN,14 SEP 1974,CHN,3,Beijing (CHN),14 OCT 2001,1189
56,856,2:24:22,Rita Jeptoo SITIENEI,15 FEB 1981,KEN,7,"Olympiastadion, Helsinki (FIN)",14 AUG 2005,1189
57,856,2:24:22,Christelle DAUNAY,05 DEC 1974,FRA,2,Paris (FRA),11 APR 2010,1189
58,856,2:24:22,Risa SHIGETOMO,29 AUG 1987,JPN,1,Osaka (JPN),29 JAN 2017,1189
59,856,2:24:22,Rahma TUSA,14 SEP 1993,ETH,2,Mumbai (IND),15 JAN 2023,1189
60,861,2:24:23,Jemima Jelagat SUMGONG,21 DEC 1984,KEN,6,London (GBR),26 APR 2015,1189
61,861,2:24:23,Alemu MEGERTU,12 OCT 1997,ETH,5,London (GBR),04 OCT 2020,1189
62,861,2:24:23,Tigist MEMUYE,26 OCT 1994,ETH,2,Genève (SUI),02 MAY 2021,1189
63,861,2:24:23,Muluhabt TSEGA,11 SEP 1989,ETH,2,København (DEN),15 MAY 2022,1189
64,865,2:24:24,Liliya SHOBUKHOVA,13 NOV 1977,RUS,3,London (GBR),26 APR 2009,1188
65,865,2:24:24,Irina MIKITENKO,23 AUG 1972,GER,6,London (GBR),17 APR 2011,1188
66,865,2:24:24,Mamitu DASKA,16 OCT 1983,ETH,9,Dubai (UAE),27 JAN 2012,1188
67,865,2:24:24,Birhane DIBABA,11 SEP 1993,ETH,3,"Chicago, IL (USA)",11 OCT 2015,1188
68,865,2:24:24,Mulu SEBOKA,25 SEP 1984,ETH,5,Dubai (UAE),22 JAN 2016,1188
69,865,2:24:24,Lucy KARIMI,06 OCT 1986,KEN,3,Genève (SUI),02 MAY 2021,1188
70,871,2:24:25,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,2,Nagoya (JPN),13 MAR 2005,1188
71,871,2:24:25,Constantina DITA-TOMESCU,23 JAN 1970,ROU,5,"Chicago, IL (USA)",22 OCT 2006,1188
72,871,2:24:25,Atsede HABTAMU,26 OCT 1987,ETH,4,Berlin (GER),25 SEP 2011,1188
73,871,2:24:25,Jessica AUGUSTO,08 NOV 1981,POR,6,London (GBR),13 APR 2014,1188
74,871,2:24:25,Kayoko FUKUSHI,25 MAR 1982,JPN,4,"Chicago, IL (USA)",11 OCT 2015,1188
75,871,2:24:25,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,"New York, NY (USA)",01 NOV 2015,1188
76,871,2:24:25,Rebeca CHESIRE,1992,KEN,2,Wien (AUT),23 APR 2017,1188
77,871,2:24:25,Meseret BELETE,16 SEP 1999,ETH,3,Barcelona (ESP),07 NOV 2021,1188
78,871,2:24:25,Agnes KEINO,17 JAN 1988,KEN,2,Wien (AUT),23 APR 2023,1188
79,880,2:24:26,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,London (GBR),13 MAY 1984,1188
80,880,2:24:26,Aberu KEBEDE,12 SEP 1986,ETH,2,Dubai (UAE),22 JAN 2010,1188
81,880,2:24:26,Atsede HABTAMU,26 OCT 1987,ETH,4,Dubai (UAE),21 JAN 2011,1188
82,880,2:24:26,Bizunesh DEBA,08 SEP 1987,ETH,2,"Houston, TX (USA)",13 JAN 2013,1188
83,880,2:24:26,Tiki GELANA,22 OCT 1987,ETH,3,Tokyo (JPN),22 FEB 2015,1188
84,880,2:24:26,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,"New York, NY (USA)",06 NOV 2016,1188
85,880,2:24:26,Ai HOSODA,27 NOV 1995,JPN,4,Nagoya (JPN),13 MAR 2022,1188
86,887,2:24:27,Yuri KANO,27 OCT 1978,JPN,2,Tokyo (JPN),16 NOV 2008,1188
87,887,2:24:27,Hilde KIBET,27 MAR 1981,NED,2,Rotterdam (NED),10 APR 2011,1188
88,887,2:24:27,Agnes Jeruto BARSOSIO,05 AUG 1982,KEN,5,Frankfurt (GER),28 OCT 2012,1188
89,887,2:24:27,Abebech AFEWORK,11 DEC 1990,ETH,2,Amsterdam (NED),16 OCT 2016,1188
90,887,2:24:27,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,2,Rotterdam (NED),09 APR 2017,1188
91,887,2:24:27,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,5,London (GBR),22 APR 2018,1188
92,887,2:24:27,Fancy CHEMUTAI,20 MAR 1995,KEN,10,Valencia (ESP),06 DEC 2020,1188
93,887,2:24:27,Susanna SULLIVAN,13 MAY 1990,USA,10,London (GBR),23 APR 2023,1188
94,895,2:24:28,Remi NAKASATO,24 JUN 1988,JPN,3,Nagoya (JPN),11 MAR 2012,1188
95,895,2:24:28,Melkam GIZAW,17 SEP 1990,ETH,2,Seoul (KOR),20 MAR 2016,1188
96,895,2:24:28,Gutemi Shone IMANA,17 NOV 1991,ETH,1,Sevilla (ESP),17 FEB 2019,1188
97,895,2:24:28,Shuko GENEMO,13 SEP 1995,ETH,7,Toronto (CAN),20 OCT 2019,1188
98,895,2:24:28,Yeshi Kalayu CHEKOLE,12 JUL 1997,ETH,3,Abu Dhabi (UAE),06 DEC 2019,1188
99,900,2:24:29,Elfinesh ALEMU,15 MAR 1975,ETH,5,London (GBR),22 APR 2001,1188
0,900,2:24:29,Remi NAKASATO,24 JUN 1988,JPN,2,Yokohama (JPN),20 FEB 2011,1188
1,900,2:24:29,Bethelhem MOGES,03 MAY 1991,ETH,10,Dubai (UAE),23 JAN 2015,1188
2,900,2:24:29,Kellyn TAYLOR,22 JUL 1986,USA,1,"Duluth, MN (USA)",16 JUN 2018,1188
3,900,2:24:29,Vibian CHEPKURUI,05 JUN 1994,KEN,1,Wien (AUT),12 SEP 2021,1188
4,900,2:24:29,Ayantu KUMELA,14 MAY 1996,ETH,2,Košice (SVK),02 OCT 2022,1188
5,906,2:24:30,Aheza KIROS,16 OCT 1985,ETH,4,Dubai (UAE),25 JAN 2013,1187
6,906,2:24:30,Mare DIBABA,20 OCT 1989,ETH,3,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1187
7,906,2:24:30,Yebrgual MELESE,18 APR 1990,ETH,2,Frankfurt (GER),29 OCT 2017,1187
8,906,2:24:30,Margaret AGAI,10 JUN 1988,KEN,2,Seoul (KOR),18 MAR 2018,1187
9,906,2:24:30,Aberu Mekuria ZENNEBE,24 DEC 1983,ETH,1,Chongqing (CHN),31 MAR 2019,1187
10,906,2:24:30,Purity CHANGWONY,1990,KEN,5,Sevilla (ESP),23 FEB 2020,1187
11,906,2:24:30,Hiwot GEBREKIDAN,11 MAY 1995,ETH,2,Istanbul (TUR),08 NOV 2020,1187
12,906,2:24:30,Meseret ABEBAYAHAU,28 JUN 1998,ETH,1,Riyadh (KSA),11 FEB 2023,1187
13,914,2:24:31,Tigist TUFA,26 JAN 1987,ETH,1,Ottawa (CAN),25 MAY 2014,1187
14,914,2:24:31,Shuko GENEMO,13 SEP 1995,ETH,1,Wien (AUT),10 APR 2016,1187
15,914,2:24:31,Monica JEPKOECH,01 JAN 1983,KEN,3,Seoul (KOR),18 MAR 2018,1187
16,914,2:24:31,Gelete BURKA,23 JAN 1986,ETH,3,Toronto (CAN),16 OCT 2022,1187
17,918,2:24:32,Yunxia QU,25 DEC 1972,CHN,2,Tianjin (CHN),04 APR 1993,1187
18,918,2:24:32,Salina Jebet KOSGEI,16 NOV 1976,KEN,1,Paris (FRA),04 APR 2004,1187
19,918,2:24:32,Merima MOHAMMED,10 JUN 1992,ETH,4,Frankfurt (GER),30 OCT 2011,1187
20,918,2:24:32,Marta MEGRA,30 DEC 1990,ETH,2,Xiamen (CHN),02 JAN 2016,1187
21,918,2:24:32,Mao KIYOTA,12 SEP 1993,JPN,4,Nagoya (JPN),13 MAR 2016,1187
22,918,2:24:32,Sayaka SATO,27 MAY 1994,JPN,2,Nagoya (JPN),14 MAR 2021,1187
23,918,2:24:32,Delvine Relin MERINGOR,01 AUG 1992,KEN,6,Siena (ITA),11 APR 2021,1187
24,925,2:24:33,Tegla LOROUPE,09 MAY 1973,KEN,1,London (GBR),16 APR 2000,1187
25,925,2:24:33,Rie MATSUOKA,09 MAR 1977,JPN,2,Paris (FRA),07 APR 2002,1187
26,925,2:24:33,Nuţa OLARU,28 AUG 1970,ROU,2,"Chicago, IL (USA)",10 OCT 2004,1187
27,925,2:24:33,Tomo MORIMOTO,27 DEC 1983,JPN,1,Wien (AUT),07 MAY 2006,1187
28,925,2:24:33,Koren Jelila YAL,18 JAN 1987,ETH,4,Toronto (CAN),26 SEP 2010,1187
29,925,2:24:33,Jessica AUGUSTO,08 NOV 1981,POR,7,London (GBR),17 APR 2011,1187
30,925,2:24:33,Georgina RONO,19 MAY 1980,KEN,1,Eindhoven (NED),09 OCT 2011,1187
31,925,2:24:33,Valentine KIPKETER,05 JAN 1993,KEN,1,Mumbai (IND),20 JAN 2013,1187
32,925,2:24:33,Meseret Hailu DEBELE,12 SEP 1990,ETH,3,Berlin (GER),27 SEP 2015,1187
33,925,2:24:33,Mao ICHIYAMA,29 MAY 1997,JPN,7,Tokyo (JPN),03 MAR 2019,1187
34,925,2:24:33,Stellah Jepngetich BARSOSIO,12 MAR 1993,KEN,1,Sydney (AUS),15 SEP 2019,1187
35,925,2:24:33,Edith CHELIMO,16 JUL 1986,KEN,4,Berlin (GER),26 SEP 2021,1187
36,925,2:24:33,Helen BEKELE,21 NOV 1994,ETH,9,Tokyo (JPN),06 MAR 2022,1187
37,938,2:24:34,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,2,Osaka (JPN),27 JAN 2002,1187
38,938,2:24:34,Aberu KEBEDE,12 SEP 1986,ETH,8,London (GBR),17 APR 2011,1187
39,938,2:24:34,Philomena CHEYECH,05 JUL 1982,KEN,1,Wien (AUT),14 APR 2013,1187
40,938,2:24:34,Genet YALEW,31 DEC 1992,ETH,3,Praha (CZE),05 MAY 2019,1187
41,942,2:24:35,Katrin DÖRRE-HEINIG,06 OCT 1961,GER,1,Hamburg (GER),25 APR 1999,1187
42,942,2:24:35,Robe GUTA,12 OCT 1986,ETH,1,Hamburg (GER),23 APR 2006,1187
43,942,2:24:35,Caroline ROTICH,13 MAY 1984,KEN,4,Tokyo (JPN),23 FEB 2014,1187
44,942,2:24:35,Betsy SAINA,30 JUN 1988,KEN,8,Frankfurt (GER),28 OCT 2018,1187
45,942,2:24:35,Aberu Mekuria ZENNEBE,24 DEC 1983,ETH,4,Valencia (ESP),02 DEC 2018,1187
46,942,2:24:35,Ayantu KUMELA,14 MAY 1996,ETH,1,Košice (SVK),03 OCT 2021,1187
47,948,2:24:36,Reiko TOSA,11 JUN 1976,JPN,2,Nagoya (JPN),12 MAR 2000,1186
48,949,2:24:37,Siranesh YIRGA,11 SEP 2000,ETH,1,Madrid (ESP),24 APR 2022,1186
49,949,2:24:37,Bone CHELUKE,11 NOV 1998,ETH,3,Košice (SVK),02 OCT 2022,1186
50,951,2:24:38,Kayoko FUKUSHI,25 MAR 1982,JPN,2,"Chicago, IL (USA)",09 OCT 2011,1186
51,951,2:24:38,Philomena CHEYECH,05 JUL 1982,KEN,2,Amsterdam (NED),18 OCT 2015,1186
52,951,2:24:38,Sardana TROFIMOVA,28 MAR 1988,RUS,4,Frankfurt (GER),25 OCT 2015,1186
53,951,2:24:38,Reia IWADE,08 DEC 1994,JPN,5,Nagoya (JPN),13 MAR 2016,1186
54,951,2:24:38,Meskerem ASSEFA,03 OCT 1991,ETH,3,Frankfurt (GER),29 OCT 2017,1186
55,951,2:24:38,Jackline CHEPNGENO,16 JAN 1993,KEN,6,Amsterdam (NED),21 OCT 2018,1186
56,957,2:24:39,Yuanyuan HU,,CHN,4,Beijing (CHN),13 OCT 2002,1186
57,957,2:24:39,Naoko TAKAHASHI,06 MAY 1972,JPN,1,Tokyo (JPN),20 NOV 2005,1186
58,957,2:24:39,Mari OZAKI,16 JUL 1975,JPN,2,Osaka (JPN),28 JAN 2007,1186
59,957,2:24:39,Dire TUNE,19 JUN 1985,ETH,1,"Houston, TX (USA)",13 JAN 2008,1186
60,957,2:24:39,Svetlana ZAKHAROVA,15 SEP 1970,RUS,2,London (GBR),13 APR 2008,1186
61,957,2:24:39,Askale Magarsa TAFA,27 SEP 1984,ETH,3,London (GBR),25 APR 2010,1186
62,963,2:24:40,Helena Loshanyang KIROP,09 SEP 1976,KEN,1,Roma (ITA),17 MAR 2013,1186
63,963,2:24:40,Mulu SEBOKA,25 SEP 1984,ETH,5,"Chicago, IL (USA)",11 OCT 2015,1186
64,963,2:24:40,Helah Jelagat KIPROP,07 APR 1985,KEN,2,Frankfurt (GER),30 OCT 2022,1186
65,966,2:24:41,Yanyan DAI,08 JAN 1980,CHN,4,Beijing (CHN),14 OCT 2001,1186
66,966,2:24:41,Ruti AGA,16 JAN 1994,ETH,3,Berlin (GER),25 SEP 2016,1186
67,966,2:24:41,Dibabe KUMA,14 SEP 1996,ETH,1,Hamburg (GER),28 APR 2019,1186
68,966,2:24:41,Yukari ABE,29 NOV 1991,JPN,3,Osaka (JPN),31 JAN 2021,1186
69,970,2:24:42,Linli ZHANG,06 MAR 1973,CHN,3,Tianjin (CHN),04 APR 1993,1185
70,970,2:24:42,Shujing ZHANG,13 SEP 1978,CHN,5,Beijing (CHN),14 OCT 2001,1185
71,970,2:24:42,Atsede BAYISA,16 APR 1987,ETH,1,Paris (FRA),05 APR 2009,1185
72,970,2:24:42,Mai ITO,23 MAY 1984,JPN,3,Nagoya (JPN),08 MAR 2015,1185
73,970,2:24:42,Worknesh ALEMU,19 MAR 1990,ETH,6,Amsterdam (NED),20 OCT 2019,1185
74,970,2:24:42,Caroline ROTICH,13 MAY 1984,KEN,5,Frankfurt (GER),27 OCT 2019,1185
75,970,2:24:42,Maeregu HAYELOM,20 MAY 1999,ETH,2,Košice (SVK),03 OCT 2021,1185
76,970,2:24:42,Molly SEIDEL,12 JUL 1994,USA,4,"New York, NY (USA)",07 NOV 2021,1185
77,970,2:24:42,Alemtsehay ASEFA,11 SEP 1998,ETH,3,Enschede (NED),24 APR 2022,1185
78,970,2:24:42,Meseret ABEBAYAHAU,28 JUN 1998,ETH,1,Xiamen (CHN),02 APR 2023,1185
79,980,2:24:43,Yuri KANO,27 OCT 1978,JPN,3,Osaka (JPN),28 JAN 2007,1185
80,980,2:24:43,Agnes KIPROP,14 JAN 1980,KEN,2,Paris (FRA),10 APR 2011,1185
81,980,2:24:43,Yukiko AKABA,18 OCT 1979,JPN,3,London (GBR),21 APR 2013,1185
82,980,2:24:43,Shure DEMISE,21 JAN 1996,ETH,5,Berlin (GER),26 SEP 2021,1185
83,980,2:24:43,Lindsay FLANAGAN,24 JAN 1991,USA,1,Gold Coast (AUS),03 JUL 2022,1185
84,980,2:24:43,Zenebu FIKADU,14 SEP 1999,ETH,5,Barcelona (ESP),19 MAR 2023,1185
85,986,2:24:44,Sultan HAYDAR,23 MAY 1987,TUR,11,Dubai (UAE),23 JAN 2015,1185
86,986,2:24:44,Visiline JEPKESHO,30 DEC 1989,KEN,3,Paris (FRA),12 APR 2015,1185
87,986,2:24:44,Madaí PÉREZ,02 FEB 1980,MEX,4,"Chicago, IL (USA)",08 OCT 2017,1185
88,986,2:24:44,Kuftu TAHIR,13 OCT 1995,ETH,1,Barcelona (ESP),10 MAR 2019,1185
89,990,2:24:45,Joyce CHEPCHUMBA,06 NOV 1970,KEN,3,"Olympic Stadium, Sydney (AUS)",24 SEP 2000,1185
90,990,2:24:45,Brigid KOSGEI,20 FEB 1994,KEN,2,Lisboa (POR),02 OCT 2016,1185
91,990,2:24:45,Ayantu ABDI,01 MAR 1992,ETH,3,Istanbul (TUR),07 NOV 2021,1185
92,993,2:24:46,Madina BIKTAGIROVA,20 SEP 1964,RUS,2,Berlin (GER),28 SEP 1997,1185
93,993,2:24:46,Lidia ŞIMON,04 SEP 1973,ROU,2,London (GBR),16 APR 2000,1185
94,993,2:24:46,Lornah KIPLAGAT,01 MAY 1974,NED,5,London (GBR),22 APR 2007,1185
95,993,2:24:46,Lucy KARIMI,06 OCT 1986,KEN,1,Praha (CZE),08 MAY 2016,1185
96,997,2:24:47,Elfinesh ALEMU,15 MAR 1975,ETH,4,Osaka (JPN),30 JAN 2000,1185
97,997,2:24:47,Reiko TOSA,11 JUN 1976,JPN,2,Tokyo (JPN),19 NOV 2000,1185
98,997,2:24:47,Elfinesh ALEMU,15 MAR 1975,ETH,1,Tokyo (JPN),16 NOV 2003,1185
99,997,2:24:47,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,2,Nagoya (JPN),14 MAR 2004,1185
0,997,2:24:47,Atsede HABTAMU,26 OCT 1987,ETH,1,Berlin (GER),20 SEP 2009,1185
1,997,2:24:47,Tirfi TSEGAYE,25 NOV 1984,ETH,4,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1185
2,997,2:24:47,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,4,"Chicago, IL (USA)",09 OCT 2016,1185
3,997,2:24:47,Letebrhan Haylay GEBRESLASEA,29 OCT 1990,ETH,1,Dongying (CHN),05 MAY 2018,1185
4,997,2:24:47,Salomé ROCHA,25 APR 1990,POR,8,London (GBR),28 APR 2019,1185
5,997,2:24:47,Bruktayit ESHETU,29 SEP 1990,ETH,2,"Houston, TX (USA)",19 JAN 2020,1185
6,997,2:24:47,Sayaka SATO,27 MAY 1994,JPN,6,Osaka (JPN),30 JAN 2022,1185
7,997,2:24:47,Tsegaye MELESECH,1994,ETH,4,Milano (ITA),03 APR 2022,1185
8,1009,2:24:48,Xiaolin ZHU,20 FEB 1984,CHN,5,"Olympic Stadium, London (GBR)",05 AUG 2012,1184
9,1009,2:24:48,Volha MAZURONAK,14 APR 1989,BLR,5,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1184
10,1009,2:24:48,Valary JEMELI,08 JUN 1991,KEN,1,Valencia (ESP),20 NOV 2016,1184
11,1009,2:24:48,Celestine CHEPCHIRCHIR,18 DEC 1995,KEN,3,Seoul (KOR),17 MAR 2019,1184
12,1009,2:24:48,Bedatu HIRPA,28 APR 1999,ETH,7,Dubai (UAE),12 FEB 2023,1184
13,1009,2:24:48,Waganesh MEKASHA,16 JAN 1992,ETH,1,Ottawa (CAN),28 MAY 2023,1184
14,1015,2:24:49,Sara MOREIRA,17 OCT 1985,POR,2,Praha (CZE),03 MAY 2015,1184
15,1015,2:24:49,Yebrgual MELESE,18 APR 1990,ETH,5,"Chicago, IL (USA)",09 OCT 2016,1184
16,1015,2:24:49,Ruth CHEBITOK,26 DEC 1990,KEN,1,Gold Coast (AUS),01 JUL 2018,1184
17,1015,2:24:49,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,6,Paris (FRA),02 APR 2023,1184
18,1019,2:24:50,Malindi ELMORE,13 MAR 1980,CAN,3,"Houston, TX (USA)",19 JAN 2020,1184
19,1019,2:24:50,Yenenesh TILAHUN DINKESA,22 SEP 1994,ETH,6,Milano (ITA),16 MAY 2021,1184
20,1019,2:24:50,Tseginesh MEKONNIN,11 SEP 1992,ETH,1,Málaga (ESP),12 DEC 2021,1184
21,1019,2:24:50,Gadise MULU,14 NOV 1997,ETH,3,Wien (AUT),23 APR 2023,1184
22,1023,2:24:51,Irina MIKITENKO,23 AUG 1972,GER,2,Berlin (GER),30 SEP 2007,1184
23,1023,2:24:51,Tirfi TSEGAYE,25 NOV 1984,ETH,3,Paris (FRA),11 APR 2010,1184
24,1023,2:24:51,Gladys CHESIR,20 FEB 1993,KEN,2,Amsterdam (NED),15 OCT 2017,1184
25,1023,2:24:51,Bruktayit ESHETU,29 SEP 1990,ETH,1,"Houston, TX (USA)",14 JAN 2018,1184
26,1023,2:24:51,Shitaye ESHETE,21 MAY 1990,BRN,1,Hamburg (GER),29 APR 2018,1184
27,1023,2:24:51,Amane Beriso SHANKULE,13 OCT 1991,ETH,1,Mumbai (IND),19 JAN 2020,1184
28,1023,2:24:51,Bekelech GUDETA,11 OCT 1997,ETH,4,Barcelona (ESP),07 NOV 2021,1184
29,1030,2:24:52,Joan BENOIT-SAMUELSON,16 MAY 1957,USA,1,"Memorial Coliseum, Los Angeles, CA (USA)",05 AUG 1984,1184
30,1030,2:24:52,Li-rong ZHANG,03 MAR 1973,CHN,4,Tianjin (CHN),04 APR 1993,1184
31,1030,2:24:52,Mao UESUGI,16 AUG 1995,JPN,4,Osaka (JPN),31 JAN 2021,1184
32,1030,2:24:52,Letebrhan Haylay GEBRESLASEA,29 OCT 1990,ETH,3,Mumbai (IND),15 JAN 2023,1184
33,1034,2:24:53,Jeļena PROKOPČUKA,21 SEP 1976,LAT,3,"Chicago, IL (USA)",12 OCT 2003,1184
34,1034,2:24:53,Irina MIKITENKO,23 AUG 1972,GER,7,London (GBR),22 APR 2012,1184
35,1034,2:24:53,Abeba-Tekulu GEBREMESKEL,1989,ETH,2,Sevilla (ESP),17 FEB 2019,1184
36,1034,2:24:53,Sentayehu LEWETEGN,09 MAY 1996,ETH,7,Milano (ITA),16 MAY 2021,1184
37,1034,2:24:53,Citlali CRISTIAN MOSCOTE,15 APR 1995,MEX,4,Sevilla (ESP),19 FEB 2023,1184
38,1039,2:24:54,Grete WAITZ,01 OCT 1953,NOR,1,London (GBR),20 APR 1986,1183
39,1039,2:24:54,Elfinesh ALEMU,15 MAR 1975,ETH,2,"Chicago, IL (USA)",07 OCT 2001,1183
40,1039,2:24:54,Ryoko KITAJIMA-EDA,12 JUN 1976,JPN,3,Nagoya (JPN),13 MAR 2005,1183
41,1039,2:24:54,Helena Loshanyang KIROP,09 SEP 1976,KEN,3,Dubai (UAE),22 JAN 2010,1183
42,1039,2:24:54,Irina MIKITENKO,23 AUG 1972,GER,3,Berlin (GER),29 SEP 2013,1183
43,1039,2:24:54,Meseret BELETE,16 SEP 1999,ETH,4,"Houston, TX (USA)",19 JAN 2020,1183
44,1039,2:24:54,Dorcas Jepchirchir TUITOEK,31 JAN 1998,KEN,8,Valencia (ESP),05 DEC 2021,1183
45,1039,2:24:54,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,3,Praha (CZE),07 MAY 2023,1183
46,1047,2:24:55,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,"Boston, MA (USA)",21 APR 1986,1183
47,1047,2:24:55,Elfinesh ALEMU,15 MAR 1975,ETH,1,Nagano (JPN),09 APR 2000,1183
48,1047,2:24:55,Yukiko AKABA,18 OCT 1979,JPN,4,London (GBR),25 APR 2010,1183
49,1047,2:24:55,Eyerusalem KUMA,07 SEP 1981,ETH,2,Amsterdam (NED),16 OCT 2011,1183
50,1047,2:24:55,Zinash MEKONNEN,11 SEP 1996,ETH,10,Valencia (ESP),01 DEC 2019,1183
51,1052,2:24:56,Elfinesh ALEMU,15 MAR 1975,ETH,8,London (GBR),13 APR 2003,1183
52,1052,2:24:56,Filomena CHEPCHIRCHIR,01 DEC 1981,KEN,4,Berlin (GER),30 SEP 2012,1183
53,1052,2:24:56,Bekelech GUDETA,11 OCT 1997,ETH,8,Dubai (UAE),12 FEB 2023,1183
54,1055,2:24:57,Joyce CHEPCHUMBA,06 NOV 1970,KEN,3,London (GBR),16 APR 2000,1183
55,1055,2:24:57,Azusa NOJIRI,06 JUN 1982,JPN,2,Osaka (JPN),29 JAN 2012,1183
56,1055,2:24:57,Alemitu Abera BEGNA,1986,ETH,1,Daegu (KOR),08 APR 2012,1183
57,1055,2:24:57,Belaynesh OLJIRA,26 JUN 1990,ETH,2,"Houston, TX (USA)",14 JAN 2018,1183
58,1055,2:24:57,Helen BEKELE,21 NOV 1994,ETH,1,Belp (SUI),03 APR 2021,1183
59,1060,2:24:58,Bezunesh BEKELE,29 JAN 1983,ETH,2,Berlin (GER),26 SEP 2010,1183
60,1060,2:24:58,Fancy CHEMUTAI,20 MAR 1995,KEN,6,Berlin (GER),26 SEP 2021,1183
61,1060,2:24:58,Azmera GEBRU,31 OCT 1995,ETH,6,Barcelona (ESP),19 MAR 2023,1183
62,1063,2:24:59,Banuelia KATESIGWA,14 NOV 1977,TAN,1,Tokyo (JPN),17 NOV 2002,1183
63,1063,2:24:59,Margaret OKAYO,30 MAY 1976,KEN,1,Milano (ITA),01 DEC 2002,1183
64,1063,2:24:59,Jessica AUGUSTO,08 NOV 1981,POR,8,London (GBR),22 APR 2012,1183
65,1063,2:24:59,Ashete BEKERE,17 APR 1988,ETH,3,Frankfurt (GER),26 OCT 2014,1183
66,1063,2:24:59,Agnes Jeruto BARSOSIO,05 AUG 1982,KEN,3,Seoul (KOR),20 MAR 2016,1183
67,1063,2:24:59,Jackline CHEPNGENO,16 JAN 1993,KEN,6,Paris (FRA),03 APR 2022,1183
68,1063,2:24:59,Aberash FAYESA,1995,ETH,2,Riyadh (KSA),11 FEB 2023,1183
69,1070,2:25:00,Chunxiu ZHOU,15 NOV 1978,CHN,1,Guangzhou (CHN),27 NOV 2010,1182
70,1070,2:25:00,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,2,Praha (CZE),08 MAY 2016,1182
71,1070,2:25:00,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,3,Amsterdam (NED),16 OCT 2016,1182
72,1070,2:25:00,Stellah Jepngetich BARSOSIO,12 MAR 1993,KEN,9,Frankfurt (GER),28 OCT 2018,1182
73,1070,2:25:00,Dinknesh Mekash TEFERA,11 SEP 1985,ETH,3,Košice (SVK),03 OCT 2021,1182
74,1070,2:25:00,Ayantu KUMELA,14 MAY 1996,ETH,2,Barcelona (ESP),08 MAY 2022,1182
75,1076,2:25:01,Svetlana ZAKHAROVA,15 SEP 1970,RUS,3,"Chicago, IL (USA)",10 OCT 2004,1182
76,1076,2:25:01,Helena Loshanyang KIROP,09 SEP 1976,KEN,3,Berlin (GER),28 SEP 2008,1182
77,1076,2:25:01,Chunxiu ZHOU,15 NOV 1978,CHN,2,Seoul (KOR),21 MAR 2010,1182
78,1076,2:25:01,Tatyana PETROVA,08 APR 1983,RUS,5,Berlin (GER),25 SEP 2011,1182
79,1076,2:25:01,Belaynesh OLJIRA,26 JUN 1990,ETH,5,Dubai (UAE),25 JAN 2013,1182
80,1076,2:25:01,Mulu SEBOKA,25 SEP 1984,ETH,1,Dubai (UAE),24 JAN 2014,1182
81,1076,2:25:01,Prisca JEPTOO,24 JUN 1984,KEN,7,London (GBR),26 APR 2015,1182
82,1076,2:25:01,Tadelech BEKELE,11 APR 1991,ETH,4,Berlin (GER),27 SEP 2015,1182
83,1076,2:25:01,Letebrhan Haylay GEBRESLASEA,29 OCT 1990,ETH,1,Dongying (CHN),07 MAY 2017,1182
84,1076,2:25:01,Mulu SEBOKA,25 SEP 1984,ETH,4,Seoul (KOR),18 MAR 2018,1182
85,1076,2:25:01,Dakotah LINDWURM,01 MAY 1995,USA,1,"Duluth, MN (USA)",18 JUN 2022,1182
