"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
52,1345,12.66,0.5,Kendra HARRISON,18 SEP 1992,USA,1h2,Toronto (CAN),10 AUG 2018,1196
53,1345,12.66,0.1,Brianna MCNEAL,18 AUG 1991,USA,2,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1196
54,1345,12.66,0.9,Danielle WILLIAMS,14 SEP 1992,JAM,1,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1196
55,1345,12.66,0.6,Tonea MARSHALL,17 DEC 1998,USA,3,"Austin, TX (USA)",08 JUN 2019,1196
56,1345,12.66,0.8,Sharika NELVIS,10 MAY 1990,USA,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1196
57,1345,12.66,2.0,Megan TAPPER,18 MAR 1994,JAM,1f2,Padova (ITA),16 JUL 2019,1196
58,1345,12.66,0.8,Megan TAPPER,18 MAR 1994,JAM,4,"Olympic Stadium, London (GBR)",20 JUL 2019,1196
59,1345,12.66,-1.2,Sharika NELVIS,10 MAY 1990,USA,4,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1203
60,1345,12.66,-0.2,Kendra HARRISON,18 SEP 1992,USA,2,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,1197
61,1345,12.66,0.3,Nadine VISSER,09 FEB 1995,NED,6,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1196
62,1345,12.66,1.0,Danielle WILLIAMS,14 SEP 1992,JAM,2h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1196
63,1345,12.66,1.0,Payton CHADWICK,29 NOV 1995,USA,3h3,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1196
64,1345,12.66,0.8,Payton CHADWICK,29 NOV 1995,USA,6,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1196
65,1345,12.66,-0.8,Devynne CHARLTON,26 NOV 1995,BAH,2sf1,"National Stadium, Tokyo (JPN)",01 AUG 2021,1200
66,1345,12.66,1.7,Megan TAPPER,18 MAR 1994,JAM,3,"Stade Charléty, Paris (FRA)",28 AUG 2021,1196
67,1345,12.66,1.2,Paula SALMON,1998,USA,1,"Marcus T. Johnson Track, Greensboro, NC (USA)",23 APR 2022,1196
68,1345,12.66,-0.7,Tonea MARSHALL,17 DEC 1998,USA,3,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1200
69,1345,12.66,-0.2,Jasmine JONES,30 NOV 2001,USA,2,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,1197
70,1345,12.66,2.0,Chanel BRISSETT,10 AUG 1999,USA,4,"Icahn Stadium, New York, NY (USA)",12 JUN 2022,1196
71,1345,12.66,0.6,Danielle WILLIAMS,14 SEP 1992,JAM,3,"National Stadium, Kingston (JAM)",26 JUN 2022,1196
72,1345,12.66,0.7,Cindy SEMBER,05 AUG 1994,GBR,2,"Marietta, GA (USA)",02 JUL 2022,1196
73,1345,12.66,0.9,Michelle JENNEKE,23 JUN 1993,AUS,5sf1,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1196
74,1345,12.66,0.3,Nadine VISSER,09 FEB 1995,NED,3sf3,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1196
75,1345,12.66,0.3,Pia SKRZYSZOWSKA,20 APR 2001,POL,1sf2,"Olympiastadion, München (GER)",21 AUG 2022,1196
76,1345,12.66,0.1,Devynne CHARLTON,26 NOV 1995,BAH,6,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1196
77,1345,12.66,-0.3,Megan TAPPER,18 MAR 1994,JAM,3,"Olympiastadion, Berlin (GER)",04 SEP 2022,1197
78,1345,12.66,-0.3,Devynne CHARLTON,26 NOV 1995,BAH,5,"Letzigrund, Zürich (SUI)",08 SEP 2022,1197
79,1345,12.66,-1.1,Tia JONES,08 SEP 2000,USA,1f1,"Geroge C. Griffin Track, Atlanta, GA (USA)",21 APR 2023,1202
80,1345,12.66,1.1,Alaysha JOHNSON,20 JUL 1996,USA,2,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1196
81,1482,12.67,0.6,Tatyana ANISIMOVA,19 OCT 1949,URS,2,"Stadion Evžena Rošického, Praha (TCH)",02 SEP 1978,1195
82,1482,12.67,0.0,Grażyna RABSZTYN,20 SEP 1952,POL,1,"Olympic Stadium, Montréal (CAN)",25 AUG 1979,1195
83,1482,12.67,-1.2,Bettine JAHN,03 AUG 1958,GDR,1,Karl Marx Stadt (GDR),25 MAY 1980,1202
84,1482,12.67,1.3,Vera KOMISOVA,11 JUN 1953,URS,1h1,"Lenin Stadium, Moskva (URS)",27 JUL 1980,1195
85,1482,12.67,1.3,Grażyna RABSZTYN,20 SEP 1952,POL,1,Łódź (POL),30 AUG 1980,1195
86,1482,12.67,0.5,Yordanka DONKOVA,28 SEP 1961,BUL,1,Sofia (BUL),17 JUN 1982,1195
87,1482,12.67,0.8,Sabine PAETZ,16 OCT 1957,GDR,1h1,Praha (TCH),16 AUG 1984,1195
88,1482,12.67,0.8,Yordanka DONKOVA,28 SEP 1961,BUL,2h1,Praha (TCH),16 AUG 1984,1195
89,1482,12.67,0.3,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,Neubrandenburg (GDR),06 JUN 1986,1195
90,1482,12.67,-0.8,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,Dresden (GER),03 JUL 1986,1199
91,1482,12.67,0.2,Ginka ZAGORCHEVA,12 APR 1958,BUL,1h1,Moskva (URS),08 JUL 1986,1195
92,1482,12.67,-0.6,Ginka ZAGORCHEVA,12 APR 1958,BUL,2,Sofia (BUL),13 AUG 1986,1198
93,1482,12.67,0.1,Gloria SIEBERT,13 JAN 1964,GDR,2,Potsdam (GDR),05 JUN 1987,1195
94,1482,12.67,0.4,Ginka ZAGORCHEVA,12 APR 1958,BUL,1,Stara Zagora (BUL),01 AUG 1987,1195
95,1482,12.67,-0.2,Ginka ZAGORCHEVA,12 APR 1958,BUL,1,Monaco (MON),19 SEP 1987,1196
96,1482,12.67,0.2,Yordanka DONKOVA,28 SEP 1961,BUL,1,Nice (FRA),10 JUL 1988,1195
97,1482,12.67,-1.0,Gloria SIEBERT,13 JAN 1964,GDR,1,Potsdam (GDR),08 SEP 1988,1201
98,1482,12.67,1.9,Mihaela POGACEAN,27 JAN 1958,ROU,1,Dijon (FRA),24 JUN 1990,1195
99,1482,12.67,1.7,Monique ÉWANJÉ-ÉPÉE,11 JUL 1967,FRA,1,Reims (FRA),03 JUL 1991,1195
0,1482,12.67,0.3,Gail DEVERS,19 NOV 1966,USA,1sf1,"New Orleans, LA (USA)",27 JUN 1992,1195
1,1482,12.67,0.2,Yordanka DONKOVA,28 SEP 1961,BUL,1,Plovdiv (BUL),18 JUL 1992,1195
2,1482,12.67,-0.3,Gail DEVERS,19 NOV 1966,USA,1sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,1196
3,1482,12.67,0.2,Lynda TOLBERT-GOODE,03 OCT 1967,USA,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",20 AUG 1993,1195
4,1482,12.67,0.9,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,1,Köln (GER),21 AUG 1994,1195
5,1482,12.67,0.1,Gail DEVERS,19 NOV 1966,USA,1sf1,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1195
6,1482,12.67,0.6,Lyudmila NAROZHILENKO,21 APR 1964,RUS,1,Stockholm (SWE),08 JUL 1996,1195
7,1482,12.67,-0.4,Lyudmila NAROZHILENKO,21 APR 1964,RUS,1,Nice (FRA),10 JUL 1996,1197
8,1482,12.67,1.4,Aliuska LÓPEZ,29 AUG 1969,CUB,2qf2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1195
9,1482,12.67,-0.9,Ludmila ENGQUIST,21 APR 1964,SWE,1,Sierra Nevada (ESP),09 JUL 1997,1200
10,1482,12.67,1.5,Patricia GIRARD,08 APR 1968,FRA,2h2,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1195
11,1482,12.67,-1.1,Michelle FREEMAN,05 MAY 1969,JAM,1,Zürich (SUI),13 AUG 1997,1201
12,1482,12.67,0.8,Melissa MORRISON-HOWARD,09 JUL 1971,USA,1,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1195
13,1482,12.67,1.0,Angie VAUGHN,04 NOV 1976,USA,2,Stockholm (SWE),05 AUG 1998,1195
14,1482,12.67,1.4,Keturah Katie ANDERSON,09 JAN 1968,CAN,3h1,Zürich (SUI),12 AUG 1998,1195
15,1482,12.67,0.9,Olga SHISHIGINA,23 DEC 1968,KAZ,,Lisboa (POR),19 JUN 1999,1195
16,1482,12.67,0.8,Melissa MORRISON-HOWARD,09 JUL 1971,USA,3f1,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1195
17,1482,12.67,0.6,Melissa MORRISON-HOWARD,09 JUL 1971,USA,3,"Stade Louis II, Monaco (MON)",04 AUG 1999,1195
18,1482,12.67,0.6,Ludmila ENGQUIST,21 APR 1964,SWE,4,"Stade Louis II, Monaco (MON)",04 AUG 1999,1195
19,1482,12.67,0.3,Melissa MORRISON-HOWARD,09 JUL 1971,USA,2,Köln (GER),08 AUG 1999,1195
20,1482,12.67,1.1,Glory ALOZIE,30 DEC 1977,NGR,1h4,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1195
21,1482,12.67,1.3,Joanna HAYES,23 DEC 1976,USA,sf,"Sacramento, CA (USA)",23 JUL 2000,1195
22,1482,12.67,-0.2,Melissa MORRISON-HOWARD,09 JUL 1971,USA,2,"Olympiastadion, Berlin (GER)",01 SEP 2000,1196
23,1482,12.67,1.3,Olga SHISHIGINA,23 DEC 1968,KAZ,1,Almaty (KAZ),03 JUN 2001,1195
24,1482,12.67,-0.8,Jenny ADAMS,08 JUL 1978,USA,2sf1,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,1199
25,1482,12.67,-0.3,Linda FERGA-KHODADIN,24 DEC 1976,FRA,2sf2,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,1196
26,1482,12.67,1.5,Miesha MCKELVY-JONES,26 JUL 1976,USA,2h1,"Palo Alto, CA (USA)",22 JUN 2002,1195
27,1482,12.67,1.3,Glory ALOZIE,30 DEC 1977,ESP,1,Sevilla (ESP),23 JUN 2002,1195
28,1482,12.67,0.6,Miesha MCKELVY-JONES,26 JUL 1976,USA,2sf2,"Palo Alto, CA (USA)",22 JUN 2003,1195
29,1482,12.67,1.1,Jenny ADAMS,08 JUL 1978,USA,4f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1195
30,1482,12.67,-0.3,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,1,Santo Domingo (DOM),09 AUG 2003,1196
31,1482,12.67,-0.5,Perdita FELICIEN,29 AUG 1980,CAN,1f2,Zürich (SUI),15 AUG 2003,1198
32,1482,12.67,-0.5,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,1h2,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1198
33,1482,12.67,-0.2,Miesha MCKELVY-JONES,26 JUL 1976,USA,3,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,1196
34,1482,12.67,1.4,Jenny ADAMS,08 JUL 1978,USA,1,"Palo Alto, CA (USA)",31 MAY 2004,1195
35,1482,12.67,-1.9,Perdita FELICIEN,29 AUG 1980,CAN,1,Ostrava (CZE),08 JUN 2004,1206
36,1482,12.67,0.3,Joanna HAYES,23 DEC 1976,USA,1h1,"Sacramento, CA (USA)",17 JUL 2004,1195
37,1482,12.67,-1.0,Melissa MORRISON-HOWARD,09 JUL 1971,USA,1sf2,"Sacramento, CA (USA)",18 JUL 2004,1201
38,1482,12.67,0.6,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,2,Stockholm (SWE),27 JUL 2004,1195
39,1482,12.67,0.4,Irina SHEVCHENKO,02 SEP 1975,RUS,1,Tula (RUS),30 JUL 2004,1195
40,1482,12.67,0.0,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,4f1,Zürich (SUI),06 AUG 2004,1195
41,1482,12.67,1.7,Susanna KALLUR,16 FEB 1981,SWE,7sf1,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1195
42,1482,12.67,1.9,Irina SHEVCHENKO,02 SEP 1975,RUS,6sf2,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1195
43,1482,12.67,1.5,Perdita FELICIEN,29 AUG 1980,CAN,1,Kingston (JAM),07 MAY 2005,1195
44,1482,12.67,1.1,Vonette DIXON,26 NOV 1975,JAM,3,Kingston (JAM),26 JUN 2005,1195
45,1482,12.67,0.0,Anjanette KIRKLAND,24 FEB 1974,USA,1,Zagreb (CRO),11 JUL 2005,1195
46,1482,12.67,-0.4,Michelle PERRY,01 MAY 1979,USA,3,"Indianapolis, IN (USA)",24 JUN 2006,1197
47,1482,12.67,0.7,Adrianna LAMALLE,27 SEP 1982,FRA,1,Nancy (FRA),22 JUL 2006,1195
48,1482,12.67,-0.6,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,1,"Olympic Stadium, Athina (GRE)",17 SEP 2006,1198
49,1482,12.67,0.5,Josephine ONYIA,15 JUL 1986,ESP,2,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1195
50,1482,12.67,1.4,Dawn HARPER-NELSON,13 MAY 1984,USA,1,"Wattenscheid, Bochum (GER)",12 AUG 2007,1195
51,1482,12.67,0.5,Delloreen ENNIS,05 MAR 1975,JAM,3sf1,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1195
52,1482,12.67,-0.1,Virginia CRAWFORD,07 SEP 1983,USA,4sf2,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1195
53,1482,12.67,0.9,Michelle PERRY,01 MAY 1979,USA,2,"Olympiastadion, Berlin (GER)",16 SEP 2007,1195
54,1482,12.67,-0.5,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,4,"Crystal Palace, London (GBR)",26 JUL 2008,1198
55,1482,12.67,0.1,Joanna HAYES,23 DEC 1976,USA,3,"Stade Louis II, Monaco (MON)",29 JUL 2008,1195
56,1482,12.67,0.2,Delloreen ENNIS,05 MAR 1975,JAM,2sf1,"National Stadium, Beijing (CHN)",18 AUG 2008,1195
57,1482,12.67,-0.5,Lolo JONES,05 AUG 1982,USA,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1198
58,1482,12.67,0.3,Dawn HARPER-NELSON,13 MAY 1984,USA,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008,1195
59,1482,12.67,0.4,Delloreen ENNIS,05 MAR 1975,JAM,2,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1195
60,1482,12.67,0.1,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,1h5,"Olympiastadion, Berlin (GER)",18 AUG 2009,1195
61,1482,12.67,0.2,Derval O'ROURKE,28 MAY 1981,IRL,4,"Olympiastadion, Berlin (GER)",19 AUG 2009,1195
62,1482,12.67,-0.4,Dawn HARPER-NELSON,13 MAY 1984,USA,1,Zagreb (CRO),31 AUG 2009,1197
63,1482,12.67,-0.2,Priscilla SCHLIEP,26 AUG 1982,CAN,2,Dubnica nad Váhom (SVK),06 SEP 2009,1196
64,1482,12.67,2.0,Priscilla SCHLIEP,26 AUG 1982,CAN,4,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1195
65,1482,12.67,1.8,Queen HARRISON,10 SEP 1988,USA,1,"Eugene, OR (USA)",12 JUN 2010,1195
66,1482,12.67,-0.1,Damu CHERRY-MITCHELL,29 NOV 1977,USA,1,Heusden-Zolder (BEL),10 JUL 2010,1195
67,1482,12.67,0.9,Sally PEARSON,19 SEP 1986,AUS,1,New Delhi (IND),11 OCT 2010,1195
68,1482,12.67,1.3,Lolo JONES,05 AUG 1982,USA,3,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1195
69,1482,12.67,-0.4,Danielle CARRUTHERS,22 DEC 1979,USA,2,"Crystal Palace, London (GBR)",06 AUG 2011,1197
70,1482,12.67,-0.1,Kellie WELLS,16 JUL 1982,USA,2,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1195
71,1482,12.67,1.9,Virginia CRAWFORD,07 SEP 1983,USA,2h2,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1195
72,1482,12.67,1.9,Nia ALI,23 OCT 1988,USA,3h2,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1195
73,1482,12.67,0.9,Sally PEARSON,19 SEP 1986,AUS,1,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1195
74,1482,12.67,-0.5,Kellie WELLS,16 JUL 1982,USA,2,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1198
75,1482,12.67,1.5,Yvette LEWIS,16 MAR 1985,USA,1,Lahti (FIN),17 JUL 2013,1195
76,1482,12.67,1.7,Sally PEARSON,19 SEP 1986,AUS,1,Gateshead (GBR),14 SEP 2013,1195
77,1482,12.67,-0.1,Sally PEARSON,19 SEP 1986,AUS,1,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1195
78,1482,12.67,1.9,Tiffany PORTER,13 NOV 1987,GBR,1h1,"Clermont, FL (USA)",18 APR 2015,1195
79,1482,12.67,0.3,Sharika NELVIS,10 MAY 1990,USA,1,Dessau (GER),29 MAY 2015,1195
80,1482,12.67,-1.2,Tiffany PORTER,13 NOV 1987,GBR,4,"Olympic Stadium, London (GBR)",24 JUL 2015,1202
81,1482,12.67,-0.4,Brianna MCNEAL,18 AUG 1991,USA,1h4,"National Stadium, Beijing (CHN)",27 AUG 2015,1197
82,1482,12.67,-0.3,Brianna MCNEAL,18 AUG 1991,USA,4,"National Stadium, Beijing (CHN)",28 AUG 2015,1196
83,1482,12.67,0.2,Kristi CASTLIN,07 JUL 1988,USA,3h2,"Olympic Stadium, London (GBR)",22 JUL 2016,1195
84,1482,12.67,1.9,Tobi AMUSAN,23 APR 1997,NGR,1f1,"El Paso, TX (USA)",22 APR 2017,1195
85,1482,12.67,-1.2,Sharika NELVIS,10 MAY 1990,USA,1f1,Luzern (SUI),11 JUL 2017,1202
86,1482,12.67,-0.3,Christina MANNING,29 MAY 1990,USA,3,"Letzigrund, Zürich (SUI)",24 AUG 2017,1196
87,1482,12.67,0.9,Pamela DUTKIEWICZ,28 SEP 1991,GER,2f1,Luzern (SUI),09 JUL 2018,1195
88,1482,12.67,-0.5,Danielle WILLIAMS,14 SEP 1992,JAM,2h1,"Olympic Stadium, London (GBR)",22 JUL 2018,1198
89,1482,12.67,-0.5,Elvira HERMAN,09 JAN 1997,BLR,1,"Olympiastadion, Berlin (GER)",09 AUG 2018,1198
90,1482,12.67,0.9,Danielle WILLIAMS,14 SEP 1992,JAM,2,Toronto (CAN),11 AUG 2018,1195
91,1482,12.67,0.8,Tonea MARSHALL,17 DEC 1998,USA,1sf3,"Austin, TX (USA)",06 JUN 2019,1195
92,1482,12.67,0.8,Nia ALI,23 OCT 1988,USA,2h2,"Olympic Stadium, London (GBR)",20 JUL 2019,1195
93,1482,12.67,0.1,Gabriele CUNNINGHAM,22 FEB 1998,USA,1h4,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1195
94,1482,12.67,0.2,Elvira HERMAN,09 JAN 1997,BLR,2f1,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1195
95,1482,12.67,-1.1,Britany ANDERSON,03 JAN 2001,JAM,1h4,"National Stadium, Tokyo (JPN)",31 JUL 2021,1201
96,1482,12.67,-0.2,Gabriele CUNNINGHAM,22 FEB 1998,USA,4sf3,"National Stadium, Tokyo (JPN)",01 AUG 2021,1196
97,1482,12.67,-2.5,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1,"National Sports Centre, Devonshire (BER)",09 APR 2022,1210
98,1482,12.67,1.5,Grace STARK,06 MAY 2001,USA,1h1,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1195
99,1482,12.67,0.3,Danielle WILLIAMS,14 SEP 1992,JAM,3,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1195
0,1482,12.67,-0.1,Britany ANDERSON,03 JAN 2001,JAM,1h1,"Paavo Nurmen Stadion, Turku (FIN)",14 JUN 2022,1195
1,1482,12.67,-0.1,Tonea MARSHALL,17 DEC 1998,USA,3sf2,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1195
2,1482,12.67,0.0,Tobi AMUSAN,23 APR 1997,NGR,1h2,"Samuel Ogbemudia Stadium, Benin City (NGR)",25 JUN 2022,1195
3,1482,12.67,-0.4,Cindy SEMBER,05 AUG 1994,GBR,2h6,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1197
4,1482,12.67,-0.2,Megan TAPPER,18 MAR 1994,JAM,4,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,1196
5,1482,12.67,0.5,Elvira HERMAN,09 JAN 1997,BLR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",17 AUG 2022,1195
6,1482,12.67,-0.3,Nia ALI,23 OCT 1988,USA,6,"Letzigrund, Zürich (SUI)",08 SEP 2022,1196
7,1482,12.67,1.2,Talie BONDS,02 OCT 1998,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",08 APR 2023,1195
8,1482,12.67,1.1,Nia ALI,23 OCT 1988,USA,3,"Drake Stadium, Des Moines, IA (USA)",29 APR 2023,1195
9,1482,12.67,1.9,Alexis GLASCO,2002,USA,1h3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 MAY 2023,1195
10,1482,12.67,0.6,Tonea MARSHALL,17 DEC 1998,USA,1,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023,1195
11,1612,12.68,1.5,Anneliese EHRHARDT,18 JUN 1950,GDR,1,Dresden (GER),22 JUL 1973,1193
12,1612,12.68,-0.3,Grażyna RABSZTYN,20 SEP 1952,POL,1,Vilnius (LTU),24 JUN 1978,1194
13,1612,12.68,-0.3,Lucyna LANGER-KALEK,09 JAN 1956,POL,1,Warszawa (POL),15 JUL 1980,1194
14,1612,12.68,0.0,Vera KOMISOVA,11 JUN 1953,URS,1,Tokyo (JPN),20 SEP 1980,1193
15,1612,12.68,0.0,Tatyana ANISIMOVA,19 OCT 1949,URS,1,Tbilisi (GEO),26 JUN 1981,1193
16,1612,12.68,1.4,Sabine PAETZ,16 OCT 1957,GDR,2f1,Cottbus (GER),22 AUG 1982,1193
17,1612,12.68,0.2,Kerstin KNABE,07 JUL 1959,GDR,1f2,Cottbus (GER),22 AUG 1982,1193
18,1612,12.68,1.0,Yordanka DONKOVA,28 SEP 1961,BUL,2,Sofia (BUL),04 JUN 1983,1193
19,1612,12.68,0.4,Ginka ZAGORCHEVA,12 APR 1958,BUL,1,Lage (GER),14 JUN 1983,1193
20,1612,12.68,0.4,Vera AKIMOVA,05 JUN 1959,URS,1h1,Kiev (URS),21 JUN 1984,1193
21,1612,12.68,1.2,Lucyna LANGER-KALEK,09 JAN 1956,POL,1,Stuttgart (GER),21 JUL 1984,1193
22,1612,12.68,0.0,Sabine PAETZ,16 OCT 1957,GDR,2,Zürich (SUI),22 AUG 1984,1193
23,1612,12.68,-0.7,Vera AKIMOVA,05 JUN 1959,URS,1,Kiev (URS),15 JUL 1986,1197
24,1612,12.68,0.2,Yordanka DONKOVA,28 SEP 1961,BUL,1h1,Paris-St-Denis (FRA),11 JUN 1987,1193
25,1612,12.68,1.4,Ginka ZAGORCHEVA,12 APR 1958,BUL,2,Fürth (GER),14 JUN 1987,1193
26,1612,12.68,-0.9,Yordanka DONKOVA,28 SEP 1961,BUL,2,London (GBR),10 JUL 1987,1198
27,1612,12.68,-0.9,Gloria SIEBERT,13 JAN 1964,GDR,1h2,Potsdam (GDR),20 AUG 1987,1198
28,1612,12.68,-0.9,Gloria SIEBERT,13 JAN 1964,GDR,1sf2,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,1198
29,1612,12.68,0.1,Gail DEVERS,19 NOV 1966,USA,1,"Westwood, CA (USA)",22 MAY 1988,1193
30,1612,12.68,-1.0,Cornelia OSCHKENAT,29 OCT 1961,GDR,2,Potsdam (GDR),08 SEP 1988,1199
31,1612,12.68,0.8,Mihaela POGACEAN,27 JAN 1958,ROU,1,Sofia (BUL),04 JUN 1989,1193
32,1612,12.68,1.1,Yelizaveta CHERNYISHOVA,26 JAN 1958,URS,1h1,Volgograd (URS),10 JUN 1989,1193
33,1612,12.68,1.7,Cornelia OSCHKENAT,29 OCT 1961,GDR,2,Karl Marx Stadt (GDR),17 JUN 1990,1193
34,1612,12.68,-0.5,Monique ÉWANJÉ-ÉPÉE,11 JUL 1967,FRA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",12 JUL 1990,1196
35,1612,12.68,0.2,Natalya GRIGORYEVA,03 DEC 1962,URS,2,Villeneuve d'Ascq (FRA),01 JUL 1991,1193
36,1612,12.68,0.8,Gail DEVERS,19 NOV 1966,USA,1,Rieti (ITA),06 SEP 1992,1193
37,1612,12.68,1.1,Yordanka DONKOVA,28 SEP 1961,BUL,2,"Olympiastadion, Berlin (GER)",30 AUG 1994,1193
38,1612,12.68,0.2,Gail DEVERS,19 NOV 1966,USA,1,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1193
39,1612,12.68,0.0,Nadezhda BODROVA,13 JUL 1961,UKR,1,Kyiv (UKR),07 JUN 1996,1193
40,1612,12.68,-0.9,Ludmila ENGQUIST,21 APR 1964,SWE,1,Karlskrona (SWE),10 AUG 1996,1198
41,1612,12.68,2.0,Ludmila ENGQUIST,21 APR 1964,SWE,1,Gävle (SWE),30 JUN 1997,1193
42,1612,12.68,0.6,Melissa MORRISON-HOWARD,09 JUL 1971,USA,2,Stockholm (SWE),07 JUL 1997,1193
43,1612,12.68,0.6,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,1h4,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1193
44,1612,12.68,0.2,Patricia GIRARD,08 APR 1968,FRA,2sf2,"Olympic Stadium, Athina (GRE)",10 AUG 1997,1193
45,1612,12.68,1.1,Ludmila ENGQUIST,21 APR 1964,SWE,1,Stockholm (SWE),30 JUL 1999,1193
46,1612,12.68,2.0,Glory ALOZIE,30 DEC 1977,NGR,1,Barcelona (ESP),13 MAY 2000,1193
47,1612,12.68,1.3,Anjanette KIRKLAND,24 FEB 1974,USA,2,"Eugene, OR (USA)",24 JUN 2000,1193
48,1612,12.68,0.5,Olga SHISHIGINA,23 DEC 1968,KAZ,3,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1193
49,1612,12.68,1.3,Sharon COUCH-JEWELL,13 SEP 1969,USA,sf,"Sacramento, CA (USA)",23 JUL 2000,1193
50,1612,12.68,-0.1,Delloreen ENNIS,05 MAR 1975,JAM,3,"Stade Louis II, Monaco (MON)",18 AUG 2000,1193
51,1612,12.68,0.0,Glory ALOZIE,30 DEC 1977,NGR,2,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1193
52,1612,12.68,-0.4,Glory ALOZIE,30 DEC 1977,NGR,1sf2,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1195
53,1612,12.68,0.0,Delloreen ENNIS,05 MAR 1975,JAM,1,"Eugene, OR (USA)",27 MAY 2001,1193
54,1612,12.68,-0.4,Jenny ADAMS,08 JUL 1978,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1195
