"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
32,233,1:07:02,Prisca JEPTOO,24 JUN 1984,KEN,1,Ras Al Khaimah (UAE),14 FEB 2014,1191
33,233,1:07:02,Cynthia JEROTICH,18 DEC 1989,KEN,3,Ras Al Khaimah (UAE),13 FEB 2015,1191
34,233,1:07:02,Ruth CHEPNGETICH,08 AUG 1994,KEN,5,København (DEN),16 SEP 2018,1191
35,233,1:07:02,Degitu AZIMERAW,24 JAN 1999,ETH,9,Ras Al Khaimah (UAE),21 FEB 2020,1191
36,237,1:07:03,Joyce CHEPKIRUI,20 AUG 1988,KEN,1,Praha (CZE),31 MAR 2012,1191
37,237,1:07:03,Bekelech GUDETA,11 OCT 1997,ETH,6,København (DEN),16 SEP 2018,1191
38,239,1:07:04,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,New Delhi (IND),27 NOV 2011,1191
39,239,1:07:04,Asnakesh AWOKE,01 NOV 1995,ETH,2,Barcelona (ESP),16 FEB 2020,1191
40,241,1:07:05,Irine Chepet CHEPTAI,04 FEB 1992,KEN,4,Manama (BRN),12 DEC 2021,1190
41,241,1:07:05,Hellen OBIRI,13 DEC 1989,KEN,1,Newcastle upon Tyne (GBR),11 SEP 2022,1190
42,243,1:07:07,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,Ras Al Khaimah (UAE),19 FEB 2010,1190
43,243,1:07:07,Diana Chemtai KIPYOKEI,05 MAY 1994,KEN,5,Valencia (ESP),28 OCT 2018,1190
44,243,1:07:07,Brenda JEPLETING,1997,KEN,2,Praha (CZE),05 SEP 2020,1190
45,243,1:07:07,Peres JEPCHIRCHIR,27 SEP 1993,KEN,2,Newcastle upon Tyne (GBR),11 SEP 2022,1190
46,247,1:07:08,Sharon Jemutai CHEROP,16 MAR 1984,KEN,2,New Delhi (IND),27 NOV 2011,1189
47,247,1:07:08,Catherine RELIN,05 OCT 2002,KEN,1,Telese Terme (ITA),02 OCT 2022,1189
48,247,1:07:08,Purity Temutai KOMEN,01 MAY 1998,KEN,5,Lisboa (POR),12 MAR 2023,1189
49,247,1:07:08,Aminet AHMED,11 FEB 2000,ETH,1,Warszawa (POL),26 MAR 2023,1189
50,251,1:07:09,Peres JEPCHIRCHIR,27 SEP 1993,KEN,1,Valencia (ESP),23 OCT 2016,1189
51,251,1:07:09,Lonah Chemtai SALPETER,12 DEC 1988,ISR,1,Siena (ITA),28 FEB 2021,1189
52,251,1:07:09,Magdalena SHAURI,25 FEB 1996,TAN,6,Valencia (ESP),23 OCT 2022,1189
53,254,1:07:10,Dorcas Jepchumba KIMELI,05 JUL 1997,KEN,3,Barcelona (ESP),16 FEB 2020,1189
54,254,1:07:10,Rosemary WANJIRU,09 DEC 1994,KEN,10,Gdynia (POL),17 OCT 2020,1189
55,254,1:07:10,Purity Temutai KOMEN,01 MAY 1998,KEN,2,Lille (FRA),20 MAR 2022,1189
56,254,1:07:10,Almaz AYANA,21 NOV 1991,ETH,3,Newcastle upon Tyne (GBR),11 SEP 2022,1189
57,258,1:07:11,Kimberley SMITH,19 NOV 1981,NZL,1,"Philadelphia, PA (USA)",18 SEP 2011,1188
58,258,1:07:11,Daisy CHEROTICH,30 MAY 1997,KEN,5,Manama (BRN),12 DEC 2021,1188
59,258,1:07:11,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,Lisboa (POR),08 MAY 2022,1188
60,258,1:07:11,Irine Jepchumba KIMAIS,10 OCT 1998,KEN,7,Valencia (ESP),23 OCT 2022,1188
61,262,1:07:12,Almaz AYANA,21 NOV 1991,ETH,1,New Delhi (IND),19 NOV 2017,1188
62,262,1:07:12,Brillian Jepkorir KIPKOECH,01 MAR 1995,KEN,5,København (DEN),15 SEP 2019,1188
63,262,1:07:12,Sandrafelis Chebet TUEI,20 JAN 1998,KEN,1,Barcelona (ESP),17 OCT 2021,1188
64,265,1:07:13,Mare DIBABA,20 OCT 1989,ETH,2,Ras Al Khaimah (UAE),19 FEB 2010,1188
65,265,1:07:13,Florence KIPLAGAT,27 FEB 1987,KEN,5,Ras Al Khaimah (UAE),15 FEB 2013,1188
66,265,1:07:13,Edith CHELIMO,16 JUL 1986,KEN,5,"Houston, TX (USA)",14 JAN 2018,1188
67,265,1:07:13,Gladys CHERONO,12 MAY 1983,KEN,8,Ras Al Khaimah (UAE),09 FEB 2018,1188
68,269,1:07:14,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,Abu Dhabi (UAE),07 JAN 2010,1187
69,269,1:07:14,Worknesh DEGEFA,28 OCT 1990,ETH,1,Praha (CZE),28 MAR 2015,1187
70,269,1:07:14,Dorcas Jepchumba KIMELI,05 JUL 1997,KEN,3,Praha (CZE),05 SEP 2020,1187
71,272,1:07:15,Sara HALL,15 APR 1983,USA,2,"Houston, TX (USA)",16 JAN 2022,1187
72,272,1:07:15,Pauline ESIKON,24 DEC 1990,KEN,1,Santa Pola (ESP),23 JAN 2022,1187
73,272,1:07:15,Evaline CHIRCHIR,02 FEB 1998,KEN,5,Ras Al Khaimah (UAE),18 FEB 2023,1187
74,272,1:07:15,Ftaw ZERAY,03 AUG 1997,ETH,3,Praha (CZE),01 APR 2023,1187
75,276,1:07:16,Edith MASAI,04 APR 1967,KEN,1,Berlin (GER),02 APR 2006,1187
76,276,1:07:16,Stacey Chepkemboi NDIWA,06 DEC 1992,KEN,4,New Delhi (IND),21 OCT 2018,1187
77,276,1:07:16,Edith CHELIMO,16 JUL 1986,KEN,4,Praha (CZE),05 SEP 2020,1187
78,276,1:07:16,Tsehay GEMECHU,12 DEC 1998,ETH,5,New Delhi (IND),29 NOV 2020,1187
79,276,1:07:16,Irine Chepet CHEPTAI,04 FEB 1992,KEN,2,Praha (CZE),02 APR 2022,1187
80,281,1:07:17,Paskalia Chepkorir KIPKOECH,22 DEC 1988,KEN,1,Rio de Janeiro (BRA),19 AUG 2012,1186
81,281,1:07:17,Peres JEPCHIRCHIR,27 SEP 1993,KEN,1,Ústí nad Labem (CZE),12 SEP 2015,1186
82,281,1:07:17,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,4,Valencia (ESP),24 MAR 2018,1186
83,281,1:07:17,Diana Chemtai KIPYOKEI,05 MAY 1994,KEN,1,Ústí nad Labem (CZE),15 SEP 2018,1186
84,281,1:07:17,Samantha HARRISON,01 FEB 1995,GBR,4,Berlin (GER),02 APR 2023,1186
85,286,1:07:18,Dire TUNE,19 JUN 1985,ETH,1,Ras Al Khaimah (UAE),20 FEB 2009,1186
86,286,1:07:18,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,6,"Houston, TX (USA)",14 JAN 2018,1186
87,286,1:07:18,Yebrgual MELESE,18 APR 1990,ETH,1,Lisboa (POR),14 OCT 2018,1186
88,286,1:07:18,Eva CHERONO,15 AUG 1996,KEN,6,New Delhi (IND),29 NOV 2020,1186
89,286,1:07:18,Dorcas Jepchirchir TUITOEK,31 JAN 1998,KEN,4,Valencia (ESP),06 DEC 2020,1186
90,286,1:07:18,Purity Temutai KOMEN,01 MAY 1998,KEN,1,Granollers (ESP),06 FEB 2022,1186
91,286,1:07:18,Alemu MEGERTU,12 OCT 1997,ETH,2,Jeddah (KSA),10 DEC 2022,1186
92,286,1:07:18,Ruth CHEPNGETICH,08 AUG 1994,KEN,2,Istanbul (TUR),30 APR 2023,1186
93,294,1:07:19,Jessica WARNER-JUDD,07 JAN 1995,GBR,3,"Houston, TX (USA)",15 JAN 2023,1185
94,295,1:07:20,Jess PIASECKI,18 APR 1990,GBR,2,Santa Pola (ESP),23 JAN 2022,1185
95,296,1:07:21,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,3,New Delhi (IND),27 NOV 2011,1185
96,296,1:07:21,Sharon Jemutai CHEROP,16 MAR 1984,KEN,1,"Philadelphia, PA (USA)",16 SEP 2012,1185
97,296,1:07:21,Peres JEPCHIRCHIR,27 SEP 1993,KEN,1,Yangzhou (CHN),24 APR 2016,1185
98,296,1:07:21,Ababel YESHANEH,22 JUL 1991,ETH,2,New Delhi (IND),19 NOV 2017,1185
99,296,1:07:21,Bekelech GUDETA,11 OCT 1997,ETH,6,København (DEN),15 SEP 2019,1185
0,296,1:07:21,Hawi FEYSA,01 FEB 1999,ETH,6.0,Manama (BRN),12 DEC 2021,1185
1,296,1:07:21,Catherine RELIN,05 OCT 2002,KEN,6.0,Lisboa (POR),12 MAR 2023,1185
2,296,1:07:21,Hellen OBIRI,13 DEC 1989,KEN,1.0,"New York, NY (USA)",19 MAR 2023,1185
3,304,1:07:22,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,3.0,Ras Al Khaimah (UAE),19 FEB 2010,1184
4,304,1:07:22,Nancy Jepkosgei KIPROP,07 JUL 1979,KEN,1.0,Ústí nad Labem (CZE),16 SEP 2017,1184
5,304,1:07:22,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,8.0,Ras Al Khaimah (UAE),19 FEB 2022,1184
6,304,1:07:22,Winfridah MOSETI,12 NOV 1996,KEN,1.0,Madrid (ESP),03 APR 2022,1184
7,304,1:07:22,Hiwot GEBREKIDAN,11 MAY 1995,ETH,4.0,Newcastle upon Tyne (GBR),11 SEP 2022,1184
8,304,1:07:22,Pauline KAMULU,30 DEC 1994,KEN,1.0,Marugame (JPN),05 FEB 2023,1184
9,304,1:07:22,Veronica MAINA,08 AUG 1989,KEN,2.0,Warszawa (POL),26 MAR 2023,1184
10,311,1:07:23,Margaret OKAYO,30 MAY 1976,KEN,1.0,Udine (ITA),28 SEP 2003,1184
11,311,1:07:23,Lucy CHERUIYOT,04 JAN 1997,KEN,2.0,Ústí nad Labem (CZE),16 SEP 2017,1184
12,311,1:07:23,Roza DEREJE,09 MAY 1997,ETH,4.0,København (DEN),17 SEP 2017,1184
13,314,1:07:24,Peres JEPCHIRCHIR,27 SEP 1993,KEN,1.0,Ústí nad Labem (CZE),17 SEP 2016,1184
14,315,1:07:25,Meseret DEFAR,19 NOV 1983,ETH,1.0,"New Orleans, LA (USA)",24 FEB 2013,1183
15,315,1:07:25,Molly HUDDLE,31 AUG 1984,USA,7.0,"Houston, TX (USA)",14 JAN 2018,1183
16,315,1:07:25,Hawi FEYSA,01 FEB 1999,ETH,7.0,Valencia (ESP),24 OCT 2021,1183
17,315,1:07:25,Viola CHEPNGENO,03 FEB 1998,KEN,1.0,Gent (BEL),13 MAR 2022,1183
18,319,1:07:26,Kayoko FUKUSHI,25 MAR 1982,JPN,1.0,Marugame (JPN),05 FEB 2006,1183
19,319,1:07:26,Werknesh KIDANE,07 JAN 1981,ETH,2.0,"Philadelphia, PA (USA)",18 SEP 2011,1183
20,319,1:07:26,Lydia CHEROMEI,11 MAY 1977,KEN,2.0,Praha (CZE),31 MAR 2012,1183
21,319,1:07:26,Netsanet GUDETA,12 FEB 1991,ETH,3.0,New Delhi (IND),19 NOV 2017,1183
22,319,1:07:26,Emily SISSON,12 OCT 1991,USA,5.0,Valencia (ESP),06 DEC 2020,1183
23,324,1:07:27,Belaynesh OLJIRA,26 JUN 1990,ETH,4.0,New Delhi (IND),27 NOV 2011,1183
24,325,1:07:28,Sharon KEMBOI,,KEN,2.0,Madrid (ESP),03 APR 2022,1182
25,325,1:07:28,Tigst ASSEFA,03 DEC 1996,ETH,1.0,Herzogenaurach (GER),30 APR 2022,1182
26,325,1:07:28,Gladys CHEROP,27 OCT 2000,KEN,1.0,Milano (ITA),19 MAR 2023,1182
27,325,1:07:28,Aberash SHILIMA,,ETH,2.0,Milano (ITA),19 MAR 2023,1182
28,329,1:07:29,Elana MEYER,10 OCT 1966,RSA,1.0,Kyoto (JPN),08 MAR 1998,1182
29,329,1:07:29,Gladys CHERONO,12 MAY 1983,KEN,1.0,København (DEN),29 MAR 2014,1182
30,329,1:07:29,Monicah WANJUHI,07 NOV 1993,KEN,4.0,"Houston, TX (USA)",20 JAN 2019,1182
31,329,1:07:29,Beatrice Chepkemoi MUTAI,19 APR 1987,KEN,2.0,Gent (BEL),13 MAR 2022,1182
32,329,1:07:29,Purity Temutai KOMEN,01 MAY 1998,KEN,8.0,Valencia (ESP),23 OCT 2022,1182
33,334,1:07:30,Netsanet GUDETA,12 FEB 1991,ETH,1.0,Olomouc (CZE),23 JUN 2018,1182
34,334,1:07:30,Emily SISSON,12 OCT 1991,USA,5.0,"Houston, TX (USA)",20 JAN 2019,1182
35,334,1:07:30,Yeshi Kalayu CHEKOLE,12 JUL 1997,ETH,1.0,Málaga (ESP),24 APR 2022,1182
36,334,1:07:30,Ludwina CHEPNGETICH,08 APR 1998,KEN,1.0,Den Haag (NED),25 SEP 2022,1182
37,334,1:07:30,Anchinalu DESSIE,09 JAN 2003,ETH,3.0,Milano (ITA),19 MAR 2023,1182
38,339,1:07:31,Netsanet GUDETA,12 FEB 1991,ETH,1.0,Valencia (ESP),18 OCT 2015,1181
39,339,1:07:31,Peres JEPCHIRCHIR,27 SEP 1993,KEN,1.0,Cardiff (GBR),26 MAR 2016,1181
40,339,1:07:31,Lucy CHERUIYOT,04 JAN 1997,KEN,3.0,Valencia (ESP),22 OCT 2017,1181
41,339,1:07:31,Alia SAEED MOHAMMED,18 MAY 1991,UAE,8.0,Istanbul (TUR),04 APR 2021,1181
42,339,1:07:31,Brillian Jepkorir KIPKOECH,01 MAR 1995,KEN,2.0,Barcelona (ESP),17 OCT 2021,1181
43,339,1:07:31,Brenda JEPLETING,1997,KEN,3.0,Santa Pola (ESP),23 JAN 2022,1181
44,339,1:07:31,Evaline CHIRCHIR,02 FEB 1998,KEN,3.0,Istanbul (TUR),30 APR 2023,1181
45,346,1:07:32,Tegla LOROUPE,09 MAY 1973,KEN,1.0,The Hague (NED),29 MAR 1998,1181
46,346,1:07:32,Worknesh DEGEFA,28 OCT 1990,ETH,7.0,Ras Al Khaimah (UAE),12 FEB 2016,1181
47,346,1:07:32,Nancy Jepkosgei KIPROP,07 JUL 1979,KEN,2.0,Ústí nad Labem (CZE),15 SEP 2018,1181
48,346,1:07:32,Valary JEMELI,08 JUN 1991,KEN,3.0,Berlin (GER),22 AUG 2021,1181
49,346,1:07:32,Dominique SCOTT,24 JUN 1992,RSA,3.0,"Houston, TX (USA)",16 JAN 2022,1181
50,351,1:07:33,Elana MEYER,10 OCT 1966,RSA,1.0,Tokyo (JPN),10 JAN 2000,1181
51,351,1:07:33,Lydia CHEROMEI,11 MAY 1977,KEN,1.0,Praha (CZE),02 APR 2011,1181
52,351,1:07:33,Atsede BAYISA,16 APR 1987,ETH,1.0,Barcelona (ESP),17 FEB 2013,1181
53,351,1:07:33,Melat Yisak KEJETA,27 SEP 1992,GER,9.0,Istanbul (TUR),04 APR 2021,1181
54,351,1:07:33,Brillian Jepkorir KIPKOECH,01 MAR 1995,KEN,,Port Elizabeth (RSA),01 MAY 2021,1181
55,356,1:07:34,Deena KASTOR,14 FEB 1973,USA,2.0,Berlin (GER),02 APR 2006,1180
56,356,1:07:34,Cynthia JEROTICH,18 DEC 1989,KEN,2.0,Cardiff (GBR),26 MAR 2016,1180
57,356,1:07:34,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,5.0,København (DEN),18 SEP 2022,1180
58,359,1:07:35,Paula RADCLIFFE,17 DEC 1973,GBR,1.0,Vilamoura (POR),04 OCT 2003,1180
59,359,1:07:35,Brigid KOSGEI,20 FEB 1994,KEN,1.0,Verbania (ITA),05 MAR 2017,1180
60,359,1:07:35,Senbere TEFERI,03 MAY 1995,ETH,1.0,"New York, NY (USA)",20 MAR 2022,1180
61,359,1:07:35,Eilish MCCOLGAN,25 NOV 1990,GBR,1.0,London (GBR),04 SEP 2022,1180
62,359,1:07:35,Vivian MELLY,,KEN,5.0,Paris (FRA),05 MAR 2023,1180
63,364,1:07:36,Elana MEYER,10 OCT 1966,RSA,1.0,Kyoto (JPN),09 MAR 1997,1180
64,364,1:07:36,Susan CHEPKEMEI,25 JUN 1975,KEN,2.0,Bristol (GBR),07 OCT 2001,1180
65,364,1:07:36,Kimberley SMITH,19 NOV 1981,NZL,1.0,"New Orleans, LA (USA)",13 FEB 2011,1180
66,364,1:07:36,Hiwot GEBREKIDAN,11 MAY 1995,ETH,7.0,København (DEN),16 SEP 2018,1180
67,364,1:07:36,Peres JEPCHIRCHIR,27 SEP 1993,KEN,6.0,Ras Al Khaimah (UAE),08 FEB 2019,1180
68,364,1:07:36,Rosemary WANJIRU,09 DEC 1994,KEN,2.0,Herzogenaurach (GER),30 APR 2022,1180
69,370,1:07:37,Lornah KIPLAGAT,01 MAY 1974,KEN,1.0,Amsterdam (NED),17 SEP 2000,1179
70,370,1:07:37,Gladys CHERONO,12 MAY 1983,KEN,6.0,"Houston, TX (USA)",20 JAN 2019,1179
71,370,1:07:37,Sheila CHEPKIRUI,27 DEC 1990,KEN,5.0,Praha (CZE),05 SEP 2020,1179
72,370,1:07:37,Nigsti HAFTU,08 JUL 1999,ETH,1.0,Paris (FRA),06 MAR 2022,1179
73,370,1:07:37,Joyce Chepkemoi TELE,03 MAY 1995,KEN,2.0,Paris (FRA),06 MAR 2022,1179
74,370,1:07:37,Irine Chepet CHEPTAI,04 FEB 1992,KEN,2.0,"New York, NY (USA)",20 MAR 2022,1179
75,370,1:07:37,Beatrice Chepkemoi MUTAI,19 APR 1987,KEN,3.0,Larne (GBR),28 AUG 2022,1179
76,377,1:07:38,Philes ONGORI,19 JUL 1986,KEN,2.0,Birmingham (GBR),11 OCT 2009,1179
77,377,1:07:38,Paskalia Chepkorir KIPKOECH,22 DEC 1988,KEN,7.0,Ras Al Khaimah (UAE),08 FEB 2019,1179
78,377,1:07:38,Edith CHELIMO,16 JUL 1986,KEN,1.0,Glasgow (GBR),29 SEP 2019,1179
79,377,1:07:38,Beatrice Jepchirchir CHESEREK,01 NOV 1998,KEN,4.0,Santa Pola (ESP),23 JAN 2022,1179
80,377,1:07:38,Bosena MULATIE,21 NOV 2001,ETH,6.0,Ras Al Khaimah (UAE),18 FEB 2023,1179
81,377,1:07:38,Zewditu ADERAW,29 MAR 1996,ETH,1.0,Madrid (ESP),26 MAR 2023,1179
82,383,1:07:39,Aberu KEBEDE,12 SEP 1986,ETH,3.0,Birmingham (GBR),11 OCT 2009,1178
83,383,1:07:39,Helah Jelagat KIPROP,07 APR 1985,KEN,6.0,Ras Al Khaimah (UAE),15 FEB 2013,1178
84,383,1:07:39,Irine Chepet CHEPTAI,04 FEB 1992,KEN,4.0,New Delhi (IND),20 OCT 2019,1178
85,386,1:07:40,Florence KIPLAGAT,27 FEB 1987,KEN,1.0,Lille (FRA),04 SEP 2010,1178
86,386,1:07:40,Brillian Jepkorir KIPKOECH,01 MAR 1995,KEN,1.0,"Boston, MA (USA)",13 OCT 2019,1178
87,386,1:07:40,Edith CHELIMO,16 JUL 1986,KEN,5.0,New Delhi (IND),20 OCT 2019,1178
88,386,1:07:40,Tigst ASSEFA,03 DEC 1996,ETH,1.0,Manama (BRN),23 DEC 2022,1178
89,390,1:07:41,Esther Wanjiru MAINA,27 MAR 1977,KEN,2.0,Tokyo (JPN),10 JAN 2000,1178
90,390,1:07:41,Teyba ERKESSO,30 OCT 1982,ETH,4.0,Ras Al Khaimah (UAE),19 FEB 2010,1178
91,390,1:07:41,Molly HUDDLE,31 AUG 1984,USA,1.0,"New York, NY (USA)",20 MAR 2016,1178
92,390,1:07:41,Joyce CHEPKIRUI,20 AUG 1988,KEN,2.0,"New York, NY (USA)",20 MAR 2016,1178
93,390,1:07:41,Sintayehu TILAHUN,,ETH,6.0,København (DEN),18 SEP 2022,1178
94,395,1:07:42,Worknesh DEGEFA,28 OCT 1990,ETH,1.0,New Delhi (IND),20 NOV 2016,1177
95,395,1:07:42,Ruth CHEPNGETICH,08 AUG 1994,KEN,1.0,Milano (ITA),19 MAR 2017,1177
96,395,1:07:42,Meskerem ASSEFA,03 OCT 1991,ETH,5.0,København (DEN),17 SEP 2017,1177
97,395,1:07:42,Hellen OBIRI,13 DEC 1989,KEN,1.0,Newcastle upon Tyne (GBR),12 SEP 2021,1177
98,395,1:07:42,Fiona O'KEEFFE,24 MAY 1998,USA,4.0,"Houston, TX (USA)",16 JAN 2022,1177
99,395,1:07:42,Ftaw ZERAY,03 AUG 1997,ETH,3.0,Herzogenaurach (GER),30 APR 2022,1177
0,401,1:07:43,Mizuki NOGUCHI,03 JUL 1978,JPN,2,Marugame (JPN),05 FEB 2006,1177
1,401,1:07:43,Angela TANUI,27 JUL 1992,KEN,2,Ostia (ITA),12 MAR 2017,1177
2,401,1:07:43,Shewarge ALENE AMARE,09 DEC 1986,ETH,1,Konya (TUR),15 MAY 2022,1177
3,401,1:07:43,Bosena MULATIE,21 NOV 2001,ETH,4,Istanbul (TUR),30 APR 2023,1177
4,405,1:07:44,Mare DIBABA,20 OCT 1989,ETH,2,"Philadelphia, PA (USA)",16 SEP 2012,1177
5,405,1:07:44,Mary Wacera NGUGI,17 DEC 1988,KEN,2,København (DEN),29 MAR 2014,1177
6,405,1:07:44,Joyciline JEPKOSGEI,08 DEC 1993,KEN,1,Gifu (JPN),23 APR 2017,1177
7,405,1:07:44,Ababel YESHANEH,22 JUL 1991,ETH,1,Buenos Aires (ARG),25 AUG 2019,1177
8,405,1:07:44,Dorcas Jepchumba KIMELI,05 JUL 1997,KEN,3,Lisboa (POR),20 OCT 2019,1177
9,405,1:07:44,Betty Chepkemoi KIBET,03 APR 2000,KEN,7,Manama (BRN),12 DEC 2021,1177
10,405,1:07:44,Nienke BRINKMAN,28 OCT 1993,NED,1,Den Haag (NED),12 MAR 2023,1177
11,405,1:07:44,Bertukan WELDE,10 MAY 2004,ETH,1,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1177
12,405,1:07:44,Nigsti HAFTU,08 JUL 1999,ETH,2,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1177
13,414,1:07:45,Meseret DEFAR,19 NOV 1983,ETH,1,"Philadelphia, PA (USA)",19 SEP 2010,1176
14,414,1:07:45,Stella RUTTO,12 DEC 1996,KEN,1,Trabzon (TUR),21 FEB 2021,1176
15,414,1:07:45,Aynadis MEBRIT,2004,ETH,4,Herzogenaurach (GER),30 APR 2022,1176
16,414,1:07:45,Hellen OBIRI,13 DEC 1989,KEN,1,Chon Buri (THA),18 DEC 2022,1176
17,418,1:07:46,Nelly JEPCHUMBA,,KEN,1,Madrid (ESP),14 NOV 2021,1176
18,418,1:07:46,Yasemin CAN,11 DEC 1996,TUR,9,Valencia (ESP),23 OCT 2022,1176
19,420,1:07:47,Mizuki NOGUCHI,03 JUL 1978,JPN,1,Miyazaki (JPN),06 JAN 2004,1176
20,420,1:07:47,Lineth CHEPKURUI,23 FEB 1987,KEN,2,"Philadelphia, PA (USA)",19 SEP 2010,1176
21,420,1:07:47,Birhane DIBABA,11 SEP 1993,ETH,2,Yangzhou (CHN),24 APR 2016,1176
22,420,1:07:47,Helen BEKELE,21 NOV 1994,ETH,9,Ras Al Khaimah (UAE),09 FEB 2018,1176
23,420,1:07:47,Asnakesh AWOKE,01 NOV 1995,ETH,3,Barcelona (ESP),17 OCT 2021,1176
24,420,1:07:47,Betelihem AFENIGUS,,ETH,3,Madrid (ESP),03 APR 2022,1176
25,420,1:07:47,Dera DIDA,26 OCT 1996,ETH,3,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1176
26,427,1:07:48,Kerryn MCCANN,02 MAY 1967,AUS,3,Tokyo (JPN),10 JAN 2000,1175
27,427,1:07:48,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,2,Ras Al Khaimah (UAE),20 FEB 2009,1175
28,427,1:07:48,Peninah ARUSEI,23 FEB 1979,KEN,2,Lille (FRA),04 SEP 2010,1175
29,427,1:07:48,Helah Jelagat KIPROP,07 APR 1985,KEN,6,Ras Al Khaimah (UAE),10 FEB 2017,1175
30,427,1:07:48,Bekelech GUDETA,11 OCT 1997,ETH,6,Valencia (ESP),28 OCT 2018,1175
31,427,1:07:48,Delvine Relin MERINGOR,01 AUG 1992,KEN,7,"Houston, TX (USA)",20 JAN 2019,1175
32,427,1:07:48,Eilish MCCOLGAN,25 NOV 1990,GBR,2,Newcastle upon Tyne (GBR),12 SEP 2021,1175
33,434,1:07:49,Gladys CHESIR,20 FEB 1993,KEN,1,Lille (FRA),02 SEP 2017,1175
34,434,1:07:49,Nancy Jepkosgei KIPROP,07 JUL 1979,KEN,1,Venlo (NED),25 MAR 2018,1175
35,434,1:07:49,Ababel YESHANEH,22 JUL 1991,ETH,5,New Delhi (IND),21 OCT 2018,1175
36,434,1:07:49,Betsy SAINA,30 JUN 1988,KEN,1,Marugame (JPN),03 FEB 2019,1175
37,434,1:07:49,Bosena MULATIE,21 NOV 2001,ETH,8,Manama (BRN),12 DEC 2021,1175
38,434,1:07:49,Helalia JOHANNES,13 AUG 1980,NAM,2,Gqeberha (RSA),04 JUN 2022,1175
39,434,1:07:49,Beatrice Jepchirchir CHESEREK,01 NOV 1998,KEN,1,Santa Pola (ESP),22 JAN 2023,1175
40,434,1:07:49,Alemitu TARIKU,28 SEP 2000,ETH,2,Madrid (ESP),26 MAR 2023,1175
41,442,1:07:50,Grete WAITZ,01 OCT 1953,NOR,1,Oslo (NOR),03 JUL 1982,1175
42,442,1:07:50,Philes ONGORI,19 JUL 1986,KEN,3,Ras Al Khaimah (UAE),20 FEB 2009,1175
43,442,1:07:50,Valary JEMELI,08 JUN 1991,KEN,4,Praha (CZE),01 APR 2017,1175
44,442,1:07:50,Pauline ESIKON,24 DEC 1990,KEN,9,Ras Al Khaimah (UAE),19 FEB 2022,1175
45,442,1:07:50,Alem NIGUSSIE,2002,ETH,7,Lisboa (POR),12 MAR 2023,1175
46,447,1:07:51,Worknesh DEGEFA,28 OCT 1990,ETH,2,Valencia (ESP),18 OCT 2015,1174
47,447,1:07:51,Gladys CHESIR,20 FEB 1993,KEN,5,Praha (CZE),01 APR 2017,1174
48,447,1:07:51,Meseret BELETE,16 SEP 1999,ETH,8,København (DEN),16 SEP 2018,1174
49,447,1:07:51,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,4,Manama (BRN),15 MAR 2019,1174
50,447,1:07:51,Lydia Njeri MATHATHI,11 NOV 1985,KEN,3,Praha (CZE),06 APR 2019,1174
51,447,1:07:51,Janet RUGURU,20 MAY 1993,KEN,7,København (DEN),18 SEP 2022,1174
52,453,1:07:52,Berhane ADERE,23 NOV 1973,ETH,1,"New Orleans, LA (USA)",28 FEB 2010,1174
53,453,1:07:52,Selly Chepyego KAPTICH,03 OCT 1985,KEN,3,København (DEN),29 MAR 2014,1174
54,453,1:07:52,Ababel YESHANEH,22 JUL 1991,ETH,2,New Delhi (IND),20 NOV 2016,1174
55,453,1:07:52,Dawit SEYAUM,27 JUL 1996,ETH,9,Manama (BRN),12 DEC 2021,1174
56,453,1:07:52,Jess JUDD,07 JAN 1995,GBR,5,"Houston, TX (USA)",16 JAN 2022,1174
57,453,1:07:52,Emily CHEBET,18 FEB 1986,KEN,1,Lille (FRA),19 MAR 2023,1174
58,459,1:07:53,Edith MASAI,04 APR 1967,KEN,1,Nice (FRA),22 APR 2001,1174
59,459,1:07:53,Deena KASTOR,14 FEB 1973,USA,1,"Philadelphia, PA (USA)",18 SEP 2005,1174
60,459,1:07:53,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,Lisboa (POR),25 SEP 2011,1174
61,459,1:07:53,Purity Temutai KOMEN,01 MAY 1998,KEN,10,Manama (BRN),12 DEC 2021,1174
62,459,1:07:53,Ruth CHEPNGETICH,08 AUG 1994,KEN,3,Jeddah (KSA),10 DEC 2022,1174
63,459,1:07:53,Shamilah Tekaa KIPSIROR,09 OCT 1986,KEN,1,Gent (BEL),12 MAR 2023,1174
