"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
84,6108,11.21,,Lauryn WILLIAMS,11 SEP 1983,USA,1,Daegu (KOR),25 SEP 2008,1154
85,6108,11.21,1.6,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,1h9,"Austin, TX (USA)",03 APR 2009,1154
86,6108,11.21,1.9,LaShauntea MOORE,31 JUL 1983,USA,1f1,"Austin, TX (USA)",02 MAY 2009,1154
87,6108,11.21,0.0,Blessing OKAGBARE,09 OCT 1988,NGR,1f1,"Albuquerque, NM (USA)",02 MAY 2009,1154
88,6108,11.21,1.9,Blessing OKAGBARE,09 OCT 1988,NGR,1,"Tulsa, OK (USA)",16 MAY 2009,1154
89,6108,11.21,1.3,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,6f2,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1154
90,6108,11.21,1.6,Jessica YOUNG-WARREN,06 APR 1987,USA,2h4,"Fayetteville, AR (USA)",10 JUN 2009,1154
91,6108,11.21,0.8,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,1,La Habana (CUB),03 JUL 2009,1154
92,6108,11.21,0.0,Yevgeniya POLYAKOVA,29 MAY 1983,RUS,1,Cheboksary (RUS),24 JUL 2009,1154
93,6108,11.21,-0.1,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,3,"Crystal Palace, London (GBR)",25 JUL 2009,1154
94,6108,11.21,0.8,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,3qf2,"Olympiastadion, Berlin (GER)",16 AUG 2009,1154
95,6108,11.21,2.0,Jeneba TARMOH,27 SEP 1989,USA,3,"Austin, TX (USA)",03 APR 2010,1154
96,6108,11.21,1.7,Chisato FUKUSHIMA,27 JUN 1988,JPN,1,Hiroshima (JPN),29 APR 2010,1154
97,6108,11.21,-1.1,Kerron STEWART,16 APR 1984,JAM,1,Montreuil-sous-Bois (FRA),08 JUN 2010,1160
98,6108,11.21,1.0,Blessing OKAGBARE,09 OCT 1988,NGR,1h2,"Eugene, OR (USA)",09 JUN 2010,1154
99,6108,11.21,0.6,Mikele BARBER,04 OCT 1980,USA,3,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1154
0,6108,11.21,0.1,Sally PEARSON,19 SEP 1986,AUS,1,Sydney (AUS),19 MAR 2011,1154
1,6108,11.21,1.9,Marshevet HOOKER,25 SEP 1984,USA,6,"National Stadium, Kingston (JAM)",07 MAY 2011,1154
2,6108,11.21,0.6,Amber PURVIS,23 JAN 1990,USA,3,"Tucson, AZ (USA)",14 MAY 2011,1154
3,6108,11.21,1.9,Rachelle BOONE-SMITH,30 JUN 1981,USA,2f1,"Greensboro, NC (USA)",15 MAY 2011,1154
4,6108,11.21,1.4,Jessica YOUNG-WARREN,06 APR 1987,USA,1h5,"Eugene, OR (USA)",26 MAY 2011,1154
5,6108,11.21,0.3,Octavious FREEMAN,20 APR 1992,USA,1,"Orlando, FL (USA)",28 MAY 2011,1154
6,6108,11.21,-0.1,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,2h1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1154
7,6108,11.21,1.1,Murielle AHOURÉ,23 AUG 1987,CIV,1h2,"Clermont, FL (USA)",04 JUN 2011,1154
8,6108,11.21,2.0,Scottesha MILLER,14 JAN 1988,USA,2f1,"Clermont, FL (USA)",11 JUN 2011,1154
9,6108,11.21,0.4,Mariya RYEMYEN,02 AUG 1987,UKR,1,Strasbourg (FRA),12 JUN 2011,1154
10,6108,11.21,1.7,Sally PEARSON,19 SEP 1986,AUS,1f1,Gold Coast (AUS),25 JUN 2011,1154
11,6108,11.21,-0.1,Shalonda SOLOMON,19 DEC 1985,USA,3f2,Lignano Sabbiadoro (ITA),19 JUL 2011,1154
12,6108,11.21,-2.4,Marshevet HOOKER,25 SEP 1984,USA,2,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1168
13,6108,11.21,0.3,Carmelita JETER,24 NOV 1979,USA,1h1,"DS, Daegu (KOR)",28 AUG 2011,1154
14,6108,11.21,1.4,Ezinne OKPARAEBO,03 MAR 1988,NOR,3h2,"DS, Daegu (KOR)",28 AUG 2011,1154
15,6108,11.21,-1.5,Ruddy ZANG MILAMA,06 JUN 1987,GAB,1h1,"Greensboro, NC (USA)",20 APR 2012,1163
16,6108,11.21,0.3,Gloria ASUMNU,22 MAY 1985,NGR,1f1,"Birmingham, AL (USA)",05 MAY 2012,1154
17,6108,11.21,,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,4,George Town (CAY),09 MAY 2012,1154
18,6108,11.21,1.5,Aurieyall SCOTT,18 MAY 1992,USA,2,"New Orleans, LA (USA)",13 MAY 2012,1154
19,6108,11.21,-1.5,Blessing OKAGBARE,09 OCT 1988,NGR,2,Daegu (KOR),16 MAY 2012,1163
20,6108,11.21,0.6,Rosângela SANTOS,20 DEC 1990,BRA,1f1,Rio de Janeiro (BRA),20 MAY 2012,1154
21,6108,11.21,1.2,Abiodun OYEPITAN,30 DEC 1979,GBR,1h1,"Orlando, FL (USA)",26 MAY 2012,1154
22,6108,11.21,1.8,Kai SELVON,13 APR 1992,TTO,3h3,"Des Moines, IA (USA)",06 JUN 2012,1154
23,6108,11.21,0.5,Murielle AHOURÉ,23 AUG 1987,CIV,1,Lille (FRA),09 JUN 2012,1154
24,6108,11.21,1.6,Myriam SOUMARÉ,29 OCT 1986,FRA,2,Angers (FRA),16 JUN 2012,1154
25,6108,11.21,1.2,Gloria ASUMNU,22 MAY 1985,NGR,5sf2,"Olympic Stadium, London (GBR)",04 AUG 2012,1154
26,6108,11.21,1.0,Aleen BAILEY,25 NOV 1980,JAM,1,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1154
27,6108,11.21,0.9,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,7,Kingston (JAM),21 JUN 2013,1154
28,6108,11.21,0.1,Verena SAILER,16 OCT 1985,GER,1,Gateshead (GBR),21 JUN 2013,1154
29,6108,11.21,0.1,Ana Claudia LEMOS,06 NOV 1988,BRA,1,Cartagena de Indias (COL),05 JUL 2013,1154
30,6108,11.21,0.1,Sheri-Ann BROOKS,11 FEB 1983,JAM,1,Morelia (MEX),05 JUL 2013,1154
31,6108,11.21,-0.2,Shalonda SOLOMON,19 DEC 1985,USA,6,Paris (FRA),06 JUL 2013,1155
32,6108,11.21,0.5,Verena SAILER,16 OCT 1985,GER,3f2,"Letzigrund, Zürich (SUI)",29 AUG 2013,1154
33,6108,11.21,0.1,Jenna PRANDINI,20 NOV 1992,USA,1,"Pullman, WA (USA)",18 MAY 2014,1154
34,6108,11.21,1.6,Dina ASHER-SMITH,04 DEC 1995,GBR,1,Bedford (GBR),31 MAY 2014,1154
35,6108,11.21,0.5,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1f1,Bellinzona (SUI),03 JUN 2014,1154
36,6108,11.21,0.6,Tatjana PINTO,02 JUL 1992,GER,1,Wesel (GER),14 JUN 2014,1154
37,6108,11.21,1.5,Dina ASHER-SMITH,04 DEC 1995,GBR,1sf1,Bedford (GBR),21 JUN 2014,1154
38,6108,11.21,-1.3,Jeneba TARMOH,27 SEP 1989,USA,1f1,Burnaby (CAN),10 JUL 2014,1161
39,6108,11.21,-0.1,Carrie RUSSELL,18 OCT 1990,JAM,1,Linz (AUT),14 JUL 2014,1154
40,6108,11.21,-0.1,Carina HORN,09 MAR 1989,RSA,1,Linz (AUT),14 JUL 2014,1154
41,6108,11.21,0.3,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,5,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1154
42,6108,11.21,0.1,Asha PHILIP,25 OCT 1990,GBR,2sf1,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1154
43,6108,11.21,-0.4,Desiree HENRY,26 AUG 1995,GBR,2h2,"Letzigrund, Zürich (SUI)",12 AUG 2014,1156
44,6108,11.21,0.6,Desiree HENRY,26 AUG 1995,GBR,2sf2,"Letzigrund, Zürich (SUI)",13 AUG 2014,1154
45,6108,11.21,1.2,Myriam SOUMARÉ,29 OCT 1986,FRA,2h2,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1154
46,6108,11.21,0.0,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,3f2,"Letzigrund, Zürich (SUI)",28 AUG 2014,1154
47,6108,11.21,0.4,Muna LEE,30 OCT 1981,USA,f2,"Tempe, AZ (USA)",11 APR 2015,1154
48,6108,11.21,1.9,Sheniqua FERGUSON,24 NOV 1989,BAH,1h1,"Auburn, AL (USA)",18 APR 2015,1154
49,6108,11.21,0.3,Carmelita JETER,24 NOV 1979,USA,1f1,"Los Angeles, CA (USA)",09 MAY 2015,1154
50,6108,11.21,-1.5,Candace HILL,11 FEB 1999,USA,1,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1163
51,6108,11.21,1.3,Rebekka HAASE,02 JAN 1993,GER,1sf1,Wetzlar (GER),13 JUN 2015,1154
52,6108,11.21,0.6,Alexandria ANDERSON,28 JAN 1987,USA,4,Edmonton (CAN),12 JUL 2015,1154
53,6108,11.21,0.0,Christania WILLIAMS,17 OCT 1994,JAM,4,Bellinzona (SUI),21 JUL 2015,1154
54,6108,11.21,-0.3,Tianna BARTOLETTA,30 AUG 1985,USA,3h2,"Olympic Stadium, London (GBR)",25 JUL 2015,1155
55,6108,11.21,0.5,Dafne SCHIPPERS,15 JUN 1992,NED,1sf3,Amsterdam (NED),31 JUL 2015,1154
56,6108,11.21,1.4,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,2h3,San José (CRC),07 AUG 2015,1154
57,6108,11.21,-0.1,Charonda WILLIAMS,27 MAR 1987,USA,2,San José (CRC),08 AUG 2015,1154
58,6108,11.21,0.5,Asha PHILIP,25 OCT 1990,GBR,7sf1,"National Stadium, Beijing (CHN)",24 AUG 2015,1154
59,6108,11.21,-0.2,Jasmine TODD,23 DEC 1993,USA,8sf3,"National Stadium, Beijing (CHN)",24 AUG 2015,1155
60,6108,11.21,0.7,Dafne SCHIPPERS,15 JUN 1992,NED,1h1,Amsterdam (NED),05 SEP 2015,1154
61,6108,11.21,0.6,Marie-Josée TA LOU,18 NOV 1988,CIV,2,"Olympiastadion, Berlin (GER)",06 SEP 2015,1154
62,6108,11.21,1.6,Rosângela SANTOS,20 DEC 1990,BRA,2,Gateshead (GBR),12 SEP 2015,1154
63,6108,11.21,1.2,Teahna DANIELS,25 MAR 1997,USA,2f1,"Los Angeles, CA (USA)",26 MAR 2016,1154
64,6108,11.21,0.4,Shalonda SOLOMON,19 DEC 1985,USA,4f1,"Gainesville, FL (USA)",22 APR 2016,1154
65,6108,11.21,0.1,TyNia GAITHER,16 MAR 1993,BAH,1,"Los Angeles, CA (USA)",01 MAY 2016,1154
66,6108,11.21,1.1,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,1h1,"Phoenix, AZ (USA)",21 MAY 2016,1154
67,6108,11.21,1.1,Olesya POVH,18 OCT 1987,UKR,1,Kirovograd (UKR),25 MAY 2016,1154
68,6108,11.21,0.7,Khianna GRAY,30 DEC 1996,USA,1h1,"Jacksonville, FL (USA)",26 MAY 2016,1154
69,6108,11.21,1.9,Lorène Dorcas BAZOLO,04 MAY 1983,POR,1f1,Salamanca (ESP),04 JUN 2016,1154
70,6108,11.21,1.5,Ashley HENDERSON,04 DEC 1995,USA,1sf1,"Eugene, OR (USA)",09 JUN 2016,1154
71,6108,11.21,1.3,Deanna HILL,13 APR 1996,USA,2sf3,"Eugene, OR (USA)",09 JUN 2016,1154
72,6108,11.21,1.6,Shelbi WHITE,,USA,6f1,"Montverde, FL (USA)",11 JUN 2016,1154
73,6108,11.21,1.9,Jasmine TODD,23 DEC 1993,USA,1,"Chula Vista, CA (USA)",26 JUN 2016,1154
74,6108,11.21,0.7,Eliecith PALACIOS,15 AUG 1987,COL,3,Medellín (COL),10 JUL 2016,1154
75,6108,11.21,-0.5,Tianna BARTOLETTA,30 AUG 1985,USA,5,"Stade Louis II, Monaco (MON)",15 JUL 2016,1157
76,6108,11.21,-0.5,Desiree HENRY,26 AUG 1995,GBR,6,"Stade Louis II, Monaco (MON)",15 JUL 2016,1157
77,6108,11.21,0.1,Jenna PRANDINI,20 NOV 1992,USA,1,"Houston, TX (USA)",23 JUL 2016,1154
78,6108,11.21,-1.0,Elaine THOMPSON,28 JUN 1992,JAM,1h7,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1160
79,6108,11.21,0.8,Destiny SMITH-BARNETT,26 JUL 1996,USA,3f1,"Azusa, CA (USA)",14 APR 2017,1154
80,6108,11.21,1.7,Quanesha BURKS,15 MAR 1995,USA,2h1,"Columbia, SC (USA)",12 MAY 2017,1154
81,6108,11.21,-0.3,Michelle-Lee AHYE,10 APR 1992,TTO,4,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1155
82,6108,11.21,0.1,Jenna PRANDINI,20 NOV 1992,USA,6,"National Stadium, Kingston (JAM)",20 MAY 2017,1154
83,6108,11.21,0.3,Aaliyah BROWN,06 JAN 1995,USA,7,"Eugene, OR (USA)",10 JUN 2017,1154
84,6108,11.21,1.6,Rebekka HAASE,02 JAN 1993,GER,1,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2017,1154
85,6108,11.21,-1.3,Asha PHILIP,25 OCT 1990,GBR,1,Birmingham (GBR),01 JUL 2017,1161
86,6108,11.21,0.5,Carina HORN,09 MAR 1989,RSA,4,"Bregyó Athletic Center, Székesfehérvár (HUN)",04 JUL 2017,1154
87,6108,11.21,0.2,Rosângela SANTOS,20 DEC 1990,BRA,1f3,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1154
88,6108,11.21,1.2,Simone FACEY,07 MAY 1985,JAM,3,"New York, NY (USA)",06 JUL 2017,1154
89,6108,11.21,-0.4,Morolake AKINOSUN,17 MAY 1994,USA,5h2,"Olympic Stadium, London (GBR)",09 JUL 2017,1156
90,6108,11.21,0.1,English GARDNER,22 APR 1992,USA,1f1,Lignano Sabbiadoro (ITA),12 JUL 2017,1154
91,6108,11.21,0.1,Rosângela SANTOS,20 DEC 1990,BRA,2f1,Lignano Sabbiadoro (ITA),12 JUL 2017,1154
92,6108,11.21,0.6,Natasha MORRISON,17 NOV 1992,JAM,3h6,"Olympic Stadium, London (GBR)",05 AUG 2017,1154
93,6108,11.21,0.6,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,4h6,"Olympic Stadium, London (GBR)",05 AUG 2017,1154
94,6108,11.21,-1.2,Blessing OKAGBARE,09 OCT 1988,NGR,4,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1161
95,6108,11.21,-1.2,Dina ASHER-SMITH,04 DEC 1995,GBR,5,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1161
96,6108,11.21,0.5,Asha PHILIP,25 OCT 1990,GBR,1sf1,Gold Coast (AUS),08 APR 2018,1154
97,6108,11.21,1.0,Christania WILLIAMS,17 OCT 1994,JAM,2,Gold Coast (AUS),09 APR 2018,1154
98,6108,11.21,0.8,Kayla WHITE,24 SEP 1996,USA,1h2,"Greensboro, NC (USA)",14 APR 2018,1154
99,6108,11.21,0.9,Cassondra HALL,23 SEP 1997,USA,1f1,"Coral Gables, FL (USA)",14 APR 2018,1154
0,6108,11.21,0.9,Rachel MISHER,04 FEB 1997,USA,2f1,"Coral Gables, FL (USA)",14 APR 2018,1154
1,6108,11.21,0.7,Dezerea BRYANT,27 APR 1993,USA,2f1,"Clermont, FL (USA)",28 APR 2018,1154
2,6108,11.21,1.9,Tamara CLARK,09 JAN 1999,USA,3qf3,"Tampa, FL (USA)",25 MAY 2018,1154
3,6108,11.21,1.5,Deanna HILL,13 APR 1996,USA,2qf1,"Sacramento, CA (USA)",25 MAY 2018,1154
4,6108,11.21,1.6,Janet AMPONSAH,12 APR 1993,GHA,4f1,"Montverde, FL (USA)",09 JUN 2018,1154
5,6108,11.21,1.1,Irene SIRAGUSA,23 JUN 1993,ITA,1,Orvieto (ITA),17 JUN 2018,1154
6,6108,11.21,1.8,Gabriele CUNNINGHAM,22 FEB 1998,USA,4h2,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1154
7,6108,11.21,1.8,Arianna WASHINGTON,04 SEP 1996,USA,2h3,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1154
8,6108,11.21,0.6,Shania COLLINS,14 NOV 1996,USA,7,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1154
9,6108,11.21,0.4,Briana WILLIAMS,21 MAR 2002,JAM,5,Kingston (JAM),22 JUN 2018,1154
10,6108,11.21,1.4,Zakiya DENOON,23 NOV 1995,TTO,1h1,Port-of-Spain (TTO),23 JUN 2018,1154
11,6108,11.21,1.2,Ajla DEL PONTE,15 JUL 1996,SUI,2h1,La Chaux-de-Fonds (SUI),01 JUL 2018,1154
12,6108,11.21,0.3,Asha PHILIP,25 OCT 1990,GBR,1f3,Bottrop (GER),08 JUL 2018,1154
13,6108,11.21,1.1,Sarah ATCHO,01 JUN 1995,SUI,2,Zofingen (SUI),13 JUL 2018,1154
14,6108,11.21,0.0,Carina HORN,09 MAR 1989,RSA,3,London (GBR),14 JUL 2018,1154
15,6108,11.21,0.1,Carina HORN,09 MAR 1989,RSA,7,"Stade Louis II, Monaco (MON)",20 JUL 2018,1154
16,6108,11.21,0.1,Orlann OMBISSA-DZANGUE,26 MAY 1991,FRA,8,"Olympic Stadium, London (GBR)",21 JUL 2018,1154
17,6108,11.21,-0.4,Jenna PRANDINI,20 NOV 1992,USA,3,Ostrava (CZE),08 SEP 2018,1156
18,6108,11.21,1.6,Vitoria Cristina ROSA,12 JAN 1996,BRA,1h1,Bragança Paulista (BRA),14 SEP 2018,1154
19,6108,11.21,0.6,Ángela Gabriela TENORIO,27 JAN 1996,ECU,1h1,Cuenca (ECU),29 SEP 2018,1154
20,6108,11.21,0.4,Twanisha TERRY,24 JAN 1999,USA,1f1,"Coral Gables, FL (USA)",23 MAR 2019,1154
21,6108,11.21,-0.9,Twanisha TERRY,24 JAN 1999,USA,2f3,"Torrance, CA (USA)",20 APR 2019,1159
22,6108,11.21,1.3,Olga SAFRONOVA,05 NOV 1991,KAZ,1sf1,Doha (QAT),22 APR 2019,1154
23,6108,11.21,0.7,Natalliah WHYTE,09 AUG 1997,JAM,1,"Charlotte, NC (USA)",12 MAY 2019,1154
24,6108,11.21,1.3,Crystal EMMANUEL,27 NOV 1991,CAN,1f1,Sollentuna (SWE),18 JUN 2019,1154
25,6108,11.21,-1.0,Salomé KORA,08 JUN 1994,SUI,3h1,La Chaux-de-Fonds (SUI),30 JUN 2019,1160
26,6108,11.21,0.6,Daryll NEITA,29 AUG 1996,GBR,1h1,Mannheim (GER),30 JUN 2019,1154
27,6108,11.21,0.6,Malaika MIHAMBO,03 FEB 1994,GER,2h1,Mannheim (GER),30 JUN 2019,1154
28,6108,11.21,-1.0,Tatjana PINTO,02 JUL 1992,GER,3,Luzern (SUI),09 JUL 2019,1160
29,6108,11.21,0.1,Malaika MIHAMBO,03 FEB 1994,GER,3,Berlin (GER),03 AUG 2019,1154
30,6108,11.21,-0.9,Dezerea BRYANT,27 APR 1993,USA,2,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,1159
31,6108,11.21,0.5,Ewa SWOBODA,26 JUL 1997,POL,1,"Stadion im. Marszałka Józefa Piłsudskiego, Radom (POL)",23 AUG 2019,1154
32,6108,11.21,-0.2,TyNia GAITHER,16 MAR 1993,BAH,1f2,Bellinzona (SUI),01 SEP 2019,1155
33,6108,11.21,-0.4,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,2h3,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1156
34,6108,11.21,1.0,Rhoda NJOBVU,29 JAN 1994,ZAM,1h4,"National Heroes Stadium, Lusaka (ZAM)",07 MAR 2020,1154
35,6108,11.21,1.4,Lisa Marie KWAYIE,27 OCT 1996,GER,1f1,"Enwag-Stadion, Wetzlar (GER)",18 JUL 2020,1154
36,6108,11.21,1.5,Rebekka HAASE,02 JAN 1993,GER,1h2,"Sportanlage am Weinweg, Regensburg (GER)",26 JUL 2020,1154
37,6108,11.21,1.8,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1f1,"Stadion Hard, Langenthal (SUI)",05 AUG 2020,1154
38,6108,11.21,2.0,Tatjana PINTO,02 JUL 1992,GER,1h5,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",15 AUG 2020,1154
39,6108,11.21,0.0,Marie-Josée TA LOU,18 NOV 1988,CIV,2,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1154
40,6108,11.21,1.8,Thelma DAVIES,08 MAY 2000,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1154
41,6108,11.21,0.4,Teahna DANIELS,25 MAR 1997,USA,2h2,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1154
42,6108,11.21,1.9,Symone MASON,31 AUG 1999,USA,2f1,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",10 APR 2021,1154
43,6108,11.21,0.0,Elaine THOMPSON-HERAH,28 JUN 1992,JAM,1f1,"National Stadium, Kingston (JAM)",17 APR 2021,1154
44,6108,11.21,1.5,Gabrielle THOMAS,07 DEC 1996,USA,1f6,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",17 APR 2021,1154
45,6108,11.21,0.6,Morolake AKINOSUN,17 MAY 1994,USA,3h1,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1154
46,6108,11.21,1.7,Rebekka HAASE,02 JAN 1993,GER,2f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",15 MAY 2021,1154
47,6108,11.21,2.0,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,2,"USF Track Complex, Tampa, FL (USA)",16 MAY 2021,1154
48,6108,11.21,-0.8,Anavia BATTLE,28 MAR 1999,USA,2h1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1158
49,6108,11.21,-0.3,Tianna BARTOLETTA,30 AUG 1985,USA,2h3,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1155
50,6108,11.21,1.0,Daryll NEITA,29 AUG 1996,GBR,6,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1154
51,6108,11.21,-1.6,Gina BASS,03 MAY 1995,GAM,2,"Stade Delort, Marseille (FRA)",09 JUN 2021,1163
52,6108,11.21,-2.8,Daryll NEITA,29 AUG 1996,GBR,1h1,"Stade Delort, Marseille (FRA)",09 JUN 2021,1170
53,6108,11.21,-0.2,Imani LANSIQUOT,17 DEC 1997,GBR,1sr1,"Stratford Community Track, London (GBR)",13 JUN 2021,1155
54,6108,11.21,0.8,Jada BAYLARK,17 OCT 1997,USA,6h1,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1154
55,6108,11.21,0.9,Hannah CUNLIFFE,09 JAN 1996,USA,4h4,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1154
56,6108,11.21,0.0,Lisa MAYER,02 MAY 1996,GER,1h3,"Sportanlage am Weinweg, Regensburg (GER)",20 JUN 2021,1154
57,6108,11.21,1.2,Daryll NEITA,29 AUG 1996,GBR,3,"Sportcity Regional Arena, Manchester (GBR)",26 JUN 2021,1154
58,6108,11.21,0.0,Khamica BINGHAM,15 JUN 1994,CAN,2,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1154
59,6108,11.21,0.0,Brittany BROWN,18 APR 1995,USA,3,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1154
60,6108,11.21,0.1,Khamica BINGHAM,15 JUN 1994,CAN,4h2,"National Stadium, Tokyo (JPN)",30 JUL 2021,1154
61,6108,11.21,-0.2,Crystal EMMANUEL,27 NOV 1991,CAN,6sf2,"National Stadium, Tokyo (JPN)",31 JUL 2021,1155
62,6108,11.21,0.6,Salomé KORA,08 JUN 1994,SUI,2,"Stadion Wankdorf, Bern (SUI)",21 AUG 2021,1154
63,6108,11.21,1.3,Alexandra BURGHARDT,28 APR 1994,GER,8,"Stade Charléty, Paris (FRA)",28 AUG 2021,1154
64,6108,11.21,0.8,Candace HILL,11 FEB 1999,USA,2,"Stadio Quercia, Rovereto (ITA)",31 AUG 2021,1154
65,6108,11.21,1.7,Zoe HOBBS,11 SEP 1997,NZL,1h1,"Hawkes Bay Sports Park, Hastings (NZL)",22 JAN 2022,1154
66,6108,11.21,0.3,Shashalee FORBES,10 MAY 1996,JAM,2,"National Stadium, Kingston (JAM)",02 APR 2022,1154
67,6108,11.21,-0.1,Celera BARNES,02 DEC 1998,USA,3,"Hayward Field, Eugene, OR (USA)",15 MAY 2022,1154
68,6108,11.21,0.9,Zaynab DOSSO,12 SEP 1999,ITA,1,"Centro Sportivo Fontanassa, Savona (ITA)",18 MAY 2022,1154
69,6108,11.21,-0.6,Manqi GE,13 OCT 1997,CHN,1,"Beijing Sport University, Beijing (CHN)",21 MAY 2022,1157
70,6108,11.21,0.4,Manqi GE,13 OCT 1997,CHN,1h,"Beijing Sport University, Beijing (CHN)",27 MAY 2022,1154
71,6108,11.21,0.1,Gina LÜCKENKEMPER,21 NOV 1996,GER,1f1,"Universitätsstadion Am Biopark, Regensburg (GER)",04 JUN 2022,1154
72,6108,11.21,1.0,Jada BAYLARK,17 OCT 1997,USA,6sf2,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1154
73,6108,11.21,0.2,Nzubechi Grace NWOKOCHA,07 APR 2001,NGR,6,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,1154
74,6108,11.21,2.0,Kiara PARKER,28 OCT 1996,USA,6h2,"Hayward Field, Eugene, OR (USA)",23 JUN 2022,1154
75,6108,11.21,0.5,Shockoria WALLACE,09 AUG 1993,JAM,3h1,"National Stadium, Kingston (JAM)",23 JUN 2022,1154
76,6108,11.21,1.5,Imani LANSIQUOT,17 DEC 1997,GBR,1h4,"Manchester Regional Arena, Manchester (GBR)",24 JUN 2022,1154
77,6108,11.21,0.9,Natalliah WHYTE,09 AUG 1997,JAM,6,"National Stadium, Kingston (JAM)",24 JUN 2022,1154
78,6108,11.21,-0.2,Aminatou SEYNI,24 OCT 1996,NIG,5sf1,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1155
79,6108,11.21,0.1,Symone DARIUS,04 JUL 1998,USA,5h3,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1154
80,6108,11.21,0.1,Imani LANSIQUOT,17 DEC 1997,GBR,5,"Olympiastadion, München (GER)",16 AUG 2022,1154
81,6108,11.21,-0.1,Javianne OLIVER,26 DEC 1994,USA,4,"Grand Bahama Sports Complex, Freeport (BAH)",20 AUG 2022,1154
82,6108,11.21,1.5,Kristina MAKARENKO,28 FEB 1997,ANA,1,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",25 AUG 2022,1154
83,6108,11.21,0.1,Natasha MORRISON,17 NOV 1992,JAM,1,"Lantos Mihály Sportközpont, Budapest (HUN)",02 SEP 2022,1154
84,6108,11.21,1.7,Lia LOVE,,USA,2h4,"Mike A. Myers Stadium, Austin, TX (USA)",31 MAR 2023,1154
85,6108,11.21,0.2,Rosemary CHUKWUMA,05 DEC 2001,NGR,3,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1154
86,6108,11.21,0.9,Shashalee FORBES,10 MAY 1996,JAM,2f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",08 APR 2023,1154
87,6108,11.21,0.2,Rosemary CHUKWUMA,05 DEC 2001,NGR,5,"John Jacobs Track Complex, Norman, OK (USA)",14 MAY 2023,1154
