"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
34,234,21:21.14,Irina YUMANOVA,09 APR 1990,RUS,2,Ostrava (CZE),12 JUL 2007,1121
35,236,21:21.16,Kerry SAXBY-JUNNA,02 JUN 1961,AUS,1,Sydney (AUS),04 MAR 1995,1121
36,237,21:21.25,Tanya HOLLIDAY,21 SEP 1988,AUS,1f1,Sydney (AUS),18 FEB 2012,1121
37,238,21:21.29,Sibilla DI VINCENZO,22 JAN 1983,ITA,1,Sulmona (ITA),24 SEP 2011,1121
38,239,21:21.43,María José POVES,16 MAR 1978,ESP,2,Avilés (ESP),15 JUN 2013,1121
39,240,21:21.49,Beatriz PASCUAL,09 MAY 1982,ESP,1,Mataró (ESP),07 JUL 2010,1121
40,241,21:21.51,Tanya HOLLIDAY,21 SEP 1988,AUS,1,Sydney (AUS),09 MAR 2013,1121
41,242,21:21.52,Bethan DAVIES,07 NOV 1990,GBR,1,Birmingham (GBR),02 JUL 2017,1121
42,243,21:21.53,Kerry SAXBY,02 JUN 1961,AUS,1,Sydney (AUS),24 FEB 1991,1121
43,244,21:21.67,Johanna JACKSON,17 JAN 1985,GBR,1,Birmingham (GBR),12 JUL 2009,1120
44,245,21:21.80,Susana FEITOR,28 JAN 1975,POR,1,San Sebastián (ESP),29 JUL 1993,1120
45,246,21:22.2h,Erica ALFRIDI,22 FEB 1968,ITA,5,Voghera (ITA),13 APR 1995,1120
46,247,21:22.23,Ana CABECINHA,29 APR 1984,POR,1,Faro (POR),21 MAR 2015,1120
47,248,21:22.42,Sachiko KONISHI,04 FEB 1982,JPN,1,Hiroshima (JPN),05 JUL 2009,1120
48,249,21:22.49,Kumi OTOSHI,29 JUL 1985,JPN,1,Kitami (JPN),19 JUN 2011,1119
49,250,21:22.6h,Tatyana RAGOZINA,03 SEP 1964,UKR,1,Alushta (UKR),21 FEB 1993,1119
50,251,21:22.8h,Yiaoling FAN,14 MAY 1971,CHN,4,Hefei (CHN),03 MAR 1990,1119
51,252,21:22.91,María José POVES,16 MAR 1978,ESP,2,Alcobendas (ESP),18 JUN 2016,1119
52,253,21:23.07,Anne MANNING,13 NOV 1959,AUS,2,Sydney (AUS),16 FEB 1996,1119
53,254,21:23.10,Ryoko SAKAKURA,09 MAY 1976,JPN,1,Tama (JPN),15 APR 2007,1119
54,255,21:23.51,Valentina TRAPLETTI,12 JUL 1985,ITA,1,Modena (ITA),23 JUN 2018,1118
55,256,21:23.54,Kelian GAO,15 AUG 1983,CHN,1,Chengdu (CHN),06 SEP 2000,1118
56,257,21:23.60,Beki SMITH,25 NOV 1986,AUS,2f1,Sydney (AUS),18 FEB 2012,1118
57,258,21:23.7h,Natalya TROFIMOVA,17 JAN 1975,RUS,3,Moskva (RUS),21 JAN 1997,1118
58,259,21:23.85,Chahinez NASRI,03 JUN 1996,TUN,1,Blois (FRA),17 JUN 2017,1118
59,260,21:24.07,Cristiana PELLINO,21 SEP 1970,ITA,1,Milano (ITA),06 SEP 2000,1118
60,261,21:24.40,Nanako FUJII,07 MAY 1999,JPN,2,Fukui (JPN),08 OCT 2018,1117
61,262,21:24.65,Ileana SALVADOR,16 JAN 1962,ITA,5,København (DEN),25 AUG 1992,1117
62,263,21:24.71,Ping GUAN,01 FEB 1966,CHN,1,Beijing (CHN),08 OCT 1989,1117
63,263,21:24.71,Natalya TROFIMOVA,17 JAN 1975,RUS,3,"Estadio Universitario, Lisboa (POR)",23 JUL 1994,1117
64,265,21:24.73,Eleonora Anna GIORGI,14 SEP 1989,ITA,1,Milano (ITA),23 APR 2015,1117
65,266,21:24.76,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,1,Budapest (HUN),18 AUG 1990,1117
66,267,21:24.77,Katarzyna RADTKE,31 AUG 1969,POL,1,Sopot (POL),10 MAY 1992,1117
67,268,21:24.94,Kumiko OKADA,17 OCT 1991,JPN,1,Kitakami (JPN),10 OCT 2016,1117
68,269,21:25.06,Hong LIU,12 MAY 1987,CHN,1,Torino (ITA),09 MAY 2015,1116
69,270,21:25.11,Yang SHI,24 JAN 1983,CHN,2,Torino (ITA),09 MAY 2015,1116
70,271,21:25.25,María PÉREZ,29 APR 1996,ESP,1,Cartagena (ESP),06 MAY 2017,1116
71,272,21:25.62,Viktória MADARÁSZ,12 MAY 1985,HUN,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",11 SEP 2021,1116
72,273,21:25.72,Beate ANDERS,04 FEB 1968,GER,1,München (GER),20 JUN 1992,1116
73,274,21:26.05,Emilie MENUET,27 SEP 1991,FRA,2,Blois (FRA),17 JUN 2017,1115
74,275,21:26.1h,Kong YAN,05 APR 1971,CHN,5,Hefei (CHN),03 MAR 1990,1115
75,276,21:26.28,Ileana SALVADOR,16 JAN 1962,ITA,1,Grosseto (ITA),11 AUG 1991,1115
76,277,21:26.33,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Zaragoza (ESP),13 JUN 2015,1115
77,278,21:26.37,María PÉREZ,29 APR 1996,ESP,1,Andújar (ESP),24 APR 2021,1115
78,279,21:26.45,Xiuzhi LYU,26 OCT 1993,CHN,,Torino (ITA),26 MAY 2018,1115
79,280,21:26.5h,Ping GUAN,01 FEB 1966,CHN,1,Qingdao (CHN),17 OCT 1986,1115
80,281,21:26.61,Yang SHI,24 JAN 1983,CHN,1,Genova (ITA),08 FEB 2015,1115
81,282,21:26.93,Lidia SANCHEZ-PUEBLA,17 JUL 1996,ESP,1,Plasencia (ESP),27 JUN 2018,1114
82,283,21:27.39,Rachel SEAMAN,14 JAN 1986,CAN,1,"Chula Vista, CA (USA)",13 JUN 2015,1114
83,284,21:27.41,Rossella GIORDANO,01 DEC 1972,ITA,3,Tivoli (ITA),05 SEP 2002,1114
84,285,21:27.7h,Lyudmila DEDEKINA,05 JAN 1979,RUS,1,Izhevsk (RUS),17 MAY 1998,1113
85,286,21:27.8h,Jingxue LI,10 FEB 1970,CHN,6,Hefei (CHN),03 MAR 1990,1113
86,287,21:27.9h,Caimei LIU,01 MAR 1971,CHN,7,Hefei (CHN),03 MAR 1990,1113
87,288,21:28.16,Kumi OTOSHI,29 JUL 1985,JPN,2,Tendo (JPN),16 MAY 2009,1113
88,289,21:28.17,Teresa VAILL,20 NOV 1962,USA,1,"Philadelphia, PA (USA)",24 APR 1993,1113
89,290,21:28.57,Ailing XUE,12 FEB 1979,CHN,3,"Parc des Sports, Annecy (FRA)",01 AUG 1998,1112
90,291,21:28.72,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Mataró (ESP),25 APR 2015,1112
91,292,21:28.74,Rossella GIORDANO,01 DEC 1972,ITA,1,Torino (ITA),08 JUL 2006,1112
92,293,21:28.84,Tamara HAVRYLYUK,14 DEC 1995,UKR,1,Kropyvnytskiy (UKR),25 JUN 2018,1112
93,294,21:28.86,Beate ANDERS,04 FEB 1968,GDR,2,Padova (ITA),16 SEP 1990,1112
94,295,21:28.92,Jess ROTHWELL,18 JUN 1989,AUS,2,Sydney (AUS),09 MAR 2013,1112
95,296,21:29.12,Claire WOODS,06 JUL 1981,AUS,3f1,Sydney (AUS),18 FEB 2012,1112
96,297,21:29.23,Katarzyna ZDZIEBŁO,28 NOV 1996,POL,1,"Stadion Lekkoatletyczny, Suwalki (POL)",10 JUN 2022,1111
97,298,21:29.30,Yelena LASHMANOVA,09 APR 1992,RUS,1,Penza (RUS),02 AUG 2009,1111
98,299,21:29.39,Hong LI,01 JUN 1979,CHN,2,Chengdu (CHN),06 SEP 2000,1111
99,300,21:29.41,Laura GARCÍA-CARO,16 APR 1995,ESP,2,"Complex Esportiu L’Hospitalet Nord, L'Hospitalet (ESP)",10 JUL 2021,1111
0,301,21:29.5h,Tatyana GUDKOVA,23 JAN 1978,RUS,2,"Adler, Sochi (RUS)",10 FEB 1996,1111
1,302,21:29.64,Olena SOBCHUK,23 NOV 1995,UKR,2,"Avangard Stadium, Lutsk (UKR)",15 AUG 2020,1111
2,303,21:29.8h,Fenglian NI,13 NOV 1970,CHN,4,Anshan (CHN),02 SEP 1989,1111
